Time,Left_Y_Force,Right_Y_Force,Internal_Stress,Joint_Accel_Norm,K_Scale,D_Scale
0.0546412467956543,0.0,0.0,0.0,0.0,100.0,100.0
0.10482120513916016,0.0,0.0,0.0,2.2144400354099173e-07,100.0,100.0
0.1547718048095703,0.0,0.0,0.0,2.0766401798283145e-07,100.0,100.0
0.20481657981872559,0.0,0.0,0.0,2.2174198345095602e-07,100.0,100.0
0.254863977432251,0.0,0.0,0.0,2.1405133692619897e-07,100.0,100.0
0.30487656593322754,0.0,0.0,0.0,2.045975692335231e-07,100.0,100.0
0.35457777976989746,0.0,0.0,0.0,2.1181096166808515e-07,100.0,100.0
0.4047410488128662,0.0,0.0,0.0,1.9037125503537832e-07,100.0,100.0
0.4547536373138428,0.0,0.0,0.0,1.883486631144472e-07,100.0,100.0
0.5046353340148926,0.0,0.0,0.0,1.745403427144789e-07,100.0,100.0
0.554694652557373,0.0,0.0,0.0,2.1577390512654152e-07,100.0,100.0
0.6046838760375977,0.0,0.0,0.0,2.0448467917884817e-07,100.0,100.0
0.65464186668396,0.0,0.0,0.0,1.5480296637616243e-07,100.0,100.0
0.7049331665039062,0.0,0.0,0.0,1.8571074709930593e-07,100.0,100.0
0.7548692226409912,0.0,0.0,0.0,1.8348564348000495e-07,100.0,100.0
0.8047170639038086,0.0,0.0,0.0,1.8002189531968266e-07,100.0,100.0
0.8546514511108398,0.0,0.0,0.0,1.7850011091091503e-07,100.0,100.0
0.9048793315887451,0.0,0.0,0.0,1.5491102070897954e-07,100.0,100.0
0.9548418521881104,0.0,0.0,0.0,1.4102790633669722e-07,100.0,100.0
1.0048537254333496,1.3174318934632625e-08,1.3174319156678442e-08,1.3174319045655534e-08,1.5634421081448786e-07,100.0,100.0
1.0553507804870605,1.2692454528829168e-08,1.2692454584340817e-08,1.2692454556584994e-08,1.6211430275369524e-07,99.9999999999999,100.00000000000009
1.1057567596435547,1.2244374918048046e-08,1.2244374862536905e-08,1.2244374890292475e-08,1.597091560201177e-07,99.9999999999999,100.00000000000009
1.1548879146575928,1.1793730309673025e-08,1.179373025416184e-08,1.1793730281917433e-08,1.572462524826534e-07,99.9999999999999,100.00000000000009
1.2046535015106201,1.1374720479414262e-08,1.1374720312880735e-08,1.1374720396147498e-08,1.549144604903158e-07,99.9999999999999,100.00000000000009
1.254612922668457,1.098524712379738e-08,1.1001230501491201e-08,1.099323881264429e-08,1.527089716626462e-07,99.9999999999999,100.00000000000009
1.3044981956481934,1.059244645183565e-08,1.059244672939145e-08,1.059244659061355e-08,1.504454874762636e-07,99.9999999999999,100.00000000000009
1.354708194732666,1.0242350572713045e-08,1.0242350572713018e-08,1.0242350572713031e-08,1.4830455965058448e-07,99.9999999999999,100.00000000000009
1.404740571975708,9.84472753919844e-09,9.844727650220751e-09,9.844727594709597e-09,1.4602008841901638e-07,99.9999999999999,100.00000000000009
1.455115556716919,9.489025027615214e-09,9.50302488695325e-09,9.496024957284232e-09,1.4385713745579643e-07,99.9999999999999,100.00000000000009
1.5045490264892578,9.144918254542967e-09,9.144918032498314e-09,9.144918143520641e-09,1.4172666415194454e-07,99.9999999999999,100.00000000000009
1.5545213222503662,8.798961602951803e-09,8.798961602951836e-09,8.79896160295182e-09,1.3954488539336343e-07,99.9999999999999,100.00000000000009
1.6044769287109375,8.477405535382332e-09,8.477405757426995e-09,8.477405646404664e-09,1.3747911454455698e-07,99.9999999999999,100.00000000000009
1.6544904708862305,8.166383741072626e-09,8.166384018628435e-09,8.16638387985053e-09,1.3544431671053042e-07,99.9999999999999,100.00000000000009
1.7048861980438232,7.865559372877963e-09,7.865559372877958e-09,7.86555937287796e-09,1.3344001230181782e-07,99.9999999999999,100.00000000000009
1.754854440689087,7.574615737127724e-09,7.574615903661224e-09,7.574615820394474e-09,1.3146573341598146e-07,99.9999999999999,100.00000000000009
