Time,Left_Y_Force,Right_Y_Force,Internal_Stress,Joint_Accel_Norm,K_Scale,D_Scale
0.054784297943115234,0.0,0.0,0.0,1.635776098223261e-07,100.0,100.0
0.10476255416870117,0.0,0.0,0.0,1.5244420649449986e-07,100.0,100.0
0.15485858917236328,0.0,0.0,0.0,1.2968853652878602e-07,100.0,100.0
0.20478463172912598,0.0,0.0,0.0,1.7696426594632064e-07,100.0,100.0
0.2547578811645508,0.0,0.0,0.0,1.5377612925852386e-07,100.0,100.0
0.3048069477081299,0.0,0.0,0.0,1.5295198936751467e-07,100.0,100.0
0.35494017601013184,0.0,0.0,0.0,1.4607503048173587e-07,100.0,100.0
0.4049532413482666,0.0,0.0,0.0,1.425612789809116e-07,100.0,100.0
0.45468616485595703,0.0,0.0,0.0,1.3680062927951543e-07,100.0,100.0
0.5047476291656494,0.0,0.0,0.0,1.3479861310142247e-07,100.0,100.0
0.5548515319824219,0.0,0.0,0.0,1.3204844072801714e-07,100.0,100.0
0.6048510074615479,0.0,0.0,0.0,1.395527932456629e-07,100.0,100.0
0.6547300815582275,0.0,0.0,0.0,1.2821892366066664e-07,100.0,100.0
0.7047407627105713,0.0,0.0,0.0,1.1972566182848773e-07,100.0,100.0
0.7547180652618408,0.0,0.0,0.0,1.2407714166858493e-07,100.0,100.0
0.8048355579376221,0.0,0.0,0.0,1.4007461392452051e-07,100.0,100.0
0.8548324108123779,0.0,0.0,0.0,1.218411062876172e-07,100.0,100.0
0.9047837257385254,0.0,0.0,0.0,1.3550298146284708e-07,100.0,100.0
0.9547383785247803,0.0,0.0,0.0,1.1793876888520422e-07,100.0,100.0
1.0048816204071045,5.980026673797975e-09,5.980026673797942e-09,5.980026673797959e-09,1.200771053168314e-07,99.9999999999999,100.00000000000009
1.055060625076294,5.751341658566721e-09,5.760342226795048e-09,5.755841942680885e-09,1.183731083695873e-07,99.9999999999999,100.00000000000009
1.1048800945281982,5.530267141445066e-09,5.530266863889294e-09,5.530267002667181e-09,1.1648529472759501e-07,99.9999999999999,100.00000000000009
1.154766321182251,5.316563702755377e-09,5.316563702755356e-09,5.316563702755366e-09,1.1490115756980379e-07,99.9999999999999,100.00000000000009
1.2048306465148926,5.118134527536927e-09,5.1181345275369325e-09,5.11813452753693e-09,1.1320393722071886e-07,99.9999999999999,100.00000000000009
1.2555994987487793,4.918211969841817e-09,4.918211969841817e-09,4.918211969841817e-09,1.1159841596935707e-07,99.9999999999999,100.00000000000009
1.3052897453308105,4.7174019048502406e-09,4.717402015872545e-09,4.717401960361393e-09,1.0981965172199686e-07,99.9999999999999,100.00000000000009
1.3560612201690674,4.5309324146080495e-09,4.530932581141501e-09,4.5309324978747755e-09,1.0826257295492082e-07,99.9999999999999,100.00000000000009
1.4048004150390625,4.3507390131568535e-09,4.350739013156832e-09,4.350739013156843e-09,1.0660085356543773e-07,99.9999999999999,100.00000000000009
1.4549314975738525,4.1697875874181225e-09,4.176627829026203e-09,4.1732077082221625e-09,1.0502731857913577e-07,99.9999999999999,100.00000000000009
1.5047032833099365,4.008401742636356e-09,4.008401853658693e-09,4.008401798147525e-09,1.0347720161550301e-07,99.9999999999999,100.00000000000009
1.5551064014434814,3.845869939928867e-09,3.852266422683757e-09,3.849068181306312e-09,1.0201079596753005e-07,99.9999999999999,100.00000000000009
1.604665994644165,3.688865576537854e-09,3.6888657430713915e-09,3.6888656598046224e-09,1.0044582684843001e-07,99.9999999999999,100.00000000000009
1.654707908630371,3.537191587879428e-09,3.537191476857102e-09,3.537191532368265e-09,9.896387312560052e-08,99.9999999999999,100.00000000000009
1.704744577407837,3.3964594725940053e-09,3.396459472594016e-09,3.3964594725940107e-09,9.756192827346383e-08,99.9999999999999,100.00000000000009
1.7546436786651611,3.2492054434542266e-09,3.24920533243196e-09,3.249205387943093e-09,9.606573358332844e-08,99.9999999999999,100.00000000000009
1.8055062294006348,3.112563616547976e-09,3.1179363770437658e-09,3.1152499967958708e-09,9.464887692124908e-08,99.9999999999999,100.00000000000009
1.854806661605835,2.980612694145216e-09,2.9806126941451893e-09,2.9806126941452025e-09,9.3308513637417e-08,99.9999999999999,100.00000000000009
1.9047799110412598,2.8582173708475675e-09,2.858217481869888e-09,2.8582174263587278e-09,9.193261540705136e-08,99.9999999999999,100.00000000000009
1.9547748565673828,2.7301934677942385e-09,2.7301934122831026e-09,2.7301934400386708e-09,9.05771499005368e-08,99.9999999999999,100.00000000000009
2.0048539638519287,2.6114431476951733e-09,2.6114431476951787e-09,2.611443147695176e-09,8.918880056260779e-08,99.9999999999999,100.00000000000009
2.05482816696167,2.510351790279426e-09,2.5103517902794477e-09,2.510351790279437e-09,8.803078859860932e-08,99.9999999999999,100.00000000000009
2.105121612548828,2.3818152815631356e-09,2.3861583427781957e-09,2.3839868121706657e-09,8.652740998375713e-08,99.9999999999999,100.00000000000009
2.1547353267669678,2.2835713882399214e-09,2.2835716102845466e-09,2.283571499262234e-09,8.535346455503198e-08,99.9999999999999,100.00000000000009
2.2047736644744873,2.1844300859434635e-09,2.184429919409969e-09,2.1844300026767164e-09,8.414556908340858e-08,99.9999999999999,100.00000000000009
2.255100727081299,2.07688215370382e-09,2.0768819871703367e-09,2.0768820704370784e-09,8.28564097517188e-08,99.9999999999999,100.00000000000009
2.3046982288360596,1.980942914003485e-09,1.980942914003485e-09,1.980942914003485e-09,8.158712206524108e-08,99.9999999999999,100.00000000000009
2.354717493057251,1.888388387770028e-09,1.8883883877700443e-09,1.888388387770036e-09,8.043282197736983e-08,99.9999999999999,100.00000000000009
2.4046969413757324,1.7991114201253924e-09,1.799111420125387e-09,1.7991114201253897e-09,7.920087452988502e-08,99.9999999999999,100.00000000000009
2.454651117324829,1.7130047868815835e-09,1.7130045648369207e-09,1.713004675859252e-09,7.808052883915163e-08,99.9999999999999,100.00000000000009
2.505397081375122,1.6364933298278186e-09,1.6397677079935096e-09,1.6381305189106642e-09,7.697611690165065e-08,99.9999999999999,100.00000000000009
2.554727792739868,1.549893056488124e-09,1.5498930009769233e-09,1.5498930287325235e-09,7.579738872658033e-08,99.9999999999999,100.00000000000009
2.6047685146331787,1.4726904776225997e-09,1.4726902555779583e-09,1.472690366600279e-09,7.463679682451136e-08,99.9999999999999,100.00000000000009
2.6547913551330566,1.398265106623939e-09,1.398265328668591e-09,1.398265217646265e-09,7.353769333816232e-08,99.9999999999999,100.00000000000009
2.704662561416626,1.3265291145871521e-09,1.3265291145871685e-09,1.3265291145871602e-09,7.245485424776777e-08,99.9999999999999,100.00000000000009
2.754815101623535,1.2573972822462213e-09,1.2573972822462266e-09,1.257397282246224e-09,7.138803721812069e-08,99.9999999999999,100.00000000000009
2.8047354221343994,1.1907755716219138e-09,1.19077557162193e-09,1.190775571621922e-09,7.033700575585036e-08,99.9999999999999,100.00000000000009
2.854719877243042,1.1240708907682302e-09,1.1265897112372681e-09,1.1253303010027493e-09,6.930151391404616e-08,99.9999999999999,100.00000000000009
2.9046382904052734,1.0623262967611334e-09,1.0623262967611063e-09,1.0623262967611198e-09,6.824084052672291e-08,99.9999999999999,100.00000000000009
2.954751491546631,1.0028570348961234e-09,1.0051932678621265e-09,1.004025151379125e-09,6.723634547946426e-08,99.9999999999999,100.00000000000009
3.004984140396118,9.455897664765938e-10,9.478374737008007e-10,9.467136200886973e-10,6.624669515083696e-08,99.9999999999999,100.00000000000009
3.0546913146972656,8.969503695452866e-10,8.969502030117489e-10,8.969502862785178e-10,6.538791107733988e-08,99.9999999999999,100.00000000000009
3.1046855449676514,8.394373651258151e-10,8.394373096146521e-10,8.394373373702336e-10,6.43492198637425e-08,99.9999999999999,100.00000000000009
3.155153512954712,7.862557375121729e-10,7.862558485344773e-10,7.862557930233251e-10,6.336465172778906e-08,99.9999999999999,100.00000000000009
3.2050037384033203,7.370768746327272e-10,7.390076131157713e-10,7.380422438742492e-10,6.243221525164367e-08,99.9999999999999,100.00000000000009
3.255629539489746,6.916123581753569e-10,6.93473018802902e-10,6.925426884891295e-10,6.162307457553217e-08,99.9999999999999,100.00000000000009
3.3048014640808105,6.496043582111842e-10,6.496044137223256e-10,6.496043859667548e-10,6.07163657362415e-08,99.9999999999999,100.00000000000009
3.3548660278320312,6.021689670971615e-10,6.02168523007879e-10,6.021687450525203e-10,5.978758806654053e-08,99.9999999999999,100.00000000000009
3.404998540878296,5.616570842633473e-10,5.616571397744887e-10,5.61657112018918e-10,5.887306625618267e-08,99.9999999999999,100.00000000000009
3.454648017883301,5.19453959149281e-10,5.194538481269496e-10,5.194539036381153e-10,5.8041356218132144e-08,99.9999999999999,100.00000000000009
3.5048460960388184,4.820135775075255e-10,4.820132999517805e-10,4.82013438729653e-10,5.7187525069855376e-08,99.9999999999999,100.00000000000009
3.554669141769409,4.44501290961501e-10,4.4450140198383243e-10,4.445013464726667e-10,5.634629833214536e-08,99.9999999999999,100.00000000000009
