index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.386000,TRANSPORT,0.020000,0.000,0.000,0.000
2,35.404000,TRANSPORT,0.018000,0.000,0.000,0.000
3,35.424000,TRANSPORT,0.020000,0.819,0.820,0.001
4,35.446000,TRANSPORT,0.022000,0.000,0.000,0.000
5,35.464000,TRANSPORT,0.018000,0.000,0.000,0.000
6,35.486000,TRANSPORT,0.022000,0.918,0.840,0.078
7,35.506000,TRANSPORT,0.020000,0.000,0.000,0.000
8,35.524000,TRANSPORT,0.018000,0.000,0.000,0.000
9,35.544000,TRANSPORT,0.020000,1.188,1.083,0.105
10,35.564000,TRANSPORT,0.020000,0.000,0.000,0.000
11,35.584000,TRANSPORT,0.020000,0.000,0.000,0.000
12,35.606000,TRANSPORT,0.022000,0.000,0.000,0.000
13,35.624000,TRANSPORT,0.018000,1.105,0.982,0.123
14,35.646000,TRANSPORT,0.022000,0.000,0.000,0.000
15,35.666000,TRANSPORT,0.020000,0.000,0.000,0.000
16,35.686000,TRANSPORT,0.020000,1.230,1.109,0.121
17,35.706000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.724000,TRANSPORT,0.018000,0.000,0.000,0.000
19,35.746000,TRANSPORT,0.022000,1.786,1.681,0.104
20,35.764000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.786000,TRANSPORT,0.022000,0.000,0.000,0.000
22,35.804000,TRANSPORT,0.018000,0.000,0.000,0.000
23,35.824000,TRANSPORT,0.020000,2.421,2.395,0.026
24,35.846000,TRANSPORT,0.022000,0.000,0.000,0.000
25,35.866000,TRANSPORT,0.020000,0.000,0.000,0.000
26,35.884000,TRANSPORT,0.018000,3.063,2.988,0.075
27,35.904000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.924000,TRANSPORT,0.020000,0.000,0.000,0.000
29,35.946000,TRANSPORT,0.022000,4.115,4.021,0.095
30,35.966000,TRANSPORT,0.020000,0.000,0.000,0.000
31,35.984000,TRANSPORT,0.018000,0.000,0.000,0.000
32,36.004000,TRANSPORT,0.020000,0.000,0.000,0.000
33,36.026000,TRANSPORT,0.022000,4.406,4.376,0.030
34,36.042000,TRANSPORT,0.016000,0.000,0.000,0.000
35,36.064000,TRANSPORT,0.022000,0.000,0.000,0.000
36,36.086000,TRANSPORT,0.022000,5.268,5.313,0.045
37,36.104000,TRANSPORT,0.018000,0.000,0.000,0.000
38,36.126000,TRANSPORT,0.022000,0.000,0.000,0.000
39,36.146000,TRANSPORT,0.020000,6.032,5.971,0.062
40,36.158000,TRANSPORT,0.012000,0.000,0.000,0.000
41,36.186000,TRANSPORT,0.028000,0.000,0.000,0.000
42,36.204000,TRANSPORT,0.018000,0.000,0.000,0.000
43,36.222000,TRANSPORT,0.018000,6.536,6.499,0.037
44,36.244000,TRANSPORT,0.022000,0.000,0.000,0.000
45,36.266000,TRANSPORT,0.022000,0.000,0.000,0.000
46,36.286000,TRANSPORT,0.020000,7.004,6.970,0.034
47,36.304000,TRANSPORT,0.018000,0.000,0.000,0.000
48,36.326000,TRANSPORT,0.022000,0.000,0.000,0.000
49,36.342000,TRANSPORT,0.016000,8.413,8.301,0.111
50,36.364000,TRANSPORT,0.022000,0.000,0.000,0.000
51,36.384000,TRANSPORT,0.020000,0.000,0.000,0.000
52,36.404000,TRANSPORT,0.020000,0.000,0.000,0.000
53,36.426000,TRANSPORT,0.022000,8.539,8.413,0.125
54,36.446000,TRANSPORT,0.020000,0.000,0.000,0.000
55,36.466000,TRANSPORT,0.020000,0.000,0.000,0.000
56,36.484000,TRANSPORT,0.018000,9.133,9.064,0.069
57,36.504000,TRANSPORT,0.020000,0.000,0.000,0.000
58,36.524000,TRANSPORT,0.020000,0.000,0.000,0.000
59,36.544000,TRANSPORT,0.020000,8.627,8.675,0.048
60,36.566000,TRANSPORT,0.022000,0.000,0.000,0.000
61,36.584000,TRANSPORT,0.018000,0.000,0.000,0.000
62,36.604000,TRANSPORT,0.020000,0.000,0.000,0.000
63,36.626000,TRANSPORT,0.022000,8.808,8.880,0.072
64,36.642000,TRANSPORT,0.016000,0.000,0.000,0.000
65,36.664000,TRANSPORT,0.022000,0.000,0.000,0.000
66,36.682000,TRANSPORT,0.018000,8.622,8.727,0.105
67,36.704000,TRANSPORT,0.022000,0.000,0.000,0.000
68,36.726000,TRANSPORT,0.022000,0.000,0.000,0.000
69,36.746000,TRANSPORT,0.020000,8.697,8.817,0.119
70,36.766000,TRANSPORT,0.020000,0.000,0.000,0.000
71,36.784000,TRANSPORT,0.018000,0.000,0.000,0.000
72,36.804000,TRANSPORT,0.020000,0.000,0.000,0.000
73,36.826000,TRANSPORT,0.022000,8.633,8.540,0.093
74,36.846000,TRANSPORT,0.020000,0.000,0.000,0.000
75,36.862000,TRANSPORT,0.016000,0.000,0.000,0.000
76,36.886000,TRANSPORT,0.024000,7.719,7.698,0.022
77,36.902000,TRANSPORT,0.016000,0.000,0.000,0.000
78,36.922000,TRANSPORT,0.020000,0.000,0.000,0.000
79,36.946000,TRANSPORT,0.024000,8.748,8.729,0.019
80,36.966000,TRANSPORT,0.020000,0.000,0.000,0.000
81,36.984000,TRANSPORT,0.018000,0.000,0.000,0.000
82,37.004000,TRANSPORT,0.020000,0.000,0.000,0.000
83,37.026000,TRANSPORT,0.022000,7.755,7.798,0.044
84,37.044000,TRANSPORT,0.018000,0.000,0.000,0.000
85,37.066000,TRANSPORT,0.022000,0.000,0.000,0.000
86,37.084000,TRANSPORT,0.018000,7.296,7.401,0.105
87,37.102000,TRANSPORT,0.018000,0.000,0.000,0.000
88,37.124000,TRANSPORT,0.022000,0.000,0.000,0.000
89,37.146000,TRANSPORT,0.022000,7.554,7.636,0.081
90,37.164000,TRANSPORT,0.018000,0.000,0.000,0.000
91,37.184000,TRANSPORT,0.020000,0.000,0.000,0.000
92,37.200000,TRANSPORT,0.016000,0.000,0.000,0.000
93,37.224000,TRANSPORT,0.024000,6.906,7.004,0.098
94,37.242000,TRANSPORT,0.018000,0.000,0.000,0.000
95,37.264000,TRANSPORT,0.022000,0.000,0.000,0.000
96,37.286000,TRANSPORT,0.022000,7.289,7.467,0.178
97,37.306000,TRANSPORT,0.020000,0.000,0.000,0.000
98,37.324000,TRANSPORT,0.018000,0.000,0.000,0.000
99,37.346000,TRANSPORT,0.022000,6.687,6.819,0.132
100,37.366000,TRANSPORT,0.020000,0.000,0.000,0.000
101,37.386000,TRANSPORT,0.020000,0.000,0.000,0.000
102,37.406000,TRANSPORT,0.020000,0.000,0.000,0.000
103,37.422000,TRANSPORT,0.016000,6.687,6.828,0.141
104,37.446000,TRANSPORT,0.024000,0.000,0.000,0.000
105,37.466000,TRANSPORT,0.020000,0.000,0.000,0.000
106,37.486000,TRANSPORT,0.020000,6.248,6.444,0.196
107,37.506000,TRANSPORT,0.020000,0.000,0.000,0.000
108,37.524000,TRANSPORT,0.018000,0.000,0.000,0.000
109,37.542000,TRANSPORT,0.018000,6.104,6.220,0.116
110,37.564000,TRANSPORT,0.022000,0.000,0.000,0.000
111,37.586000,TRANSPORT,0.022000,0.000,0.000,0.000
112,37.606000,TRANSPORT,0.020000,0.000,0.000,0.000
113,37.624000,TRANSPORT,0.018000,6.135,6.190,0.056
114,37.646000,TRANSPORT,0.022000,0.000,0.000,0.000
115,37.664000,TRANSPORT,0.018000,0.000,0.000,0.000
116,37.684000,TRANSPORT,0.020000,5.510,5.627,0.116
117,37.704000,TRANSPORT,0.020000,0.000,0.000,0.000
118,37.724000,TRANSPORT,0.020000,0.000,0.000,0.000
119,37.746000,TRANSPORT,0.022000,5.057,5.175,0.118
120,37.766000,TRANSPORT,0.020000,0.000,0.000,0.000
121,37.784000,TRANSPORT,0.018000,0.000,0.000,0.000
122,37.804000,TRANSPORT,0.020000,0.000,0.000,0.000
123,37.824000,TRANSPORT,0.020000,4.154,4.298,0.144
124,37.846000,TRANSPORT,0.022000,0.000,0.000,0.000
125,37.862000,TRANSPORT,0.016000,0.000,0.000,0.000
126,37.886000,TRANSPORT,0.024000,3.407,3.559,0.151
127,37.904000,TRANSPORT,0.018000,0.000,0.000,0.000
128,37.926000,TRANSPORT,0.022000,0.000,0.000,0.000
129,37.942000,TRANSPORT,0.016000,2.720,2.817,0.097
130,37.964000,TRANSPORT,0.022000,0.000,0.000,0.000
131,37.984000,TRANSPORT,0.020000,0.000,0.000,0.000
132,38.004000,TRANSPORT,0.020000,0.000,0.000,0.000
133,38.024000,TRANSPORT,0.020000,2.126,2.151,0.024
134,38.044000,TRANSPORT,0.020000,0.000,0.000,0.000
135,38.064000,TRANSPORT,0.020000,0.000,0.000,0.000
136,38.084000,TRANSPORT,0.020000,1.352,1.382,0.030
137,38.106000,TRANSPORT,0.022000,0.000,0.000,0.000
138,38.124000,TRANSPORT,0.018000,0.000,0.000,0.000
139,38.142000,TRANSPORT,0.018000,0.840,0.830,0.010
140,38.164000,TRANSPORT,0.022000,0.000,0.000,0.000
141,38.184000,TRANSPORT,0.020000,0.000,0.000,0.000
142,38.204000,TRANSPORT,0.020000,0.000,0.000,0.000
143,38.226000,TRANSPORT,0.022000,0.489,0.456,0.033
144,38.244000,TRANSPORT,0.018000,0.000,0.000,0.000
145,38.266000,TRANSPORT,0.022000,0.000,0.000,0.000
146,38.286000,TRANSPORT,0.020000,0.268,0.219,0.049
147,38.300000,TRANSPORT,0.014000,0.000,0.000,0.000
148,38.324000,TRANSPORT,0.024000,0.000,0.000,0.000
149,38.344000,DESCEND,0.020000,0.191,0.129,0.062
150,38.362000,DESCEND,0.018000,0.000,0.000,0.000
151,38.382000,DESCEND,0.020000,0.000,0.000,0.000
152,38.404000,DESCEND,0.022000,0.000,0.000,0.000
153,38.424000,DESCEND,0.020000,0.170,0.107,0.063
154,38.446000,DESCEND,0.022000,0.000,0.000,0.000
155,38.464000,DESCEND,0.018000,0.000,0.000,0.000
156,38.484000,DESCEND,0.020000,0.668,0.628,0.040
157,38.504000,DESCEND,0.020000,0.000,0.000,0.000
158,38.526000,DESCEND,0.022000,0.000,0.000,0.000
159,38.546000,DESCEND,0.020000,1.921,1.787,0.134
160,38.564000,DESCEND,0.018000,0.000,0.000,0.000
161,38.582000,DESCEND,0.018000,0.000,0.000,0.000
162,38.600000,DESCEND,0.018000,0.000,0.000,0.000
163,38.618000,DESCEND,0.018000,2.253,2.111,0.142
164,38.644000,DESCEND,0.026000,0.000,0.000,0.000
165,38.664000,DESCEND,0.020000,0.000,0.000,0.000
166,38.684000,DESCEND,0.020000,2.792,2.631,0.161
167,38.704000,DESCEND,0.020000,0.000,0.000,0.000
168,38.726000,DESCEND,0.022000,0.000,0.000,0.000
169,38.746000,DESCEND,0.020000,2.904,2.793,0.111
170,38.764000,DESCEND,0.018000,0.000,0.000,0.000
171,38.784000,DESCEND,0.020000,0.000,0.000,0.000
172,38.806000,DESCEND,0.022000,0.000,0.000,0.000
173,38.824000,DESCEND,0.018000,3.149,3.098,0.051
174,38.844000,DESCEND,0.020000,0.000,0.000,0.000
175,38.864000,DESCEND,0.020000,0.000,0.000,0.000
176,38.886000,DESCEND,0.022000,3.808,3.805,0.003
177,38.900000,DESCEND,0.014000,0.000,0.000,0.000
178,38.924000,DESCEND,0.024000,0.000,0.000,0.000
179,38.944000,DESCEND,0.020000,4.132,4.174,0.043
180,38.960000,DESCEND,0.016000,0.000,0.000,0.000
181,38.986000,DESCEND,0.026000,0.000,0.000,0.000
182,39.006000,DESCEND,0.020000,0.000,0.000,0.000
183,39.026000,DESCEND,0.020000,5.546,5.617,0.071
184,39.044000,DESCEND,0.018000,0.000,0.000,0.000
185,39.064000,DESCEND,0.020000,0.000,0.000,0.000
186,39.084000,DESCEND,0.020000,5.864,5.892,0.028
187,39.104000,DESCEND,0.020000,0.000,0.000,0.000
188,39.124000,DESCEND,0.020000,0.000,0.000,0.000
189,39.144000,DESCEND,0.020000,6.873,6.855,0.018
190,39.164000,DESCEND,0.020000,0.000,0.000,0.000
191,39.186000,DESCEND,0.022000,0.000,0.000,0.000
192,39.204000,DESCEND,0.018000,0.000,0.000,0.000
193,39.226000,DESCEND,0.022000,7.316,7.305,0.011
194,39.246000,DESCEND,0.020000,0.000,0.000,0.000
195,39.266000,DESCEND,0.020000,0.000,0.000,0.000
196,39.284000,DESCEND,0.018000,7.123,7.120,0.004
197,39.300000,DESCEND,0.016000,0.000,0.000,0.000
198,39.326000,DESCEND,0.026000,0.000,0.000,0.000
199,39.342000,DESCEND,0.016000,7.681,7.664,0.017
200,39.364000,DESCEND,0.022000,0.000,0.000,0.000
201,39.384000,DESCEND,0.020000,0.000,0.000,0.000
202,39.404000,DESCEND,0.020000,0.000,0.000,0.000
203,39.426000,DESCEND,0.022000,7.701,7.671,0.029
204,39.446000,DESCEND,0.020000,0.000,0.000,0.000
205,39.464000,DESCEND,0.018000,0.000,0.000,0.000
206,39.484000,DESCEND,0.020000,7.484,7.470,0.014
207,39.506000,DESCEND,0.022000,0.000,0.000,0.000
208,39.526000,DESCEND,0.020000,0.000,0.000,0.000
209,39.544000,DESCEND,0.018000,7.742,7.745,0.002
210,39.564000,DESCEND,0.020000,0.000,0.000,0.000
211,39.582000,DESCEND,0.018000,0.000,0.000,0.000
212,39.606000,DESCEND,0.024000,0.000,0.000,0.000
213,39.624000,DESCEND,0.018000,7.589,7.615,0.025
214,39.646000,DESCEND,0.022000,0.000,0.000,0.000
215,39.664000,DESCEND,0.018000,0.000,0.000,0.000
216,39.686000,DESCEND,0.022000,7.702,7.710,0.008
217,39.704000,DESCEND,0.018000,0.000,0.000,0.000
218,39.724000,DESCEND,0.020000,0.000,0.000,0.000
