index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,34.726000,TRANSPORT,0.020000,0.000,0.000,0.000
2,34.746000,TRANSPORT,0.020000,0.000,0.000,0.000
3,34.768000,TRANSPORT,0.022000,0.794,0.811,0.016
4,34.784000,TRANSPORT,0.016000,0.000,0.000,0.000
5,34.806000,TRANSPORT,0.022000,0.000,0.000,0.000
6,34.826000,TRANSPORT,0.020000,0.759,0.699,0.060
7,34.848000,TRANSPORT,0.022000,0.000,0.000,0.000
8,34.868000,TRANSPORT,0.020000,0.000,0.000,0.000
9,34.886000,TRANSPORT,0.018000,1.274,1.181,0.093
10,34.908000,TRANSPORT,0.022000,0.000,0.000,0.000
11,34.928000,TRANSPORT,0.020000,0.000,0.000,0.000
12,34.948000,TRANSPORT,0.020000,0.000,0.000,0.000
13,34.968000,TRANSPORT,0.020000,0.981,0.929,0.051
14,34.982000,TRANSPORT,0.014000,0.000,0.000,0.000
15,35.008000,TRANSPORT,0.026000,0.000,0.000,0.000
16,35.028000,TRANSPORT,0.020000,1.092,0.982,0.111
17,35.048000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.064000,TRANSPORT,0.016000,0.000,0.000,0.000
19,35.088000,TRANSPORT,0.024000,1.310,1.311,0.002
20,35.106000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.128000,TRANSPORT,0.022000,0.000,0.000,0.000
22,35.148000,TRANSPORT,0.020000,0.000,0.000,0.000
23,35.166000,TRANSPORT,0.018000,1.940,1.884,0.056
24,35.186000,TRANSPORT,0.020000,0.000,0.000,0.000
25,35.206000,TRANSPORT,0.020000,0.000,0.000,0.000
26,35.228000,TRANSPORT,0.022000,2.558,2.483,0.075
27,35.248000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.268000,TRANSPORT,0.020000,0.000,0.000,0.000
29,35.288000,TRANSPORT,0.020000,3.297,3.186,0.111
30,35.308000,TRANSPORT,0.020000,0.000,0.000,0.000
31,35.328000,TRANSPORT,0.020000,0.000,0.000,0.000
32,35.348000,TRANSPORT,0.020000,0.000,0.000,0.000
33,35.368000,TRANSPORT,0.020000,3.825,3.681,0.143
34,35.386000,TRANSPORT,0.018000,0.000,0.000,0.000
35,35.408000,TRANSPORT,0.022000,0.000,0.000,0.000
36,35.426000,TRANSPORT,0.018000,4.340,4.249,0.091
37,35.448000,TRANSPORT,0.022000,0.000,0.000,0.000
38,35.468000,TRANSPORT,0.020000,0.000,0.000,0.000
39,35.488000,TRANSPORT,0.020000,4.701,4.780,0.079
40,35.508000,TRANSPORT,0.020000,0.000,0.000,0.000
41,35.528000,TRANSPORT,0.020000,0.000,0.000,0.000
42,35.548000,TRANSPORT,0.020000,0.000,0.000,0.000
43,35.568000,TRANSPORT,0.020000,5.292,5.267,0.025
44,35.586000,TRANSPORT,0.018000,0.000,0.000,0.000
45,35.608000,TRANSPORT,0.022000,0.000,0.000,0.000
46,35.626000,TRANSPORT,0.018000,5.818,5.830,0.012
47,35.646000,TRANSPORT,0.020000,0.000,0.000,0.000
48,35.668000,TRANSPORT,0.022000,0.000,0.000,0.000
49,35.686000,TRANSPORT,0.018000,6.638,6.590,0.048
50,35.708000,TRANSPORT,0.022000,0.000,0.000,0.000
51,35.726000,TRANSPORT,0.018000,0.000,0.000,0.000
52,35.746000,TRANSPORT,0.020000,0.000,0.000,0.000
53,35.768000,TRANSPORT,0.022000,7.141,7.016,0.126
54,35.788000,TRANSPORT,0.020000,0.000,0.000,0.000
55,35.808000,TRANSPORT,0.020000,0.000,0.000,0.000
56,35.826000,TRANSPORT,0.018000,7.562,7.557,0.004
57,35.848000,TRANSPORT,0.022000,0.000,0.000,0.000
58,35.866000,TRANSPORT,0.018000,0.000,0.000,0.000
59,35.888000,TRANSPORT,0.022000,8.111,8.133,0.022
60,35.908000,TRANSPORT,0.020000,0.000,0.000,0.000
61,35.926000,TRANSPORT,0.018000,0.000,0.000,0.000
62,35.948000,TRANSPORT,0.022000,0.000,0.000,0.000
63,35.968000,TRANSPORT,0.020000,8.276,8.252,0.024
64,35.986000,TRANSPORT,0.018000,0.000,0.000,0.000
65,36.006000,TRANSPORT,0.020000,0.000,0.000,0.000
66,36.028000,TRANSPORT,0.022000,8.138,8.195,0.056
67,36.044000,TRANSPORT,0.016000,0.000,0.000,0.000
68,36.068000,TRANSPORT,0.024000,0.000,0.000,0.000
69,36.088000,TRANSPORT,0.020000,7.492,7.401,0.091
70,36.106000,TRANSPORT,0.018000,0.000,0.000,0.000
71,36.126000,TRANSPORT,0.020000,0.000,0.000,0.000
72,36.148000,TRANSPORT,0.022000,0.000,0.000,0.000
73,36.168000,TRANSPORT,0.020000,7.602,7.481,0.120
74,36.188000,TRANSPORT,0.020000,0.000,0.000,0.000
75,36.208000,TRANSPORT,0.020000,0.000,0.000,0.000
76,36.228000,TRANSPORT,0.020000,6.823,6.827,0.005
77,36.246000,TRANSPORT,0.018000,0.000,0.000,0.000
78,36.268000,TRANSPORT,0.022000,0.000,0.000,0.000
79,36.286000,TRANSPORT,0.018000,6.226,6.244,0.018
80,36.308000,TRANSPORT,0.022000,0.000,0.000,0.000
81,36.324000,TRANSPORT,0.016000,0.000,0.000,0.000
82,36.348000,TRANSPORT,0.024000,0.000,0.000,0.000
83,36.368000,TRANSPORT,0.020000,5.674,5.639,0.035
84,36.388000,TRANSPORT,0.020000,0.000,0.000,0.000
85,36.408000,TRANSPORT,0.020000,0.000,0.000,0.000
86,36.428000,TRANSPORT,0.020000,5.172,5.162,0.010
87,36.446000,TRANSPORT,0.018000,0.000,0.000,0.000
88,36.468000,TRANSPORT,0.022000,0.000,0.000,0.000
89,36.488000,TRANSPORT,0.020000,4.468,4.450,0.018
90,36.508000,TRANSPORT,0.020000,0.000,0.000,0.000
91,36.528000,TRANSPORT,0.020000,0.000,0.000,0.000
92,36.548000,TRANSPORT,0.020000,0.000,0.000,0.000
93,36.566000,TRANSPORT,0.018000,3.374,3.567,0.193
94,36.584000,TRANSPORT,0.018000,0.000,0.000,0.000
95,36.606000,TRANSPORT,0.022000,0.000,0.000,0.000
96,36.628000,TRANSPORT,0.022000,2.853,2.946,0.093
97,36.646000,TRANSPORT,0.018000,0.000,0.000,0.000
98,36.668000,TRANSPORT,0.022000,0.000,0.000,0.000
99,36.688000,TRANSPORT,0.020000,2.047,2.113,0.066
100,36.706000,TRANSPORT,0.018000,0.000,0.000,0.000
101,36.728000,TRANSPORT,0.022000,0.000,0.000,0.000
102,36.748000,TRANSPORT,0.020000,0.000,0.000,0.000
103,36.768000,TRANSPORT,0.020000,1.359,1.430,0.071
104,36.788000,TRANSPORT,0.020000,0.000,0.000,0.000
105,36.808000,TRANSPORT,0.020000,0.000,0.000,0.000
106,36.828000,TRANSPORT,0.020000,0.724,0.770,0.046
107,36.848000,TRANSPORT,0.020000,0.000,0.000,0.000
108,36.868000,TRANSPORT,0.020000,0.000,0.000,0.000
109,36.886000,TRANSPORT,0.018000,0.343,0.462,0.119
110,36.906000,TRANSPORT,0.020000,0.000,0.000,0.000
111,36.926000,TRANSPORT,0.020000,0.000,0.000,0.000
112,36.946000,TRANSPORT,0.020000,0.000,0.000,0.000
113,36.968000,TRANSPORT,0.022000,0.239,0.287,0.048
114,36.988000,ROTATE,0.020000,0.000,0.000,0.000
115,37.008000,ROTATE,0.020000,0.000,0.000,0.000
116,37.028000,ROTATE,0.020000,0.172,0.179,0.007
117,37.048000,ROTATE,0.020000,0.000,0.000,0.000
118,37.068000,ROTATE,0.020000,0.000,0.000,0.000
119,37.088000,ROTATE,0.020000,0.169,0.149,0.020
