index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,38.760000,TRANSPORT,0.018000,0.000,0.000,0.000
2,38.782000,TRANSPORT,0.022000,0.000,0.000,0.000
3,38.802000,TRANSPORT,0.020000,0.818,0.943,0.124
4,38.820000,TRANSPORT,0.018000,0.000,0.000,0.000
5,38.842000,TRANSPORT,0.022000,0.786,0.723,0.063
6,38.862000,TRANSPORT,0.020000,0.000,0.000,0.000
7,38.882000,TRANSPORT,0.020000,0.000,0.000,0.000
8,38.902000,TRANSPORT,0.020000,0.955,0.874,0.082
9,38.922000,TRANSPORT,0.020000,0.000,0.000,0.000
10,38.942000,TRANSPORT,0.020000,0.000,0.000,0.000
11,38.962000,TRANSPORT,0.020000,1.054,0.967,0.087
12,38.982000,TRANSPORT,0.020000,0.000,0.000,0.000
13,39.002000,TRANSPORT,0.020000,0.000,0.000,0.000
14,39.016000,TRANSPORT,0.014000,0.715,0.688,0.027
15,39.034000,TRANSPORT,0.018000,0.000,0.000,0.000
16,39.060000,TRANSPORT,0.026000,0.696,0.677,0.019
17,39.078000,TRANSPORT,0.018000,0.000,0.000,0.000
18,39.102000,TRANSPORT,0.024000,0.000,0.000,0.000
19,39.124000,TRANSPORT,0.022000,1.175,1.192,0.017
20,39.142000,TRANSPORT,0.018000,0.000,0.000,0.000
21,39.162000,TRANSPORT,0.020000,0.000,0.000,0.000
22,39.184000,TRANSPORT,0.022000,1.127,1.139,0.012
23,39.202000,TRANSPORT,0.018000,0.000,0.000,0.000
24,39.218000,TRANSPORT,0.016000,1.231,1.235,0.004
25,39.238000,TRANSPORT,0.020000,0.000,0.000,0.000
26,39.260000,TRANSPORT,0.022000,0.000,0.000,0.000
27,39.278000,TRANSPORT,0.018000,0.000,0.000,0.000
28,39.302000,TRANSPORT,0.024000,2.257,2.258,0.001
29,39.320000,TRANSPORT,0.018000,0.000,0.000,0.000
30,39.342000,TRANSPORT,0.022000,2.289,2.287,0.002
31,39.362000,TRANSPORT,0.020000,0.000,0.000,0.000
32,39.382000,TRANSPORT,0.020000,0.000,0.000,0.000
33,39.402000,TRANSPORT,0.020000,2.312,2.306,0.006
34,39.420000,TRANSPORT,0.018000,0.000,0.000,0.000
35,39.440000,TRANSPORT,0.020000,0.000,0.000,0.000
36,39.462000,TRANSPORT,0.022000,3.519,3.403,0.117
37,39.482000,TRANSPORT,0.020000,0.000,0.000,0.000
38,39.500000,TRANSPORT,0.018000,0.000,0.000,0.000
39,39.522000,TRANSPORT,0.022000,2.866,2.758,0.108
40,39.542000,TRANSPORT,0.020000,0.000,0.000,0.000
41,39.562000,TRANSPORT,0.020000,3.369,3.258,0.110
42,39.582000,TRANSPORT,0.020000,0.000,0.000,0.000
43,39.602000,TRANSPORT,0.020000,0.000,0.000,0.000
44,39.620000,TRANSPORT,0.018000,4.508,4.387,0.122
45,39.642000,TRANSPORT,0.022000,0.000,0.000,0.000
46,39.662000,TRANSPORT,0.020000,0.000,0.000,0.000
47,39.682000,TRANSPORT,0.020000,4.069,3.992,0.078
48,39.700000,TRANSPORT,0.018000,0.000,0.000,0.000
49,39.720000,TRANSPORT,0.020000,3.989,3.914,0.075
50,39.742000,TRANSPORT,0.022000,0.000,0.000,0.000
51,39.762000,TRANSPORT,0.020000,0.000,0.000,0.000
52,39.782000,TRANSPORT,0.020000,0.000,0.000,0.000
53,39.802000,TRANSPORT,0.020000,5.691,5.557,0.134
54,39.822000,TRANSPORT,0.020000,0.000,0.000,0.000
55,39.840000,TRANSPORT,0.018000,4.400,4.323,0.077
56,39.860000,TRANSPORT,0.020000,0.000,0.000,0.000
57,39.882000,TRANSPORT,0.022000,0.000,0.000,0.000
58,39.902000,TRANSPORT,0.020000,4.970,4.899,0.071
59,39.918000,TRANSPORT,0.016000,0.000,0.000,0.000
60,39.942000,TRANSPORT,0.024000,0.000,0.000,0.000
61,39.964000,TRANSPORT,0.022000,6.517,6.449,0.068
62,39.982000,TRANSPORT,0.018000,0.000,0.000,0.000
63,40.004000,TRANSPORT,0.022000,0.000,0.000,0.000
64,40.018000,TRANSPORT,0.014000,5.268,5.223,0.045
65,40.040000,TRANSPORT,0.022000,0.000,0.000,0.000
66,40.062000,TRANSPORT,0.022000,4.949,4.920,0.029
67,40.082000,TRANSPORT,0.020000,0.000,0.000,0.000
68,40.102000,TRANSPORT,0.020000,0.000,0.000,0.000
69,40.122000,TRANSPORT,0.020000,7.075,7.055,0.020
70,40.142000,TRANSPORT,0.020000,0.000,0.000,0.000
71,40.162000,TRANSPORT,0.020000,0.000,0.000,0.000
72,40.178000,TRANSPORT,0.016000,4.994,4.975,0.019
73,40.202000,TRANSPORT,0.024000,0.000,0.000,0.000
