index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,44.260000,TRANSPORT,0.018000,0.000,0.000,0.000
2,44.282000,TRANSPORT,0.022000,0.257,0.216,0.041
3,44.302000,TRANSPORT,0.020000,0.000,0.000,0.000
4,44.320000,TRANSPORT,0.018000,0.000,0.000,0.000
5,44.340000,TRANSPORT,0.020000,0.133,0.154,0.021
6,44.358000,TRANSPORT,0.018000,0.000,0.000,0.000
7,44.376000,TRANSPORT,0.018000,0.000,0.000,0.000
8,44.398000,TRANSPORT,0.022000,0.000,0.000,0.000
9,44.420000,TRANSPORT,0.022000,0.098,0.130,0.032
10,44.442000,TRANSPORT,0.022000,0.000,0.000,0.000
11,44.460000,TRANSPORT,0.018000,0.000,0.000,0.000
12,44.478000,TRANSPORT,0.018000,0.062,0.092,0.030
13,44.500000,TRANSPORT,0.022000,0.000,0.000,0.000
14,44.522000,TRANSPORT,0.022000,0.000,0.000,0.000
15,44.542000,TRANSPORT,0.020000,0.074,0.067,0.006
16,44.560000,TRANSPORT,0.018000,0.000,0.000,0.000
17,44.580000,TRANSPORT,0.020000,0.000,0.000,0.000
18,44.600000,TRANSPORT,0.020000,0.000,0.000,0.000
19,44.620000,TRANSPORT,0.020000,0.056,0.092,0.036
20,44.640000,TRANSPORT,0.020000,0.000,0.000,0.000
21,44.662000,TRANSPORT,0.022000,0.000,0.000,0.000
22,44.682000,TRANSPORT,0.020000,0.059,0.070,0.010
23,44.700000,TRANSPORT,0.018000,0.000,0.000,0.000
24,44.720000,TRANSPORT,0.020000,0.000,0.000,0.000
25,44.742000,TRANSPORT,0.022000,0.184,0.175,0.009
26,44.758000,TRANSPORT,0.016000,0.000,0.000,0.000
27,44.782000,TRANSPORT,0.024000,0.000,0.000,0.000
28,44.798000,TRANSPORT,0.016000,0.000,0.000,0.000
29,44.820000,TRANSPORT,0.022000,0.866,0.801,0.065
30,44.840000,TRANSPORT,0.020000,0.000,0.000,0.000
31,44.862000,TRANSPORT,0.022000,0.000,0.000,0.000
32,44.882000,TRANSPORT,0.020000,1.067,0.752,0.316
33,44.902000,TRANSPORT,0.020000,0.000,0.000,0.000
34,44.922000,TRANSPORT,0.020000,0.000,0.000,0.000
35,44.940000,TRANSPORT,0.018000,2.291,1.937,0.354
36,44.960000,TRANSPORT,0.020000,0.000,0.000,0.000
37,44.982000,TRANSPORT,0.022000,0.000,0.000,0.000
38,45.002000,TRANSPORT,0.020000,0.000,0.000,0.000
39,45.022000,TRANSPORT,0.020000,4.648,4.331,0.317
40,45.042000,TRANSPORT,0.020000,0.000,0.000,0.000
41,45.060000,TRANSPORT,0.018000,0.000,0.000,0.000
42,45.080000,TRANSPORT,0.020000,6.863,6.581,0.281
43,45.096000,TRANSPORT,0.016000,0.000,0.000,0.000
44,45.120000,TRANSPORT,0.024000,0.000,0.000,0.000
45,45.142000,TRANSPORT,0.022000,9.015,8.736,0.279
46,45.160000,TRANSPORT,0.018000,0.000,0.000,0.000
47,45.180000,TRANSPORT,0.020000,0.000,0.000,0.000
48,45.198000,TRANSPORT,0.018000,0.000,0.000,0.000
49,45.222000,TRANSPORT,0.024000,10.986,10.617,0.369
50,45.240000,TRANSPORT,0.018000,0.000,0.000,0.000
51,45.262000,TRANSPORT,0.022000,0.000,0.000,0.000
52,45.280000,TRANSPORT,0.018000,12.680,12.218,0.462
53,45.300000,TRANSPORT,0.020000,0.000,0.000,0.000
54,45.322000,TRANSPORT,0.022000,0.000,0.000,0.000
55,45.340000,TRANSPORT,0.018000,13.154,12.651,0.503
56,45.360000,TRANSPORT,0.020000,0.000,0.000,0.000
57,45.382000,TRANSPORT,0.022000,0.000,0.000,0.000
58,45.400000,TRANSPORT,0.018000,0.000,0.000,0.000
59,45.420000,TRANSPORT,0.020000,12.698,12.205,0.493
60,45.438000,TRANSPORT,0.018000,0.000,0.000,0.000
61,45.456000,TRANSPORT,0.018000,0.000,0.000,0.000
62,45.480000,TRANSPORT,0.024000,12.408,11.958,0.451
63,45.502000,TRANSPORT,0.022000,0.000,0.000,0.000
64,45.520000,TRANSPORT,0.018000,0.000,0.000,0.000
65,45.542000,TRANSPORT,0.022000,11.703,11.371,0.332
66,45.558000,TRANSPORT,0.016000,0.000,0.000,0.000
67,45.578000,TRANSPORT,0.020000,0.000,0.000,0.000
68,45.598000,TRANSPORT,0.020000,0.000,0.000,0.000
69,45.622000,TRANSPORT,0.024000,12.457,12.281,0.176
70,45.642000,TRANSPORT,0.020000,0.000,0.000,0.000
71,45.660000,TRANSPORT,0.018000,0.000,0.000,0.000
72,45.680000,TRANSPORT,0.020000,11.472,11.551,0.078
73,45.702000,TRANSPORT,0.022000,0.000,0.000,0.000
74,45.718000,TRANSPORT,0.016000,0.000,0.000,0.000
75,45.742000,TRANSPORT,0.024000,11.599,11.985,0.386
76,45.760000,TRANSPORT,0.018000,0.000,0.000,0.000
77,45.774000,TRANSPORT,0.014000,0.000,0.000,0.000
78,45.802000,TRANSPORT,0.028000,0.000,0.000,0.000
79,45.818000,TRANSPORT,0.016000,11.093,11.805,0.712
80,45.840000,TRANSPORT,0.022000,0.000,0.000,0.000
81,45.860000,TRANSPORT,0.020000,0.000,0.000,0.000
82,45.882000,TRANSPORT,0.022000,10.978,12.054,1.076
83,45.900000,TRANSPORT,0.018000,0.000,0.000,0.000
