index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,34.972000,TRANSPORT,0.020000,0.378,0.379,0.001
2,34.994000,TRANSPORT,0.022000,0.000,0.000,0.000
3,35.014000,TRANSPORT,0.020000,0.387,0.330,0.056
4,35.034000,TRANSPORT,0.020000,0.357,0.336,0.021
5,35.054000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.072000,TRANSPORT,0.018000,0.488,0.437,0.051
7,35.094000,TRANSPORT,0.022000,0.000,0.000,0.000
8,35.114000,TRANSPORT,0.020000,0.647,0.593,0.054
9,35.134000,TRANSPORT,0.020000,0.604,0.529,0.075
10,35.150000,TRANSPORT,0.016000,0.000,0.000,0.000
11,35.174000,TRANSPORT,0.024000,0.510,0.443,0.068
12,35.194000,TRANSPORT,0.020000,0.000,0.000,0.000
13,35.214000,TRANSPORT,0.020000,0.535,0.520,0.014
14,35.234000,TRANSPORT,0.020000,0.497,0.454,0.043
15,35.252000,TRANSPORT,0.018000,0.000,0.000,0.000
16,35.274000,TRANSPORT,0.022000,0.523,0.510,0.013
17,35.294000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.314000,TRANSPORT,0.020000,0.579,0.592,0.013
19,35.334000,TRANSPORT,0.020000,0.765,0.785,0.020
20,35.352000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.374000,TRANSPORT,0.022000,0.898,0.872,0.026
22,35.394000,TRANSPORT,0.020000,0.000,0.000,0.000
23,35.414000,TRANSPORT,0.020000,1.036,0.958,0.078
24,35.430000,TRANSPORT,0.016000,1.193,1.125,0.068
25,35.454000,TRANSPORT,0.024000,0.000,0.000,0.000
26,35.474000,TRANSPORT,0.020000,1.483,1.465,0.018
27,35.494000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.512000,TRANSPORT,0.018000,1.459,1.443,0.016
29,35.534000,TRANSPORT,0.022000,1.697,1.675,0.022
30,35.552000,TRANSPORT,0.018000,0.000,0.000,0.000
31,35.574000,TRANSPORT,0.022000,1.771,1.701,0.070
32,35.594000,TRANSPORT,0.020000,0.000,0.000,0.000
33,35.612000,TRANSPORT,0.018000,2.155,2.095,0.059
34,35.634000,TRANSPORT,0.022000,2.036,2.009,0.026
35,35.654000,TRANSPORT,0.020000,0.000,0.000,0.000
36,35.668000,TRANSPORT,0.014000,2.308,2.251,0.057
37,35.692000,TRANSPORT,0.024000,0.000,0.000,0.000
38,35.714000,TRANSPORT,0.022000,2.295,2.248,0.047
39,35.734000,TRANSPORT,0.020000,2.534,2.549,0.015
40,35.754000,TRANSPORT,0.020000,0.000,0.000,0.000
41,35.770000,TRANSPORT,0.016000,2.676,2.673,0.004
42,35.790000,TRANSPORT,0.020000,0.000,0.000,0.000
43,35.812000,TRANSPORT,0.022000,2.865,2.797,0.068
44,35.832000,TRANSPORT,0.020000,2.834,2.766,0.068
45,35.852000,TRANSPORT,0.020000,0.000,0.000,0.000
46,35.872000,TRANSPORT,0.020000,3.169,3.076,0.093
47,35.892000,TRANSPORT,0.020000,0.000,0.000,0.000
48,35.914000,TRANSPORT,0.022000,3.308,3.256,0.052
49,35.932000,TRANSPORT,0.018000,3.235,3.236,0.001
50,35.954000,TRANSPORT,0.022000,0.000,0.000,0.000
51,35.968000,TRANSPORT,0.014000,3.577,3.586,0.009
52,35.992000,TRANSPORT,0.024000,0.000,0.000,0.000
53,36.012000,TRANSPORT,0.020000,3.720,3.722,0.002
54,36.034000,TRANSPORT,0.022000,3.632,0.000,3.632
55,36.054000,TRANSPORT,0.020000,0.000,3.608,3.608
56,36.072000,TRANSPORT,0.018000,3.987,3.947,0.040
57,36.092000,TRANSPORT,0.020000,0.000,0.000,0.000
58,36.114000,TRANSPORT,0.022000,3.815,3.824,0.009
59,36.134000,TRANSPORT,0.020000,0.000,0.000,0.000
60,36.154000,TRANSPORT,0.020000,4.336,4.368,0.032
61,36.172000,TRANSPORT,0.018000,3.870,3.910,0.041
62,36.192000,TRANSPORT,0.020000,0.000,0.000,0.000
63,36.212000,TRANSPORT,0.020000,3.853,3.905,0.052
64,36.234000,TRANSPORT,0.022000,0.000,0.000,0.000
65,36.248000,TRANSPORT,0.014000,4.330,4.335,0.005
66,36.274000,TRANSPORT,0.026000,3.566,3.575,0.009
67,36.292000,TRANSPORT,0.018000,0.000,0.000,0.000
68,36.312000,TRANSPORT,0.020000,4.208,4.204,0.004
