index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,34.994000,TRANSPORT,0.022000,0.000,0.000,0.000
2,35.012000,TRANSPORT,0.018000,0.785,0.805,0.021
3,35.032000,TRANSPORT,0.020000,0.000,0.000,0.000
4,35.054000,TRANSPORT,0.022000,0.000,0.000,0.000
5,35.070000,TRANSPORT,0.016000,0.000,0.000,0.000
6,35.090000,TRANSPORT,0.020000,0.949,0.870,0.079
7,35.112000,TRANSPORT,0.022000,0.000,0.000,0.000
8,35.134000,TRANSPORT,0.022000,0.000,0.000,0.000
9,35.152000,TRANSPORT,0.018000,1.155,1.057,0.098
10,35.172000,TRANSPORT,0.020000,0.000,0.000,0.000
11,35.192000,TRANSPORT,0.020000,0.000,0.000,0.000
12,35.210000,TRANSPORT,0.018000,1.090,1.046,0.044
13,35.230000,TRANSPORT,0.020000,0.000,0.000,0.000
14,35.252000,TRANSPORT,0.022000,0.000,0.000,0.000
15,35.272000,TRANSPORT,0.020000,0.000,0.000,0.000
16,35.292000,TRANSPORT,0.020000,1.240,1.164,0.076
17,35.314000,TRANSPORT,0.022000,0.000,0.000,0.000
18,35.330000,TRANSPORT,0.016000,0.000,0.000,0.000
19,35.350000,TRANSPORT,0.020000,1.801,1.606,0.194
20,35.374000,TRANSPORT,0.024000,0.000,0.000,0.000
21,35.394000,TRANSPORT,0.020000,0.000,0.000,0.000
22,35.412000,TRANSPORT,0.018000,2.435,2.412,0.023
23,35.430000,TRANSPORT,0.018000,0.000,0.000,0.000
24,35.450000,TRANSPORT,0.020000,0.000,0.000,0.000
25,35.474000,TRANSPORT,0.024000,0.000,0.000,0.000
26,35.492000,TRANSPORT,0.018000,3.187,3.091,0.096
27,35.512000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.534000,TRANSPORT,0.022000,0.000,0.000,0.000
29,35.554000,TRANSPORT,0.020000,3.930,3.952,0.023
30,35.574000,TRANSPORT,0.020000,0.000,0.000,0.000
31,35.592000,TRANSPORT,0.018000,0.000,0.000,0.000
32,35.610000,TRANSPORT,0.018000,4.580,4.455,0.125
33,35.632000,TRANSPORT,0.022000,0.000,0.000,0.000
34,35.654000,TRANSPORT,0.022000,0.000,0.000,0.000
35,35.670000,TRANSPORT,0.016000,0.000,0.000,0.000
36,35.692000,TRANSPORT,0.022000,5.267,5.170,0.097
37,35.714000,TRANSPORT,0.022000,0.000,0.000,0.000
38,35.734000,TRANSPORT,0.020000,0.000,0.000,0.000
39,35.754000,TRANSPORT,0.020000,6.056,6.039,0.016
40,35.774000,TRANSPORT,0.020000,0.000,0.000,0.000
41,35.792000,TRANSPORT,0.018000,0.000,0.000,0.000
42,35.812000,TRANSPORT,0.020000,6.677,6.717,0.040
43,35.832000,TRANSPORT,0.020000,0.000,0.000,0.000
44,35.854000,TRANSPORT,0.022000,0.000,0.000,0.000
45,35.874000,TRANSPORT,0.020000,0.000,0.000,0.000
46,35.890000,TRANSPORT,0.016000,7.304,7.169,0.135
47,35.912000,TRANSPORT,0.022000,0.000,0.000,0.000
48,35.934000,TRANSPORT,0.022000,0.000,0.000,0.000
49,35.952000,TRANSPORT,0.018000,7.997,7.874,0.123
50,35.972000,TRANSPORT,0.020000,0.000,0.000,0.000
51,35.992000,TRANSPORT,0.020000,0.000,0.000,0.000
52,36.014000,TRANSPORT,0.022000,8.250,8.165,0.084
53,36.032000,TRANSPORT,0.018000,0.000,0.000,0.000
54,36.052000,TRANSPORT,0.020000,0.000,0.000,0.000
55,36.074000,TRANSPORT,0.022000,0.000,0.000,0.000
56,36.092000,TRANSPORT,0.018000,9.373,9.308,0.066
57,36.114000,TRANSPORT,0.022000,0.000,0.000,0.000
58,36.134000,TRANSPORT,0.020000,0.000,0.000,0.000
59,36.154000,TRANSPORT,0.020000,8.935,8.943,0.008
60,36.172000,TRANSPORT,0.018000,0.000,0.000,0.000
61,36.184000,TRANSPORT,0.012000,0.000,0.000,0.000
62,36.212000,TRANSPORT,0.028000,9.067,9.135,0.068
63,36.234000,TRANSPORT,0.022000,0.000,0.000,0.000
64,36.246000,TRANSPORT,0.012000,0.000,0.000,0.000
65,36.274000,TRANSPORT,0.028000,0.000,0.000,0.000
66,36.290000,TRANSPORT,0.016000,8.375,8.416,0.041
67,36.312000,TRANSPORT,0.022000,0.000,0.000,0.000
68,36.334000,TRANSPORT,0.022000,0.000,0.000,0.000
69,36.352000,TRANSPORT,0.018000,8.648,8.497,0.152
70,36.370000,TRANSPORT,0.018000,0.000,0.000,0.000
71,36.390000,TRANSPORT,0.020000,0.000,0.000,0.000
72,36.412000,TRANSPORT,0.022000,8.761,8.635,0.127
73,36.434000,TRANSPORT,0.022000,0.000,0.000,0.000
74,36.454000,TRANSPORT,0.020000,0.000,0.000,0.000
75,36.472000,TRANSPORT,0.018000,0.000,0.000,0.000
76,36.492000,TRANSPORT,0.020000,8.040,7.960,0.080
77,36.510000,TRANSPORT,0.018000,0.000,0.000,0.000
78,36.532000,TRANSPORT,0.022000,0.000,0.000,0.000
79,36.552000,TRANSPORT,0.020000,8.553,8.492,0.061
80,36.572000,TRANSPORT,0.020000,0.000,0.000,0.000
81,36.592000,TRANSPORT,0.020000,0.000,0.000,0.000
82,36.612000,TRANSPORT,0.020000,8.067,8.030,0.038
83,36.632000,TRANSPORT,0.020000,0.000,0.000,0.000
84,36.650000,TRANSPORT,0.018000,0.000,0.000,0.000
85,36.674000,TRANSPORT,0.024000,0.000,0.000,0.000
86,36.694000,TRANSPORT,0.020000,7.610,7.598,0.012
87,36.714000,TRANSPORT,0.020000,0.000,0.000,0.000
88,36.734000,TRANSPORT,0.020000,0.000,0.000,0.000
89,36.752000,TRANSPORT,0.018000,7.595,7.635,0.040
90,36.774000,TRANSPORT,0.022000,0.000,0.000,0.000
91,36.788000,TRANSPORT,0.014000,0.000,0.000,0.000
92,36.812000,TRANSPORT,0.024000,6.907,7.001,0.094
93,36.834000,TRANSPORT,0.022000,0.000,0.000,0.000
94,36.852000,TRANSPORT,0.018000,0.000,0.000,0.000
95,36.872000,TRANSPORT,0.020000,0.000,0.000,0.000
96,36.892000,TRANSPORT,0.020000,6.879,7.027,0.149
97,36.912000,TRANSPORT,0.020000,0.000,0.000,0.000
98,36.932000,TRANSPORT,0.020000,0.000,0.000,0.000
99,36.952000,TRANSPORT,0.020000,6.647,6.835,0.188
100,36.974000,TRANSPORT,0.022000,0.000,0.000,0.000
101,36.992000,TRANSPORT,0.018000,0.000,0.000,0.000
102,37.008000,TRANSPORT,0.016000,6.017,6.254,0.238
103,37.032000,TRANSPORT,0.024000,0.000,0.000,0.000
104,37.050000,TRANSPORT,0.018000,0.000,0.000,0.000
105,37.072000,TRANSPORT,0.022000,0.000,0.000,0.000
106,37.092000,TRANSPORT,0.020000,6.965,7.211,0.246
107,37.114000,TRANSPORT,0.022000,0.000,0.000,0.000
108,37.130000,TRANSPORT,0.016000,0.000,0.000,0.000
109,37.154000,TRANSPORT,0.024000,6.008,6.241,0.234
110,37.170000,TRANSPORT,0.016000,0.000,0.000,0.000
111,37.192000,TRANSPORT,0.022000,0.000,0.000,0.000
112,37.214000,TRANSPORT,0.022000,5.799,6.024,0.225
113,37.232000,TRANSPORT,0.018000,0.000,0.000,0.000
114,37.252000,TRANSPORT,0.020000,0.000,0.000,0.000
115,37.272000,TRANSPORT,0.020000,0.000,0.000,0.000
116,37.290000,TRANSPORT,0.018000,5.413,5.588,0.174
117,37.312000,TRANSPORT,0.022000,0.000,0.000,0.000
118,37.334000,TRANSPORT,0.022000,0.000,0.000,0.000
119,37.352000,TRANSPORT,0.018000,4.734,4.859,0.125
120,37.374000,TRANSPORT,0.022000,0.000,0.000,0.000
121,37.394000,TRANSPORT,0.020000,0.000,0.000,0.000
122,37.414000,TRANSPORT,0.020000,4.443,4.570,0.127
123,37.430000,TRANSPORT,0.016000,0.000,0.000,0.000
124,37.452000,TRANSPORT,0.022000,0.000,0.000,0.000
125,37.474000,TRANSPORT,0.022000,0.000,0.000,0.000
126,37.492000,TRANSPORT,0.018000,3.473,3.682,0.209
127,37.514000,TRANSPORT,0.022000,0.000,0.000,0.000
128,37.532000,TRANSPORT,0.018000,0.000,0.000,0.000
129,37.552000,TRANSPORT,0.020000,2.672,2.810,0.138
130,37.572000,TRANSPORT,0.020000,0.000,0.000,0.000
131,37.594000,TRANSPORT,0.022000,0.000,0.000,0.000
132,37.612000,TRANSPORT,0.018000,2.054,2.143,0.088
133,37.632000,TRANSPORT,0.020000,0.000,0.000,0.000
134,37.652000,TRANSPORT,0.020000,0.000,0.000,0.000
135,37.672000,TRANSPORT,0.020000,0.000,0.000,0.000
136,37.690000,TRANSPORT,0.018000,1.351,1.384,0.034
137,37.714000,TRANSPORT,0.024000,0.000,0.000,0.000
138,37.734000,TRANSPORT,0.020000,0.000,0.000,0.000
139,37.754000,TRANSPORT,0.020000,0.800,0.798,0.003
140,37.772000,TRANSPORT,0.018000,0.000,0.000,0.000
141,37.792000,TRANSPORT,0.020000,0.000,0.000,0.000
142,37.810000,TRANSPORT,0.018000,0.444,0.425,0.020
143,37.832000,TRANSPORT,0.022000,0.000,0.000,0.000
144,37.854000,TRANSPORT,0.022000,0.000,0.000,0.000
145,37.872000,TRANSPORT,0.018000,0.000,0.000,0.000
146,37.892000,TRANSPORT,0.020000,0.259,0.223,0.036
147,37.914000,TRANSPORT,0.022000,0.000,0.000,0.000
148,37.932000,TRANSPORT,0.018000,0.000,0.000,0.000
149,37.952000,DESCEND,0.020000,0.183,0.129,0.053
150,37.974000,DESCEND,0.022000,0.000,0.000,0.000
151,37.992000,DESCEND,0.018000,0.000,0.000,0.000
152,38.010000,DESCEND,0.018000,0.164,0.105,0.059
153,38.030000,DESCEND,0.020000,0.000,0.000,0.000
154,38.054000,DESCEND,0.024000,0.000,0.000,0.000
155,38.072000,DESCEND,0.018000,0.000,0.000,0.000
156,38.094000,DESCEND,0.022000,0.080,0.120,0.041
157,38.114000,DESCEND,0.020000,0.000,0.000,0.000
158,38.132000,DESCEND,0.018000,0.000,0.000,0.000
159,38.152000,DESCEND,0.020000,1.352,1.256,0.096
160,38.174000,DESCEND,0.022000,0.000,0.000,0.000
161,38.194000,DESCEND,0.020000,0.000,0.000,0.000
162,38.214000,DESCEND,0.020000,2.116,1.975,0.141
163,38.232000,DESCEND,0.018000,0.000,0.000,0.000
164,38.252000,DESCEND,0.020000,0.000,0.000,0.000
165,38.272000,DESCEND,0.020000,0.000,0.000,0.000
166,38.292000,DESCEND,0.020000,2.784,2.612,0.171
167,38.312000,DESCEND,0.020000,0.000,0.000,0.000
168,38.334000,DESCEND,0.022000,0.000,0.000,0.000
169,38.354000,DESCEND,0.020000,2.730,2.592,0.138
170,38.368000,DESCEND,0.014000,0.000,0.000,0.000
171,38.392000,DESCEND,0.024000,0.000,0.000,0.000
172,38.414000,DESCEND,0.022000,3.052,2.985,0.067
173,38.432000,DESCEND,0.018000,0.000,0.000,0.000
174,38.452000,DESCEND,0.020000,0.000,0.000,0.000
175,38.472000,DESCEND,0.020000,0.000,0.000,0.000
176,38.492000,DESCEND,0.020000,3.182,3.156,0.026
177,38.512000,DESCEND,0.020000,0.000,0.000,0.000
178,38.530000,DESCEND,0.018000,0.000,0.000,0.000
179,38.554000,DESCEND,0.024000,4.268,4.267,0.000
180,38.572000,DESCEND,0.018000,0.000,0.000,0.000
181,38.592000,DESCEND,0.020000,0.000,0.000,0.000
182,38.612000,DESCEND,0.020000,4.828,4.889,0.061
