index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.250000,TRANSPORT,0.016000,0.000,0.000,0.000
2,35.272000,TRANSPORT,0.022000,0.000,0.000,0.000
3,35.294000,TRANSPORT,0.022000,0.807,0.812,0.005
4,35.312000,TRANSPORT,0.018000,0.000,0.000,0.000
5,35.334000,TRANSPORT,0.022000,0.000,0.000,0.000
6,35.352000,TRANSPORT,0.018000,0.861,0.787,0.074
7,35.374000,TRANSPORT,0.022000,0.000,0.000,0.000
8,35.394000,TRANSPORT,0.020000,0.000,0.000,0.000
9,35.412000,TRANSPORT,0.018000,1.204,1.112,0.092
10,35.432000,TRANSPORT,0.020000,0.000,0.000,0.000
11,35.454000,TRANSPORT,0.022000,0.000,0.000,0.000
12,35.472000,TRANSPORT,0.018000,0.000,0.000,0.000
13,35.494000,TRANSPORT,0.022000,1.028,0.978,0.051
14,35.514000,TRANSPORT,0.020000,0.000,0.000,0.000
15,35.534000,TRANSPORT,0.020000,0.000,0.000,0.000
16,35.554000,TRANSPORT,0.020000,1.183,1.153,0.030
17,35.566000,TRANSPORT,0.012000,0.000,0.000,0.000
18,35.594000,TRANSPORT,0.028000,0.000,0.000,0.000
19,35.612000,TRANSPORT,0.018000,1.509,1.510,0.001
20,35.634000,TRANSPORT,0.022000,0.000,0.000,0.000
21,35.654000,TRANSPORT,0.020000,0.000,0.000,0.000
22,35.672000,TRANSPORT,0.018000,0.000,0.000,0.000
23,35.694000,TRANSPORT,0.022000,2.318,2.326,0.008
24,35.714000,TRANSPORT,0.020000,0.000,0.000,0.000
25,35.732000,TRANSPORT,0.018000,0.000,0.000,0.000
26,35.752000,TRANSPORT,0.020000,3.230,3.082,0.148
27,35.772000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.794000,TRANSPORT,0.022000,0.000,0.000,0.000
29,35.812000,TRANSPORT,0.018000,3.873,3.769,0.104
30,35.834000,TRANSPORT,0.022000,0.000,0.000,0.000
31,35.854000,TRANSPORT,0.020000,0.000,0.000,0.000
32,35.874000,TRANSPORT,0.020000,4.717,0.000,4.717
33,35.892000,TRANSPORT,0.018000,0.000,4.591,4.591
34,35.912000,TRANSPORT,0.020000,0.000,0.000,0.000
