index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,34.642000,TRANSPORT,0.016000,0.769,0.834,0.065
2,34.666000,TRANSPORT,0.024000,0.000,0.000,0.000
3,34.686000,TRANSPORT,0.020000,0.000,0.000,0.000
4,34.706000,TRANSPORT,0.020000,0.726,0.693,0.033
5,34.726000,TRANSPORT,0.020000,0.000,0.000,0.000
6,34.746000,TRANSPORT,0.020000,0.000,0.000,0.000
7,34.764000,TRANSPORT,0.018000,0.000,0.000,0.000
8,34.786000,TRANSPORT,0.022000,1.157,1.044,0.113
9,34.806000,TRANSPORT,0.020000,0.000,0.000,0.000
10,34.826000,TRANSPORT,0.020000,0.000,0.000,0.000
11,34.844000,TRANSPORT,0.018000,1.049,0.939,0.110
12,34.866000,TRANSPORT,0.022000,0.000,0.000,0.000
13,34.886000,TRANSPORT,0.020000,0.000,0.000,0.000
14,34.906000,TRANSPORT,0.020000,1.044,0.945,0.100
15,34.920000,TRANSPORT,0.014000,0.000,0.000,0.000
16,34.946000,TRANSPORT,0.026000,0.000,0.000,0.000
17,34.966000,TRANSPORT,0.020000,0.000,0.000,0.000
18,34.986000,TRANSPORT,0.020000,1.227,1.173,0.054
19,35.008000,TRANSPORT,0.022000,0.000,0.000,0.000
20,35.026000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.048000,TRANSPORT,0.022000,1.615,1.543,0.072
22,35.066000,TRANSPORT,0.018000,0.000,0.000,0.000
23,35.086000,TRANSPORT,0.020000,0.000,0.000,0.000
24,35.106000,TRANSPORT,0.020000,2.330,2.302,0.028
25,35.124000,TRANSPORT,0.018000,0.000,0.000,0.000
26,35.142000,TRANSPORT,0.018000,0.000,0.000,0.000
27,35.166000,TRANSPORT,0.024000,0.000,0.000,0.000
28,35.186000,TRANSPORT,0.020000,2.968,2.924,0.044
29,35.206000,TRANSPORT,0.020000,0.000,0.000,0.000
30,35.224000,TRANSPORT,0.018000,0.000,0.000,0.000
31,35.244000,TRANSPORT,0.020000,3.507,3.407,0.100
32,35.266000,TRANSPORT,0.022000,0.000,0.000,0.000
33,35.286000,TRANSPORT,0.020000,0.000,0.000,0.000
34,35.304000,TRANSPORT,0.018000,4.076,3.987,0.088
35,35.326000,TRANSPORT,0.022000,0.000,0.000,0.000
36,35.346000,TRANSPORT,0.020000,0.000,0.000,0.000
37,35.366000,TRANSPORT,0.020000,0.000,0.000,0.000
38,35.386000,TRANSPORT,0.020000,4.573,4.542,0.031
39,35.406000,TRANSPORT,0.020000,0.000,0.000,0.000
40,35.426000,TRANSPORT,0.020000,0.000,0.000,0.000
41,35.446000,TRANSPORT,0.020000,5.233,5.249,0.016
42,35.466000,TRANSPORT,0.020000,0.000,0.000,0.000
43,35.484000,TRANSPORT,0.018000,0.000,0.000,0.000
44,35.506000,TRANSPORT,0.022000,5.449,5.429,0.020
45,35.528000,TRANSPORT,0.022000,0.000,0.000,0.000
46,35.546000,TRANSPORT,0.018000,0.000,0.000,0.000
47,35.566000,TRANSPORT,0.020000,0.000,0.000,0.000
48,35.588000,TRANSPORT,0.022000,6.567,6.547,0.020
49,35.606000,TRANSPORT,0.018000,0.000,0.000,0.000
50,35.628000,TRANSPORT,0.022000,0.000,0.000,0.000
51,35.646000,TRANSPORT,0.018000,6.837,6.803,0.034
52,35.666000,TRANSPORT,0.020000,0.000,0.000,0.000
53,35.684000,TRANSPORT,0.018000,0.000,0.000,0.000
54,35.706000,TRANSPORT,0.022000,7.361,7.362,0.001
55,35.726000,TRANSPORT,0.020000,0.000,0.000,0.000
56,35.746000,TRANSPORT,0.020000,0.000,0.000,0.000
57,35.766000,TRANSPORT,0.020000,0.000,0.000,0.000
58,35.784000,TRANSPORT,0.018000,7.756,7.767,0.010
59,35.806000,TRANSPORT,0.022000,0.000,0.000,0.000
60,35.826000,TRANSPORT,0.020000,0.000,0.000,0.000
61,35.846000,TRANSPORT,0.020000,8.226,8.265,0.039
62,35.866000,TRANSPORT,0.020000,0.000,0.000,0.000
