index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.906000,TRANSPORT,0.020000,0.878,0.811,0.067
2,35.926000,TRANSPORT,0.020000,0.000,0.000,0.000
3,35.944000,TRANSPORT,0.018000,0.000,0.000,0.000
4,35.966000,TRANSPORT,0.022000,0.660,0.553,0.108
5,35.984000,TRANSPORT,0.018000,0.000,0.000,0.000
6,36.004000,TRANSPORT,0.020000,0.000,0.000,0.000
7,36.022000,TRANSPORT,0.018000,0.000,0.000,0.000
8,36.046000,TRANSPORT,0.024000,1.089,0.987,0.103
9,36.066000,TRANSPORT,0.020000,0.000,0.000,0.000
10,36.084000,TRANSPORT,0.018000,0.000,0.000,0.000
11,36.104000,TRANSPORT,0.020000,1.141,1.047,0.094
12,36.122000,TRANSPORT,0.018000,0.000,0.000,0.000
13,36.144000,TRANSPORT,0.022000,0.000,0.000,0.000
14,36.164000,TRANSPORT,0.020000,1.184,1.029,0.155
15,36.186000,TRANSPORT,0.022000,0.000,0.000,0.000
16,36.206000,TRANSPORT,0.020000,0.000,0.000,0.000
17,36.226000,TRANSPORT,0.020000,0.000,0.000,0.000
18,36.244000,TRANSPORT,0.018000,1.402,1.350,0.053
19,36.260000,TRANSPORT,0.016000,0.000,0.000,0.000
20,36.286000,TRANSPORT,0.026000,0.000,0.000,0.000
21,36.304000,TRANSPORT,0.018000,1.925,1.840,0.084
22,36.326000,TRANSPORT,0.022000,0.000,0.000,0.000
23,36.346000,TRANSPORT,0.020000,0.000,0.000,0.000
24,36.364000,TRANSPORT,0.018000,2.776,2.726,0.050
25,36.386000,TRANSPORT,0.022000,0.000,0.000,0.000
26,36.404000,TRANSPORT,0.018000,0.000,0.000,0.000
27,36.422000,TRANSPORT,0.018000,0.000,0.000,0.000
28,36.444000,TRANSPORT,0.022000,3.445,3.393,0.051
29,36.464000,TRANSPORT,0.020000,0.000,0.000,0.000
30,36.482000,TRANSPORT,0.018000,0.000,0.000,0.000
31,36.506000,TRANSPORT,0.024000,4.319,4.197,0.122
32,36.526000,TRANSPORT,0.020000,0.000,0.000,0.000
33,36.546000,TRANSPORT,0.020000,0.000,0.000,0.000
34,36.564000,TRANSPORT,0.018000,4.754,4.802,0.048
35,36.586000,TRANSPORT,0.022000,0.000,0.000,0.000
36,36.600000,TRANSPORT,0.014000,0.000,0.000,0.000
37,36.626000,TRANSPORT,0.026000,0.000,0.000,0.000
38,36.646000,TRANSPORT,0.020000,5.404,5.408,0.005
39,36.664000,TRANSPORT,0.018000,0.000,0.000,0.000
40,36.686000,TRANSPORT,0.022000,0.000,0.000,0.000
41,36.706000,TRANSPORT,0.020000,6.033,6.064,0.031
42,36.724000,TRANSPORT,0.018000,0.000,0.000,0.000
43,36.746000,TRANSPORT,0.022000,0.000,0.000,0.000
44,36.764000,TRANSPORT,0.018000,6.951,6.961,0.010
45,36.786000,TRANSPORT,0.022000,0.000,0.000,0.000
46,36.806000,TRANSPORT,0.020000,0.000,0.000,0.000
47,36.826000,TRANSPORT,0.020000,0.000,0.000,0.000
48,36.846000,TRANSPORT,0.020000,7.448,7.444,0.004
49,36.862000,TRANSPORT,0.016000,0.000,0.000,0.000
50,36.886000,TRANSPORT,0.024000,0.000,0.000,0.000
51,36.904000,TRANSPORT,0.018000,8.450,8.278,0.172
52,36.922000,TRANSPORT,0.018000,0.000,0.000,0.000
53,36.946000,TRANSPORT,0.024000,0.000,0.000,0.000
54,36.964000,TRANSPORT,0.018000,8.357,8.346,0.011
55,36.986000,TRANSPORT,0.022000,0.000,0.000,0.000
56,37.004000,TRANSPORT,0.018000,0.000,0.000,0.000
