index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.266000,TRANSPORT,0.020000,0.000,0.000,0.000
2,35.284000,TRANSPORT,0.018000,0.000,0.000,0.000
3,35.306000,TRANSPORT,0.022000,0.755,0.692,0.063
4,35.326000,TRANSPORT,0.020000,0.000,0.000,0.000
5,35.346000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.360000,TRANSPORT,0.014000,0.895,0.725,0.170
7,35.384000,TRANSPORT,0.024000,0.000,0.000,0.000
8,35.402000,TRANSPORT,0.018000,0.000,0.000,0.000
9,35.426000,TRANSPORT,0.024000,1.187,1.074,0.113
10,35.442000,TRANSPORT,0.016000,0.000,0.000,0.000
11,35.466000,TRANSPORT,0.024000,0.000,0.000,0.000
12,35.486000,TRANSPORT,0.020000,0.000,0.000,0.000
13,35.504000,TRANSPORT,0.018000,1.028,0.969,0.060
14,35.526000,TRANSPORT,0.022000,0.000,0.000,0.000
15,35.544000,TRANSPORT,0.018000,0.000,0.000,0.000
16,35.564000,TRANSPORT,0.020000,1.179,1.105,0.074
17,35.584000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.602000,TRANSPORT,0.018000,0.000,0.000,0.000
19,35.624000,TRANSPORT,0.022000,1.603,1.591,0.012
20,35.644000,TRANSPORT,0.020000,0.000,0.000,0.000
21,35.666000,TRANSPORT,0.022000,0.000,0.000,0.000
22,35.684000,TRANSPORT,0.018000,0.000,0.000,0.000
23,35.706000,TRANSPORT,0.022000,2.454,2.357,0.097
24,35.726000,TRANSPORT,0.020000,0.000,0.000,0.000
25,35.744000,TRANSPORT,0.018000,0.000,0.000,0.000
26,35.764000,TRANSPORT,0.020000,3.203,3.150,0.053
27,35.780000,TRANSPORT,0.016000,0.000,0.000,0.000
28,35.806000,TRANSPORT,0.026000,0.000,0.000,0.000
29,35.826000,TRANSPORT,0.020000,3.780,3.778,0.001
30,35.844000,TRANSPORT,0.018000,0.000,0.000,0.000
31,35.862000,TRANSPORT,0.018000,0.000,0.000,0.000
32,35.886000,TRANSPORT,0.024000,0.000,0.000,0.000
33,35.904000,TRANSPORT,0.018000,4.441,4.425,0.016
34,35.926000,TRANSPORT,0.022000,0.000,0.000,0.000
35,35.944000,TRANSPORT,0.018000,0.000,0.000,0.000
36,35.966000,TRANSPORT,0.022000,5.109,5.072,0.037
37,35.986000,TRANSPORT,0.020000,0.000,0.000,0.000
38,36.004000,TRANSPORT,0.018000,0.000,0.000,0.000
39,36.026000,TRANSPORT,0.022000,5.938,5.943,0.006
