index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,34.750000,TRANSPORT,0.022000,0.000,0.000,0.000
2,34.770000,TRANSPORT,0.020000,0.000,0.000,0.000
3,34.790000,TRANSPORT,0.020000,0.687,0.671,0.016
4,34.812000,TRANSPORT,0.022000,0.000,0.000,0.000
5,34.830000,TRANSPORT,0.018000,0.000,0.000,0.000
6,34.852000,TRANSPORT,0.022000,0.899,0.786,0.114
7,34.870000,TRANSPORT,0.018000,0.000,0.000,0.000
8,34.888000,TRANSPORT,0.018000,0.000,0.000,0.000
9,34.910000,TRANSPORT,0.022000,0.000,0.000,0.000
10,34.930000,TRANSPORT,0.020000,1.205,1.041,0.164
11,34.948000,TRANSPORT,0.018000,0.000,0.000,0.000
12,34.970000,TRANSPORT,0.022000,0.000,0.000,0.000
13,34.990000,TRANSPORT,0.020000,1.007,0.941,0.066
14,35.010000,TRANSPORT,0.020000,0.000,0.000,0.000
15,35.030000,TRANSPORT,0.020000,0.000,0.000,0.000
16,35.048000,TRANSPORT,0.018000,1.130,1.028,0.102
17,35.072000,TRANSPORT,0.024000,0.000,0.000,0.000
18,35.088000,TRANSPORT,0.016000,0.000,0.000,0.000
19,35.112000,TRANSPORT,0.024000,0.000,0.000,0.000
20,35.132000,TRANSPORT,0.020000,1.428,1.375,0.053
21,35.150000,TRANSPORT,0.018000,0.000,0.000,0.000
22,35.172000,TRANSPORT,0.022000,0.000,0.000,0.000
23,35.190000,TRANSPORT,0.018000,1.942,1.958,0.017
24,35.212000,TRANSPORT,0.022000,0.000,0.000,0.000
25,35.230000,TRANSPORT,0.018000,0.000,0.000,0.000
26,35.250000,TRANSPORT,0.020000,2.601,2.567,0.034
27,35.270000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.290000,TRANSPORT,0.020000,0.000,0.000,0.000
29,35.310000,TRANSPORT,0.020000,0.000,0.000,0.000
30,35.330000,TRANSPORT,0.020000,3.241,3.148,0.093
31,35.350000,TRANSPORT,0.020000,0.000,0.000,0.000
32,35.372000,TRANSPORT,0.022000,0.000,0.000,0.000
33,35.388000,TRANSPORT,0.016000,3.946,3.883,0.062
34,35.410000,TRANSPORT,0.022000,0.000,0.000,0.000
35,35.430000,TRANSPORT,0.020000,0.000,0.000,0.000
36,35.450000,TRANSPORT,0.020000,4.428,4.457,0.028
37,35.470000,TRANSPORT,0.020000,0.000,0.000,0.000
38,35.488000,TRANSPORT,0.018000,0.000,0.000,0.000
39,35.510000,TRANSPORT,0.022000,0.000,0.000,0.000
40,35.528000,TRANSPORT,0.018000,4.904,4.821,0.083
41,35.550000,TRANSPORT,0.022000,0.000,0.000,0.000
42,35.570000,TRANSPORT,0.020000,0.000,0.000,0.000
43,35.592000,TRANSPORT,0.022000,5.519,5.383,0.136
44,35.610000,TRANSPORT,0.018000,0.000,0.000,0.000
45,35.630000,TRANSPORT,0.020000,0.000,0.000,0.000
46,35.650000,TRANSPORT,0.020000,6.063,5.936,0.127
47,35.672000,TRANSPORT,0.022000,0.000,0.000,0.000
48,35.690000,TRANSPORT,0.018000,0.000,0.000,0.000
49,35.710000,TRANSPORT,0.020000,0.000,0.000,0.000
50,35.732000,TRANSPORT,0.022000,6.815,6.770,0.045
51,35.752000,TRANSPORT,0.020000,0.000,0.000,0.000
52,35.768000,TRANSPORT,0.016000,0.000,0.000,0.000
53,35.792000,TRANSPORT,0.024000,7.126,7.141,0.015
54,35.810000,TRANSPORT,0.018000,0.000,0.000,0.000
55,35.830000,TRANSPORT,0.020000,0.000,0.000,0.000
56,35.850000,TRANSPORT,0.020000,7.834,7.809,0.025
57,35.866000,TRANSPORT,0.016000,0.000,0.000,0.000
58,35.890000,TRANSPORT,0.024000,0.000,0.000,0.000
59,35.910000,TRANSPORT,0.020000,0.000,0.000,0.000
60,35.930000,TRANSPORT,0.020000,7.765,7.695,0.069
61,35.948000,TRANSPORT,0.018000,0.000,0.000,0.000
62,35.970000,TRANSPORT,0.022000,0.000,0.000,0.000
63,35.986000,TRANSPORT,0.016000,7.629,7.530,0.099
64,36.010000,TRANSPORT,0.024000,0.000,0.000,0.000
65,36.028000,TRANSPORT,0.018000,0.000,0.000,0.000
66,36.048000,TRANSPORT,0.020000,8.540,8.401,0.139
67,36.070000,TRANSPORT,0.022000,0.000,0.000,0.000
68,36.090000,TRANSPORT,0.020000,0.000,0.000,0.000
69,36.110000,TRANSPORT,0.020000,0.000,0.000,0.000
70,36.132000,TRANSPORT,0.022000,8.192,8.103,0.089
71,36.150000,TRANSPORT,0.018000,0.000,0.000,0.000
72,36.170000,TRANSPORT,0.020000,0.000,0.000,0.000
73,36.190000,TRANSPORT,0.020000,7.483,7.429,0.055
74,36.210000,TRANSPORT,0.020000,0.000,0.000,0.000
75,36.230000,TRANSPORT,0.020000,0.000,0.000,0.000
76,36.252000,TRANSPORT,0.022000,6.743,6.706,0.037
77,36.272000,TRANSPORT,0.020000,0.000,0.000,0.000
78,36.290000,TRANSPORT,0.018000,0.000,0.000,0.000
79,36.310000,TRANSPORT,0.020000,0.000,0.000,0.000
80,36.330000,TRANSPORT,0.020000,6.176,6.148,0.028
81,36.350000,TRANSPORT,0.020000,0.000,0.000,0.000
82,36.370000,TRANSPORT,0.020000,0.000,0.000,0.000
83,36.392000,TRANSPORT,0.022000,5.564,5.540,0.024
84,36.410000,TRANSPORT,0.018000,0.000,0.000,0.000
85,36.428000,TRANSPORT,0.018000,0.000,0.000,0.000
86,36.450000,TRANSPORT,0.022000,5.053,5.034,0.019
87,36.472000,TRANSPORT,0.022000,0.000,0.000,0.000
88,36.492000,TRANSPORT,0.020000,0.000,0.000,0.000
89,36.510000,TRANSPORT,0.018000,0.000,0.000,0.000
90,36.528000,TRANSPORT,0.018000,4.201,4.194,0.007
91,36.550000,TRANSPORT,0.022000,0.000,0.000,0.000
92,36.570000,TRANSPORT,0.020000,0.000,0.000,0.000
93,36.588000,TRANSPORT,0.018000,3.578,3.583,0.005
94,36.610000,TRANSPORT,0.022000,0.000,0.000,0.000
95,36.630000,TRANSPORT,0.020000,0.000,0.000,0.000
96,36.650000,TRANSPORT,0.020000,2.576,2.594,0.019
97,36.668000,TRANSPORT,0.018000,0.000,0.000,0.000
98,36.690000,TRANSPORT,0.022000,0.000,0.000,0.000
99,36.710000,TRANSPORT,0.020000,0.000,0.000,0.000
100,36.730000,TRANSPORT,0.020000,2.025,2.198,0.173
101,36.752000,TRANSPORT,0.022000,0.000,0.000,0.000
102,36.768000,TRANSPORT,0.016000,0.000,0.000,0.000
103,36.790000,TRANSPORT,0.022000,1.075,1.395,0.320
104,36.810000,TRANSPORT,0.020000,0.000,0.000,0.000
105,36.832000,TRANSPORT,0.022000,0.000,0.000,0.000
106,36.852000,TRANSPORT,0.020000,0.537,0.758,0.222
107,36.870000,TRANSPORT,0.018000,0.000,0.000,0.000
108,36.892000,TRANSPORT,0.022000,0.000,0.000,0.000
109,36.912000,TRANSPORT,0.020000,0.000,0.000,0.000
110,36.930000,TRANSPORT,0.018000,0.330,0.527,0.197
111,36.950000,TRANSPORT,0.020000,0.000,0.000,0.000
112,36.970000,TRANSPORT,0.020000,0.000,0.000,0.000
113,36.992000,TRANSPORT,0.022000,0.250,0.326,0.076
114,37.010000,TRANSPORT,0.018000,0.000,0.000,0.000
115,37.028000,ROTATE,0.018000,0.000,0.000,0.000
116,37.052000,ROTATE,0.024000,0.179,0.244,0.065
117,37.070000,ROTATE,0.018000,0.000,0.000,0.000
118,37.092000,ROTATE,0.022000,0.000,0.000,0.000
119,37.110000,ROTATE,0.018000,0.000,0.000,0.000
120,37.130000,ROTATE,0.020000,0.195,0.141,0.054
121,37.150000,ROTATE,0.020000,0.000,0.000,0.000
122,37.170000,ROTATE,0.020000,0.000,0.000,0.000
123,37.188000,ROTATE,0.018000,0.084,0.183,0.099
124,37.210000,ROTATE,0.022000,0.000,0.000,0.000
125,37.230000,ROTATE,0.020000,0.000,0.000,0.000
126,37.248000,ROTATE,0.018000,1.179,1.061,0.117
127,37.270000,ROTATE,0.022000,0.000,0.000,0.000
128,37.288000,ROTATE,0.018000,0.000,0.000,0.000
129,37.310000,ROTATE,0.022000,0.000,0.000,0.000
130,37.332000,ROTATE,0.022000,1.663,1.471,0.192
131,37.350000,ROTATE,0.018000,0.000,0.000,0.000
132,37.370000,ROTATE,0.020000,0.000,0.000,0.000
133,37.390000,ROTATE,0.020000,1.682,1.475,0.208
134,37.410000,ROTATE,0.020000,0.000,0.000,0.000
135,37.430000,ROTATE,0.020000,0.000,0.000,0.000
136,37.450000,ROTATE,0.020000,1.516,1.180,0.336
137,37.468000,ROTATE,0.018000,0.000,0.000,0.000
138,37.488000,ROTATE,0.020000,0.000,0.000,0.000
139,37.512000,ROTATE,0.024000,0.000,0.000,0.000
140,37.526000,ROTATE,0.014000,1.349,1.023,0.326
141,37.550000,ROTATE,0.024000,0.000,0.000,0.000
142,37.570000,ROTATE,0.020000,0.000,0.000,0.000
143,37.590000,ROTATE,0.020000,1.235,1.015,0.221
144,37.610000,ROTATE,0.020000,0.000,0.000,0.000
145,37.632000,ROTATE,0.022000,0.000,0.000,0.000
146,37.652000,ROTATE,0.020000,1.261,1.188,0.073
147,37.672000,ROTATE,0.020000,0.000,0.000,0.000
148,37.690000,ROTATE,0.018000,0.000,0.000,0.000
149,37.708000,ROTATE,0.018000,0.000,0.000,0.000
150,37.724000,ROTATE,0.016000,1.289,1.294,0.005
151,37.748000,ROTATE,0.024000,0.000,0.000,0.000
152,37.772000,ROTATE,0.024000,0.000,0.000,0.000
153,37.790000,ROTATE,0.018000,1.433,1.459,0.026
154,37.810000,ROTATE,0.020000,0.000,0.000,0.000
155,37.830000,ROTATE,0.020000,0.000,0.000,0.000
156,37.850000,ROTATE,0.020000,1.444,1.462,0.019
157,37.870000,ROTATE,0.020000,0.000,0.000,0.000
158,37.890000,ROTATE,0.020000,0.000,0.000,0.000
159,37.910000,ROTATE,0.020000,0.000,0.000,0.000
160,37.928000,ROTATE,0.018000,1.528,1.531,0.003
161,37.950000,ROTATE,0.022000,0.000,0.000,0.000
162,37.970000,ROTATE,0.020000,0.000,0.000,0.000
163,37.990000,ROTATE,0.020000,1.510,1.498,0.012
164,38.010000,ROTATE,0.020000,0.000,0.000,0.000
165,38.030000,ROTATE,0.020000,0.000,0.000,0.000
166,38.050000,ROTATE,0.020000,1.528,1.508,0.021
167,38.070000,ROTATE,0.020000,0.000,0.000,0.000
168,38.090000,ROTATE,0.020000,0.000,0.000,0.000
169,38.110000,ROTATE,0.020000,0.000,0.000,0.000
170,38.130000,ROTATE,0.020000,1.588,1.562,0.026
171,38.150000,ROTATE,0.020000,0.000,0.000,0.000
172,38.172000,ROTATE,0.022000,0.000,0.000,0.000
173,38.192000,ROTATE,0.020000,1.598,1.572,0.027
174,38.210000,ROTATE,0.018000,0.000,0.000,0.000
175,38.230000,ROTATE,0.020000,0.000,0.000,0.000
176,38.250000,ROTATE,0.020000,1.559,1.535,0.025
177,38.270000,ROTATE,0.020000,0.000,0.000,0.000
178,38.290000,ROTATE,0.020000,0.000,0.000,0.000
179,38.310000,ROTATE,0.020000,0.000,0.000,0.000
180,38.328000,ROTATE,0.018000,1.566,1.544,0.023
181,38.350000,ROTATE,0.022000,0.000,0.000,0.000
182,38.368000,ROTATE,0.018000,0.000,0.000,0.000
183,38.390000,ROTATE,0.022000,1.573,1.553,0.020
184,38.412000,ROTATE,0.022000,0.000,0.000,0.000
185,38.430000,ROTATE,0.018000,0.000,0.000,0.000
186,38.450000,ROTATE,0.020000,1.579,1.561,0.018
187,38.470000,ROTATE,0.020000,0.000,0.000,0.000
188,38.492000,ROTATE,0.022000,0.000,0.000,0.000
189,38.506000,ROTATE,0.014000,0.000,0.000,0.000
190,38.530000,ROTATE,0.024000,1.553,1.549,0.004
191,38.552000,ROTATE,0.022000,0.000,0.000,0.000
192,38.568000,ROTATE,0.016000,0.000,0.000,0.000
193,38.590000,ROTATE,0.022000,1.693,1.678,0.015
