index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.268000,TRANSPORT,0.022000,0.000,0.000,0.000
2,35.288000,TRANSPORT,0.020000,0.762,0.760,0.003
3,35.308000,TRANSPORT,0.020000,0.000,0.000,0.000
4,35.328000,TRANSPORT,0.020000,0.000,0.000,0.000
5,35.348000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.368000,TRANSPORT,0.020000,0.884,0.790,0.095
7,35.390000,TRANSPORT,0.022000,0.000,0.000,0.000
8,35.408000,TRANSPORT,0.018000,0.000,0.000,0.000
9,35.430000,TRANSPORT,0.022000,1.149,1.018,0.132
10,35.448000,TRANSPORT,0.018000,0.000,0.000,0.000
11,35.468000,TRANSPORT,0.020000,0.000,0.000,0.000
12,35.486000,TRANSPORT,0.018000,1.035,0.978,0.057
13,35.508000,TRANSPORT,0.022000,0.000,0.000,0.000
14,35.528000,TRANSPORT,0.020000,0.000,0.000,0.000
15,35.548000,TRANSPORT,0.020000,0.000,0.000,0.000
16,35.568000,TRANSPORT,0.020000,1.089,1.013,0.076
17,35.588000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.608000,TRANSPORT,0.020000,0.000,0.000,0.000
19,35.628000,TRANSPORT,0.020000,1.290,1.291,0.001
20,35.646000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.662000,TRANSPORT,0.016000,0.000,0.000,0.000
22,35.688000,TRANSPORT,0.026000,2.020,1.977,0.043
23,35.708000,TRANSPORT,0.020000,0.000,0.000,0.000
24,35.728000,TRANSPORT,0.020000,0.000,0.000,0.000
25,35.748000,TRANSPORT,0.020000,0.000,0.000,0.000
26,35.768000,TRANSPORT,0.020000,2.521,2.551,0.030
27,35.788000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.808000,TRANSPORT,0.020000,0.000,0.000,0.000
29,35.828000,TRANSPORT,0.020000,3.267,3.209,0.058
30,35.848000,TRANSPORT,0.020000,0.000,0.000,0.000
31,35.868000,TRANSPORT,0.020000,0.000,0.000,0.000
32,35.886000,TRANSPORT,0.018000,3.643,3.611,0.032
33,35.908000,TRANSPORT,0.022000,0.000,0.000,0.000
34,35.926000,TRANSPORT,0.018000,0.000,0.000,0.000
35,35.948000,TRANSPORT,0.022000,0.000,0.000,0.000
36,35.964000,TRANSPORT,0.016000,4.442,4.370,0.072
37,35.988000,TRANSPORT,0.024000,0.000,0.000,0.000
38,36.008000,TRANSPORT,0.020000,0.000,0.000,0.000
39,36.028000,TRANSPORT,0.020000,5.108,4.940,0.169
40,36.044000,TRANSPORT,0.016000,0.000,0.000,0.000
41,36.068000,TRANSPORT,0.024000,0.000,0.000,0.000
42,36.086000,TRANSPORT,0.018000,5.293,5.205,0.088
43,36.108000,TRANSPORT,0.022000,0.000,0.000,0.000
44,36.128000,TRANSPORT,0.020000,0.000,0.000,0.000
45,36.144000,TRANSPORT,0.016000,0.000,0.000,0.000
46,36.168000,TRANSPORT,0.024000,6.152,6.060,0.092
47,36.188000,TRANSPORT,0.020000,0.000,0.000,0.000
48,36.208000,TRANSPORT,0.020000,0.000,0.000,0.000
49,36.230000,TRANSPORT,0.022000,6.544,6.491,0.053
50,36.248000,TRANSPORT,0.018000,0.000,0.000,0.000
51,36.268000,TRANSPORT,0.020000,0.000,0.000,0.000
52,36.284000,TRANSPORT,0.016000,6.858,6.861,0.002
53,36.308000,TRANSPORT,0.024000,0.000,0.000,0.000
54,36.326000,TRANSPORT,0.018000,0.000,0.000,0.000
55,36.346000,TRANSPORT,0.020000,0.000,0.000,0.000
56,36.368000,TRANSPORT,0.022000,7.831,7.743,0.088
57,36.382000,TRANSPORT,0.014000,0.000,0.000,0.000
58,36.408000,TRANSPORT,0.026000,0.000,0.000,0.000
59,36.428000,TRANSPORT,0.020000,8.246,8.146,0.101
60,36.448000,TRANSPORT,0.020000,0.000,0.000,0.000
61,36.470000,TRANSPORT,0.022000,0.000,0.000,0.000
62,36.488000,TRANSPORT,0.018000,8.361,8.306,0.055
63,36.508000,TRANSPORT,0.020000,0.000,0.000,0.000
64,36.528000,TRANSPORT,0.020000,0.000,0.000,0.000
65,36.546000,TRANSPORT,0.018000,0.000,0.000,0.000
66,36.566000,TRANSPORT,0.020000,7.921,7.954,0.033
67,36.586000,TRANSPORT,0.020000,0.000,0.000,0.000
68,36.608000,TRANSPORT,0.022000,0.000,0.000,0.000
69,36.624000,TRANSPORT,0.016000,7.572,7.619,0.048
70,36.648000,TRANSPORT,0.024000,0.000,0.000,0.000
71,36.668000,TRANSPORT,0.020000,0.000,0.000,0.000
72,36.688000,TRANSPORT,0.020000,7.322,7.431,0.109
73,36.708000,TRANSPORT,0.020000,0.000,0.000,0.000
74,36.726000,TRANSPORT,0.018000,0.000,0.000,0.000
75,36.748000,TRANSPORT,0.022000,0.000,0.000,0.000
76,36.768000,TRANSPORT,0.020000,6.292,6.310,0.017
77,36.788000,TRANSPORT,0.020000,0.000,0.000,0.000
78,36.808000,TRANSPORT,0.020000,0.000,0.000,0.000
79,36.828000,TRANSPORT,0.020000,6.591,6.584,0.007
80,36.848000,TRANSPORT,0.020000,0.000,0.000,0.000
81,36.868000,TRANSPORT,0.020000,0.000,0.000,0.000
82,36.888000,TRANSPORT,0.020000,5.701,5.771,0.070
83,36.906000,TRANSPORT,0.018000,0.000,0.000,0.000
84,36.928000,TRANSPORT,0.022000,0.000,0.000,0.000
85,36.948000,TRANSPORT,0.020000,0.000,0.000,0.000
86,36.968000,TRANSPORT,0.020000,4.930,4.934,0.004
87,36.988000,TRANSPORT,0.020000,0.000,0.000,0.000
88,37.008000,TRANSPORT,0.020000,0.000,0.000,0.000
89,37.028000,TRANSPORT,0.020000,4.291,4.259,0.032
90,37.048000,TRANSPORT,0.020000,0.000,0.000,0.000
91,37.068000,TRANSPORT,0.020000,0.000,0.000,0.000
92,37.088000,TRANSPORT,0.020000,3.634,3.712,0.078
93,37.108000,TRANSPORT,0.020000,0.000,0.000,0.000
94,37.126000,TRANSPORT,0.018000,0.000,0.000,0.000
95,37.148000,TRANSPORT,0.022000,0.000,0.000,0.000
96,37.168000,TRANSPORT,0.020000,2.757,2.841,0.084
97,37.188000,TRANSPORT,0.020000,0.000,0.000,0.000
98,37.208000,TRANSPORT,0.020000,0.000,0.000,0.000
99,37.228000,TRANSPORT,0.020000,1.947,2.038,0.091
100,37.248000,TRANSPORT,0.020000,0.000,0.000,0.000
101,37.268000,TRANSPORT,0.020000,0.000,0.000,0.000
102,37.286000,TRANSPORT,0.018000,1.271,1.378,0.107
103,37.308000,TRANSPORT,0.022000,0.000,0.000,0.000
104,37.330000,TRANSPORT,0.022000,0.000,0.000,0.000
105,37.350000,TRANSPORT,0.020000,0.000,0.000,0.000
106,37.366000,TRANSPORT,0.016000,0.687,0.768,0.082
107,37.388000,TRANSPORT,0.022000,0.000,0.000,0.000
108,37.408000,TRANSPORT,0.020000,0.000,0.000,0.000
109,37.426000,TRANSPORT,0.018000,0.364,0.438,0.074
110,37.448000,TRANSPORT,0.022000,0.000,0.000,0.000
111,37.470000,TRANSPORT,0.022000,0.000,0.000,0.000
112,37.488000,TRANSPORT,0.018000,0.233,0.235,0.002
113,37.506000,TRANSPORT,0.018000,0.000,0.000,0.000
114,37.524000,ROTATE,0.018000,0.000,0.000,0.000
115,37.548000,ROTATE,0.024000,0.000,0.000,0.000
116,37.568000,ROTATE,0.020000,0.161,0.151,0.011
117,37.588000,ROTATE,0.020000,0.000,0.000,0.000
118,37.608000,ROTATE,0.020000,0.000,0.000,0.000
119,37.626000,ROTATE,0.018000,0.114,0.161,0.047
120,37.648000,ROTATE,0.022000,0.000,0.000,0.000
121,37.668000,ROTATE,0.020000,0.000,0.000,0.000
122,37.688000,ROTATE,0.020000,0.153,0.182,0.029
123,37.708000,ROTATE,0.020000,0.000,0.000,0.000
124,37.728000,ROTATE,0.020000,0.000,0.000,0.000
125,37.750000,ROTATE,0.022000,0.000,0.000,0.000
126,37.770000,ROTATE,0.020000,1.238,1.114,0.125
127,37.788000,ROTATE,0.018000,0.000,0.000,0.000
128,37.806000,ROTATE,0.018000,0.000,0.000,0.000
129,37.826000,ROTATE,0.020000,1.653,1.469,0.184
130,37.848000,ROTATE,0.022000,0.000,0.000,0.000
131,37.868000,ROTATE,0.020000,0.000,0.000,0.000
132,37.888000,ROTATE,0.020000,1.651,1.451,0.200
133,37.910000,ROTATE,0.022000,0.000,0.000,0.000
134,37.926000,ROTATE,0.016000,0.000,0.000,0.000
135,37.946000,ROTATE,0.020000,0.000,0.000,0.000
136,37.970000,ROTATE,0.024000,1.457,1.154,0.303
137,37.988000,ROTATE,0.018000,0.000,0.000,0.000
138,38.008000,ROTATE,0.020000,0.000,0.000,0.000
139,38.028000,ROTATE,0.020000,1.321,1.023,0.298
140,38.048000,ROTATE,0.020000,0.000,0.000,0.000
141,38.068000,ROTATE,0.020000,0.000,0.000,0.000
142,38.082000,ROTATE,0.014000,1.172,0.988,0.185
143,38.104000,ROTATE,0.022000,0.000,0.000,0.000
144,38.128000,ROTATE,0.024000,0.000,0.000,0.000
145,38.148000,ROTATE,0.020000,0.000,0.000,0.000
146,38.168000,ROTATE,0.020000,1.415,1.314,0.101
147,38.188000,ROTATE,0.020000,0.000,0.000,0.000
148,38.208000,ROTATE,0.020000,0.000,0.000,0.000
149,38.228000,ROTATE,0.020000,1.379,1.372,0.007
150,38.246000,ROTATE,0.018000,0.000,0.000,0.000
151,38.268000,ROTATE,0.022000,0.000,0.000,0.000
152,38.288000,ROTATE,0.020000,1.388,1.410,0.023
153,38.308000,ROTATE,0.020000,0.000,0.000,0.000
154,38.328000,ROTATE,0.020000,0.000,0.000,0.000
155,38.348000,ROTATE,0.020000,0.000,0.000,0.000
156,38.368000,ROTATE,0.020000,1.357,1.402,0.045
157,38.386000,ROTATE,0.018000,0.000,0.000,0.000
158,38.408000,ROTATE,0.022000,0.000,0.000,0.000
159,38.426000,ROTATE,0.018000,1.551,1.566,0.015
160,38.446000,ROTATE,0.020000,0.000,0.000,0.000
161,38.468000,ROTATE,0.022000,0.000,0.000,0.000
162,38.488000,ROTATE,0.020000,1.603,1.570,0.033
163,38.510000,ROTATE,0.022000,0.000,0.000,0.000
164,38.528000,ROTATE,0.018000,0.000,0.000,0.000
165,38.548000,ROTATE,0.020000,0.000,0.000,0.000
166,38.566000,ROTATE,0.018000,1.540,1.491,0.049
167,38.588000,ROTATE,0.022000,0.000,0.000,0.000
168,38.604000,ROTATE,0.016000,0.000,0.000,0.000
169,38.626000,ROTATE,0.022000,1.662,1.596,0.066
170,38.648000,ROTATE,0.022000,0.000,0.000,0.000
171,38.666000,ROTATE,0.018000,0.000,0.000,0.000
172,38.690000,ROTATE,0.024000,1.601,1.565,0.037
173,38.708000,ROTATE,0.018000,0.000,0.000,0.000
174,38.728000,ROTATE,0.020000,0.000,0.000,0.000
175,38.748000,ROTATE,0.020000,0.000,0.000,0.000
176,38.766000,ROTATE,0.018000,1.527,1.490,0.037
177,38.788000,ROTATE,0.022000,0.000,0.000,0.000
178,38.808000,ROTATE,0.020000,0.000,0.000,0.000
179,38.828000,ROTATE,0.020000,1.548,1.553,0.006
180,38.846000,ROTATE,0.018000,0.000,0.000,0.000
181,38.868000,ROTATE,0.022000,0.000,0.000,0.000
182,38.888000,ROTATE,0.020000,1.666,1.645,0.021
183,38.908000,ROTATE,0.020000,0.000,0.000,0.000
184,38.930000,ROTATE,0.022000,0.000,0.000,0.000
185,38.948000,ROTATE,0.018000,0.000,0.000,0.000
186,38.968000,ROTATE,0.020000,1.623,1.581,0.042
