index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,38.704000,TRANSPORT,0.024000,0.751,0.946,0.195
2,38.724000,TRANSPORT,0.020000,0.000,0.000,0.000
3,38.746000,TRANSPORT,0.022000,0.640,0.627,0.012
4,38.764000,TRANSPORT,0.018000,0.000,0.000,0.000
5,38.784000,TRANSPORT,0.020000,0.000,0.000,0.000
6,38.802000,TRANSPORT,0.018000,0.818,0.757,0.061
7,38.824000,TRANSPORT,0.022000,0.000,0.000,0.000
8,38.846000,TRANSPORT,0.022000,0.000,0.000,0.000
9,38.864000,TRANSPORT,0.018000,1.204,1.102,0.102
10,38.884000,TRANSPORT,0.020000,0.000,0.000,0.000
11,38.906000,TRANSPORT,0.022000,0.000,0.000,0.000
12,38.924000,TRANSPORT,0.018000,0.808,0.762,0.046
13,38.944000,TRANSPORT,0.020000,0.000,0.000,0.000
14,38.964000,TRANSPORT,0.020000,0.705,0.682,0.023
15,38.984000,TRANSPORT,0.020000,0.000,0.000,0.000
16,39.000000,TRANSPORT,0.016000,0.000,0.000,0.000
17,39.024000,TRANSPORT,0.024000,0.968,0.964,0.004
18,39.044000,TRANSPORT,0.020000,0.000,0.000,0.000
19,39.064000,TRANSPORT,0.020000,0.000,0.000,0.000
20,39.086000,TRANSPORT,0.022000,0.945,0.961,0.016
21,39.106000,TRANSPORT,0.020000,0.000,0.000,0.000
22,39.124000,TRANSPORT,0.018000,1.273,1.285,0.012
23,39.146000,TRANSPORT,0.022000,0.000,0.000,0.000
24,39.162000,TRANSPORT,0.016000,0.000,0.000,0.000
25,39.184000,TRANSPORT,0.022000,0.000,0.000,0.000
26,39.204000,TRANSPORT,0.020000,2.063,2.064,0.001
27,39.222000,TRANSPORT,0.018000,0.000,0.000,0.000
28,39.242000,TRANSPORT,0.020000,1.887,1.886,0.000
29,39.264000,TRANSPORT,0.022000,0.000,0.000,0.000
30,39.284000,TRANSPORT,0.020000,0.000,0.000,0.000
31,39.304000,TRANSPORT,0.020000,2.151,2.150,0.001
32,39.326000,TRANSPORT,0.022000,0.000,0.000,0.000
33,39.340000,TRANSPORT,0.014000,0.000,0.000,0.000
34,39.362000,TRANSPORT,0.022000,3.128,3.104,0.024
35,39.382000,TRANSPORT,0.020000,0.000,0.000,0.000
36,39.406000,TRANSPORT,0.024000,0.000,0.000,0.000
37,39.424000,TRANSPORT,0.018000,3.060,2.912,0.148
38,39.444000,TRANSPORT,0.020000,0.000,0.000,0.000
39,39.464000,TRANSPORT,0.020000,0.000,0.000,0.000
40,39.484000,TRANSPORT,0.020000,3.972,3.881,0.090
41,39.504000,TRANSPORT,0.020000,0.000,0.000,0.000
42,39.524000,TRANSPORT,0.020000,3.352,3.319,0.034
43,39.540000,TRANSPORT,0.016000,0.000,0.000,0.000
44,39.564000,TRANSPORT,0.024000,0.000,0.000,0.000
45,39.584000,TRANSPORT,0.020000,0.000,0.000,0.000
46,39.604000,TRANSPORT,0.020000,4.899,4.861,0.038
47,39.624000,TRANSPORT,0.020000,0.000,0.000,0.000
48,39.646000,TRANSPORT,0.022000,3.764,3.660,0.104
49,39.666000,TRANSPORT,0.020000,0.000,0.000,0.000
50,39.684000,TRANSPORT,0.018000,0.000,0.000,0.000
51,39.704000,TRANSPORT,0.020000,0.000,0.000,0.000
52,39.726000,TRANSPORT,0.022000,5.773,5.617,0.156
53,39.746000,TRANSPORT,0.020000,0.000,0.000,0.000
54,39.764000,TRANSPORT,0.018000,4.550,4.437,0.113
55,39.784000,TRANSPORT,0.020000,0.000,0.000,0.000
56,39.806000,TRANSPORT,0.022000,0.000,0.000,0.000
57,39.824000,TRANSPORT,0.018000,5.922,5.807,0.115
58,39.846000,TRANSPORT,0.022000,0.000,0.000,0.000
59,39.862000,TRANSPORT,0.016000,0.000,0.000,0.000
60,39.884000,TRANSPORT,0.022000,5.524,5.454,0.070
61,39.902000,TRANSPORT,0.018000,0.000,0.000,0.000
62,39.922000,TRANSPORT,0.020000,4.626,4.590,0.036
63,39.944000,TRANSPORT,0.022000,0.000,0.000,0.000
64,39.964000,TRANSPORT,0.020000,0.000,0.000,0.000
65,39.986000,TRANSPORT,0.022000,0.000,0.000,0.000
66,40.004000,TRANSPORT,0.018000,6.993,6.940,0.053
67,40.022000,TRANSPORT,0.018000,0.000,0.000,0.000
68,40.042000,TRANSPORT,0.020000,5.208,5.183,0.025
69,40.064000,TRANSPORT,0.022000,0.000,0.000,0.000
70,40.084000,TRANSPORT,0.020000,0.000,0.000,0.000
71,40.104000,TRANSPORT,0.020000,5.161,5.203,0.042
72,40.124000,TRANSPORT,0.020000,0.000,0.000,0.000
73,40.144000,TRANSPORT,0.020000,0.000,0.000,0.000
74,40.164000,TRANSPORT,0.020000,6.898,6.995,0.098
75,40.184000,TRANSPORT,0.020000,0.000,0.000,0.000
76,40.206000,TRANSPORT,0.022000,0.000,0.000,0.000
77,40.224000,TRANSPORT,0.018000,5.133,5.228,0.096
78,40.246000,TRANSPORT,0.022000,0.000,0.000,0.000
79,40.266000,TRANSPORT,0.020000,4.619,4.672,0.053
80,40.284000,TRANSPORT,0.018000,0.000,0.000,0.000
81,40.302000,TRANSPORT,0.018000,0.000,0.000,0.000
82,40.322000,TRANSPORT,0.020000,6.050,6.169,0.118
83,40.342000,TRANSPORT,0.020000,0.000,0.000,0.000
84,40.364000,TRANSPORT,0.022000,0.000,0.000,0.000
85,40.384000,TRANSPORT,0.020000,4.604,4.560,0.044
86,40.404000,TRANSPORT,0.020000,0.000,0.000,0.000
87,40.422000,TRANSPORT,0.018000,0.000,0.000,0.000
88,40.440000,TRANSPORT,0.018000,5.531,5.454,0.077
89,40.464000,TRANSPORT,0.024000,0.000,0.000,0.000
90,40.486000,TRANSPORT,0.022000,0.000,0.000,0.000
91,40.506000,TRANSPORT,0.020000,3.667,3.720,0.053
92,40.524000,TRANSPORT,0.018000,0.000,0.000,0.000
93,40.546000,TRANSPORT,0.022000,0.000,0.000,0.000
94,40.564000,TRANSPORT,0.018000,4.570,4.669,0.099
95,40.584000,TRANSPORT,0.020000,0.000,0.000,0.000
96,40.606000,TRANSPORT,0.022000,0.000,0.000,0.000
97,40.626000,TRANSPORT,0.020000,3.360,3.401,0.041
98,40.644000,TRANSPORT,0.018000,0.000,0.000,0.000
99,40.664000,TRANSPORT,0.020000,2.535,2.631,0.096
100,40.686000,TRANSPORT,0.022000,0.000,0.000,0.000
101,40.702000,TRANSPORT,0.016000,0.000,0.000,0.000
102,40.726000,TRANSPORT,0.024000,3.372,3.342,0.029
103,40.746000,TRANSPORT,0.020000,0.000,0.000,0.000
104,40.766000,TRANSPORT,0.020000,0.000,0.000,0.000
105,40.786000,TRANSPORT,0.020000,2.065,2.125,0.059
106,40.802000,TRANSPORT,0.016000,0.000,0.000,0.000
107,40.826000,TRANSPORT,0.024000,1.792,1.848,0.056
108,40.844000,TRANSPORT,0.018000,0.000,0.000,0.000
109,40.864000,TRANSPORT,0.020000,0.000,0.000,0.000
110,40.884000,TRANSPORT,0.020000,0.000,0.000,0.000
111,40.904000,TRANSPORT,0.020000,1.728,1.778,0.049
112,40.924000,TRANSPORT,0.020000,0.000,0.000,0.000
113,40.942000,TRANSPORT,0.018000,0.987,1.068,0.081
114,40.964000,TRANSPORT,0.022000,0.000,0.000,0.000
115,40.984000,TRANSPORT,0.020000,0.000,0.000,0.000
116,41.002000,TRANSPORT,0.018000,0.000,0.000,0.000
117,41.024000,TRANSPORT,0.022000,0.754,0.819,0.065
118,41.046000,TRANSPORT,0.022000,0.000,0.000,0.000
119,41.062000,TRANSPORT,0.016000,0.343,0.380,0.037
120,41.084000,TRANSPORT,0.022000,0.000,0.000,0.000
121,41.104000,TRANSPORT,0.020000,0.000,0.000,0.000
122,41.126000,TRANSPORT,0.022000,0.253,0.272,0.019
123,41.142000,TRANSPORT,0.016000,0.000,0.000,0.000
124,41.164000,TRANSPORT,0.022000,0.000,0.000,0.000
125,41.182000,TRANSPORT,0.018000,0.121,0.144,0.023
126,41.204000,ROTATE,0.022000,0.000,0.000,0.000
127,41.224000,ROTATE,0.020000,0.090,0.120,0.031
128,41.246000,ROTATE,0.022000,0.000,0.000,0.000
129,41.266000,ROTATE,0.020000,0.000,0.000,0.000
130,41.284000,ROTATE,0.018000,0.000,0.000,0.000
131,41.302000,ROTATE,0.018000,0.127,0.077,0.050
132,41.322000,ROTATE,0.020000,0.000,0.000,0.000
133,41.344000,ROTATE,0.022000,0.036,0.034,0.002
