index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.796000,TRANSPORT,0.020000,0.683,0.630,0.053
2,35.816000,TRANSPORT,0.020000,0.000,0.000,0.000
3,35.836000,TRANSPORT,0.020000,0.000,0.000,0.000
4,35.856000,TRANSPORT,0.020000,0.690,0.607,0.084
5,35.876000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.892000,TRANSPORT,0.016000,0.000,0.000,0.000
7,35.912000,TRANSPORT,0.020000,0.000,0.000,0.000
8,35.936000,TRANSPORT,0.024000,1.170,0.998,0.172
9,35.956000,TRANSPORT,0.020000,0.000,0.000,0.000
10,35.976000,TRANSPORT,0.020000,0.000,0.000,0.000
11,35.992000,TRANSPORT,0.016000,1.079,0.925,0.154
12,36.016000,TRANSPORT,0.024000,0.000,0.000,0.000
13,36.036000,TRANSPORT,0.020000,0.000,0.000,0.000
14,36.056000,TRANSPORT,0.020000,1.110,1.024,0.086
15,36.076000,TRANSPORT,0.020000,0.000,0.000,0.000
16,36.096000,TRANSPORT,0.020000,0.000,0.000,0.000
17,36.116000,TRANSPORT,0.020000,0.000,0.000,0.000
18,36.134000,TRANSPORT,0.018000,1.488,1.401,0.088
19,36.154000,TRANSPORT,0.020000,0.000,0.000,0.000
20,36.176000,TRANSPORT,0.022000,0.000,0.000,0.000
21,36.192000,TRANSPORT,0.016000,2.087,2.023,0.064
22,36.214000,TRANSPORT,0.022000,0.000,0.000,0.000
23,36.234000,TRANSPORT,0.020000,0.000,0.000,0.000
24,36.256000,TRANSPORT,0.022000,2.777,2.749,0.029
25,36.276000,TRANSPORT,0.020000,0.000,0.000,0.000
26,36.294000,TRANSPORT,0.018000,0.000,0.000,0.000
27,36.316000,TRANSPORT,0.022000,0.000,0.000,0.000
28,36.334000,TRANSPORT,0.018000,3.421,3.325,0.096
29,36.354000,TRANSPORT,0.020000,0.000,0.000,0.000
30,36.376000,TRANSPORT,0.022000,0.000,0.000,0.000
31,36.396000,TRANSPORT,0.020000,4.561,4.381,0.180
32,36.414000,TRANSPORT,0.018000,0.000,0.000,0.000
33,36.436000,TRANSPORT,0.022000,0.000,0.000,0.000
34,36.456000,TRANSPORT,0.020000,4.853,4.682,0.172
35,36.476000,TRANSPORT,0.020000,0.000,0.000,0.000
36,36.496000,TRANSPORT,0.020000,0.000,0.000,0.000
37,36.516000,TRANSPORT,0.020000,0.000,0.000,0.000
38,36.534000,TRANSPORT,0.018000,6.010,5.829,0.181
39,36.554000,TRANSPORT,0.020000,0.000,0.000,0.000
40,36.574000,TRANSPORT,0.020000,0.000,0.000,0.000
41,36.596000,TRANSPORT,0.022000,6.091,5.986,0.106
42,36.616000,TRANSPORT,0.020000,0.000,0.000,0.000
43,36.636000,TRANSPORT,0.020000,0.000,0.000,0.000
44,36.652000,TRANSPORT,0.016000,6.884,6.834,0.050
45,36.674000,TRANSPORT,0.022000,0.000,0.000,0.000
46,36.696000,TRANSPORT,0.022000,0.000,0.000,0.000
47,36.712000,TRANSPORT,0.016000,0.000,0.000,0.000
48,36.734000,TRANSPORT,0.022000,7.995,7.973,0.022
49,36.756000,TRANSPORT,0.022000,0.000,0.000,0.000
50,36.772000,TRANSPORT,0.016000,0.000,0.000,0.000
51,36.794000,TRANSPORT,0.022000,8.133,8.124,0.009
52,36.816000,TRANSPORT,0.022000,0.000,0.000,0.000
53,36.834000,TRANSPORT,0.018000,0.000,0.000,0.000
54,36.852000,TRANSPORT,0.018000,8.328,8.316,0.013
55,36.874000,TRANSPORT,0.022000,0.000,0.000,0.000
56,36.894000,TRANSPORT,0.020000,0.000,0.000,0.000
57,36.916000,TRANSPORT,0.022000,0.000,0.000,0.000
58,36.934000,TRANSPORT,0.018000,9.400,9.383,0.018
59,36.954000,TRANSPORT,0.020000,0.000,0.000,0.000
