index,receive_time_sec,source_stamp_sec,latency_ms
1,24.120000,24.120000,0.000
2,24.122000,24.122000,0.000
3,24.124000,24.124000,0.000
4,24.128000,24.126000,2.000
5,24.128000,24.128000,0.000
6,24.130000,24.130000,0.000
7,24.132000,24.132000,0.000
8,24.134000,24.134000,0.000
9,24.136000,24.136000,0.000
10,24.138000,24.138000,0.000
11,24.140000,24.140000,0.000
12,24.142000,24.142000,0.000
13,24.144000,24.144000,0.000
14,24.146000,24.146000,0.000
15,24.148000,24.148000,0.000
16,24.150000,24.150000,0.000
17,24.152000,24.152000,0.000
18,24.154000,24.154000,0.000
19,24.156000,24.156000,0.000
20,24.158000,24.158000,0.000
21,24.160000,24.160000,0.000
22,24.162000,24.162000,0.000
23,24.164000,24.164000,0.000
24,24.166000,24.166000,0.000
25,24.168000,24.168000,0.000
26,24.170000,24.170000,0.000
27,24.172000,24.172000,0.000
28,24.174000,24.174000,0.000
29,24.176000,24.176000,0.000
30,24.178000,24.178000,0.000
31,24.180000,24.180000,0.000
32,24.182000,24.182000,0.000
33,24.184000,24.184000,0.000
34,24.186000,24.186000,0.000
35,24.188000,24.188000,0.000
36,24.190000,24.190000,0.000
37,24.192000,24.192000,0.000
38,24.194000,24.194000,0.000
39,24.196000,24.196000,0.000
40,24.198000,24.198000,0.000
41,24.200000,24.200000,0.000
42,24.202000,24.202000,0.000
43,24.204000,24.204000,0.000
44,24.206000,24.206000,0.000
45,24.208000,24.208000,0.000
46,24.210000,24.210000,0.000
47,24.212000,24.212000,0.000
48,24.214000,24.214000,0.000
49,24.216000,24.216000,0.000
50,24.218000,24.218000,0.000
51,24.222000,24.220000,2.000
52,24.222000,24.222000,0.000
53,24.224000,24.224000,0.000
54,24.226000,24.226000,0.000
55,24.228000,24.228000,0.000
56,24.230000,24.230000,0.000
57,24.232000,24.232000,0.000
58,24.234000,24.234000,0.000
59,24.236000,24.236000,0.000
60,24.238000,24.238000,0.000
61,24.240000,24.240000,0.000
62,24.242000,24.242000,0.000
63,24.244000,24.244000,0.000
64,24.246000,24.246000,0.000
65,24.248000,24.248000,0.000
66,24.250000,24.250000,0.000
67,24.252000,24.252000,0.000
68,24.254000,24.254000,0.000
69,24.256000,24.256000,0.000
70,24.258000,24.258000,0.000
71,24.260000,24.260000,0.000
72,24.262000,24.262000,0.000
73,24.264000,24.264000,0.000
74,24.266000,24.266000,0.000
75,24.268000,24.268000,0.000
76,24.270000,24.270000,0.000
77,24.272000,24.272000,0.000
78,24.274000,24.274000,0.000
79,24.276000,24.276000,0.000
80,24.280000,24.278000,2.000
81,24.282000,24.280000,2.000
82,24.282000,24.282000,0.000
83,24.286000,24.284000,2.000
84,24.286000,24.286000,0.000
85,24.288000,24.288000,0.000
86,24.290000,24.290000,0.000
87,24.292000,24.292000,0.000
88,24.294000,24.294000,0.000
89,24.296000,24.296000,0.000
90,24.298000,24.298000,0.000
91,24.300000,24.300000,0.000
92,24.302000,24.302000,0.000
93,24.304000,24.304000,0.000
94,24.306000,24.306000,0.000
95,24.308000,24.308000,0.000
96,24.310000,24.310000,0.000
97,24.312000,24.312000,0.000
98,24.314000,24.314000,0.000
99,24.316000,24.316000,0.000
100,24.318000,24.318000,0.000
101,24.320000,24.320000,0.000
102,24.322000,24.322000,0.000
103,24.324000,24.324000,0.000
104,24.326000,24.326000,0.000
105,24.328000,24.328000,0.000
106,24.330000,24.330000,0.000
107,24.332000,24.332000,0.000
108,24.334000,24.334000,0.000
109,24.336000,24.336000,0.000
110,24.338000,24.338000,0.000
111,24.340000,24.340000,0.000
112,24.342000,24.342000,0.000
113,24.344000,24.344000,0.000
114,24.346000,24.346000,0.000
115,24.348000,24.348000,0.000
116,24.350000,24.350000,0.000
