index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,39.926000,TRANSPORT,0.016000,0.726,0.867,0.141
2,39.950000,TRANSPORT,0.024000,0.000,0.000,0.000
3,39.970000,TRANSPORT,0.020000,0.000,0.000,0.000
4,39.990000,TRANSPORT,0.020000,0.750,0.617,0.134
5,40.010000,TRANSPORT,0.020000,0.000,0.000,0.000
6,40.030000,TRANSPORT,0.020000,0.000,0.000,0.000
7,40.050000,TRANSPORT,0.020000,1.120,0.976,0.144
8,40.072000,TRANSPORT,0.022000,0.000,0.000,0.000
9,40.092000,TRANSPORT,0.020000,0.000,0.000,0.000
10,40.110000,TRANSPORT,0.018000,0.000,0.000,0.000
11,40.128000,TRANSPORT,0.018000,1.187,1.087,0.100
12,40.150000,TRANSPORT,0.022000,0.000,0.000,0.000
13,40.168000,TRANSPORT,0.018000,0.000,0.000,0.000
14,40.192000,TRANSPORT,0.024000,1.278,1.230,0.048
15,40.210000,TRANSPORT,0.018000,0.000,0.000,0.000
16,40.230000,TRANSPORT,0.020000,0.000,0.000,0.000
17,40.250000,TRANSPORT,0.020000,1.822,1.760,0.062
18,40.272000,TRANSPORT,0.022000,0.000,0.000,0.000
19,40.290000,TRANSPORT,0.018000,0.000,0.000,0.000
20,40.312000,TRANSPORT,0.022000,0.000,0.000,0.000
21,40.326000,TRANSPORT,0.014000,2.742,2.654,0.088
22,40.352000,TRANSPORT,0.026000,0.000,0.000,0.000
23,40.370000,TRANSPORT,0.018000,0.000,0.000,0.000
24,40.392000,TRANSPORT,0.022000,3.863,3.752,0.110
25,40.412000,TRANSPORT,0.020000,0.000,0.000,0.000
26,40.430000,TRANSPORT,0.018000,0.000,0.000,0.000
27,40.452000,TRANSPORT,0.022000,4.625,4.635,0.011
28,40.470000,TRANSPORT,0.018000,0.000,0.000,0.000
29,40.492000,TRANSPORT,0.022000,0.000,0.000,0.000
30,40.510000,TRANSPORT,0.018000,0.000,0.000,0.000
31,40.530000,TRANSPORT,0.020000,5.543,5.489,0.054
