index,receive_time_sec,source_stamp_sec,latency_ms
1,21.708000,21.708000,0.000
2,21.710000,21.710000,0.000
3,21.712000,21.712000,0.000
4,21.714000,21.714000,0.000
5,21.716000,21.716000,0.000
6,21.718000,21.718000,0.000
7,21.720000,21.720000,0.000
8,21.722000,21.722000,0.000
9,21.724000,21.724000,0.000
10,21.726000,21.726000,0.000
11,21.728000,21.728000,0.000
12,21.730000,21.730000,0.000
13,21.732000,21.732000,0.000
14,21.734000,21.734000,0.000
15,21.736000,21.736000,0.000
16,21.738000,21.738000,0.000
17,21.740000,21.740000,0.000
18,21.742000,21.742000,0.000
19,21.744000,21.744000,0.000
20,21.746000,21.746000,0.000
21,21.748000,21.748000,0.000
22,21.750000,21.750000,0.000
23,21.752000,21.752000,0.000
24,21.754000,21.754000,0.000
25,21.756000,21.756000,0.000
26,21.758000,21.758000,0.000
27,21.760000,21.760000,0.000
28,21.762000,21.762000,0.000
29,21.764000,21.764000,0.000
30,21.766000,21.766000,0.000
31,21.768000,21.768000,0.000
32,21.770000,21.770000,0.000
33,21.772000,21.772000,0.000
34,21.774000,21.774000,0.000
35,21.776000,21.776000,0.000
36,21.778000,21.778000,0.000
37,21.780000,21.780000,0.000
38,21.782000,21.782000,0.000
39,21.784000,21.784000,0.000
40,21.786000,21.786000,0.000
41,21.788000,21.788000,0.000
42,21.790000,21.790000,0.000
43,21.792000,21.792000,0.000
44,21.794000,21.794000,0.000
45,21.796000,21.796000,0.000
46,21.798000,21.798000,0.000
47,21.800000,21.800000,0.000
48,21.802000,21.802000,0.000
49,21.804000,21.804000,0.000
50,21.806000,21.806000,0.000
51,21.808000,21.808000,0.000
52,21.810000,21.810000,0.000
53,21.812000,21.812000,0.000
54,21.814000,21.814000,0.000
55,21.816000,21.816000,0.000
56,21.818000,21.818000,0.000
57,21.820000,21.820000,0.000
58,21.822000,21.822000,0.000
59,21.824000,21.824000,0.000
60,21.826000,21.826000,0.000
61,21.828000,21.828000,0.000
62,21.834000,21.830000,4.000
63,21.834000,21.832000,2.000
64,21.834000,21.834000,0.000
65,21.836000,21.836000,0.000
66,21.838000,21.838000,0.000
67,21.842000,21.840000,2.000
68,21.842000,21.842000,0.000
69,21.844000,21.844000,0.000
70,21.848000,21.846000,2.000
71,21.848000,21.848000,0.000
72,21.852000,21.850000,2.000
73,21.852000,21.852000,0.000
74,21.854000,21.854000,0.000
75,21.856000,21.856000,0.000
76,21.858000,21.858000,0.000
77,21.860000,21.860000,0.000
78,21.862000,21.862000,0.000
79,21.864000,21.864000,0.000
80,21.868000,21.866000,2.000
81,21.868000,21.868000,0.000
82,21.870000,21.870000,0.000
83,21.872000,21.872000,0.000
84,21.874000,21.874000,0.000
85,21.876000,21.876000,0.000
86,21.878000,21.878000,0.000
87,21.880000,21.880000,0.000
88,21.882000,21.882000,0.000
89,21.884000,21.884000,0.000
90,21.886000,21.886000,0.000
91,21.888000,21.888000,0.000
92,21.890000,21.890000,0.000
93,21.892000,21.892000,0.000
94,21.894000,21.894000,0.000
95,21.896000,21.896000,0.000
96,21.898000,21.898000,0.000
97,21.900000,21.900000,0.000
98,21.902000,21.902000,0.000
99,21.906000,21.904000,2.000
100,21.906000,21.906000,0.000
101,21.908000,21.908000,0.000
102,21.910000,21.910000,0.000
103,21.912000,21.912000,0.000
104,21.914000,21.914000,0.000
105,21.916000,21.916000,0.000
106,21.918000,21.918000,0.000
107,21.920000,21.920000,0.000
108,21.922000,21.922000,0.000
109,21.924000,21.924000,0.000
110,21.928000,21.926000,2.000
111,21.928000,21.928000,0.000
112,21.930000,21.930000,0.000
113,21.932000,21.932000,0.000
114,21.934000,21.934000,0.000
115,21.936000,21.936000,0.000
116,21.938000,21.938000,0.000
117,21.940000,21.940000,0.000
118,21.942000,21.942000,0.000
119,21.944000,21.944000,0.000
120,21.948000,21.946000,2.000
121,21.948000,21.948000,0.000
122,21.950000,21.950000,0.000
123,21.952000,21.952000,0.000
124,21.954000,21.954000,0.000
125,21.956000,21.956000,0.000
126,21.958000,21.958000,0.000
127,21.960000,21.960000,0.000
128,21.962000,21.962000,0.000
129,21.964000,21.964000,0.000
130,21.966000,21.966000,0.000
131,21.970000,21.968000,2.000
132,21.970000,21.970000,0.000
133,21.972000,21.972000,0.000
134,21.974000,21.974000,0.000
135,21.976000,21.976000,0.000
136,21.978000,21.978000,0.000
137,21.980000,21.980000,0.000
138,21.982000,21.982000,0.000
139,21.984000,21.984000,0.000
140,21.988000,21.986000,2.000
141,21.988000,21.988000,0.000
142,21.990000,21.990000,0.000
143,21.992000,21.992000,0.000
144,21.994000,21.994000,0.000
145,21.996000,21.996000,0.000
146,21.998000,21.998000,0.000
147,22.000000,22.000000,0.000
148,22.002000,22.002000,0.000
149,22.004000,22.004000,0.000
150,22.006000,22.006000,0.000
151,22.008000,22.008000,0.000
152,22.010000,22.010000,0.000
153,22.012000,22.012000,0.000
154,22.014000,22.014000,0.000
155,22.016000,22.016000,0.000
156,22.018000,22.018000,0.000
157,22.020000,22.020000,0.000
158,22.022000,22.022000,0.000
159,22.024000,22.024000,0.000
160,22.026000,22.026000,0.000
161,22.028000,22.028000,0.000
162,22.030000,22.030000,0.000
163,22.032000,22.032000,0.000
164,22.034000,22.034000,0.000
165,22.036000,22.036000,0.000
166,22.038000,22.038000,0.000
167,22.040000,22.040000,0.000
168,22.042000,22.042000,0.000
169,22.044000,22.044000,0.000
170,22.046000,22.046000,0.000
171,22.048000,22.048000,0.000
172,22.050000,22.050000,0.000
173,22.052000,22.052000,0.000
174,22.054000,22.054000,0.000
175,22.056000,22.056000,0.000
176,22.058000,22.058000,0.000
177,22.060000,22.060000,0.000
178,22.064000,22.062000,2.000
179,22.064000,22.064000,0.000
180,22.066000,22.066000,0.000
181,22.068000,22.068000,0.000
182,22.070000,22.070000,0.000
183,22.072000,22.072000,0.000
184,22.074000,22.074000,0.000
185,22.078000,22.076000,2.000
186,22.078000,22.078000,0.000
187,22.080000,22.080000,0.000
188,22.082000,22.082000,0.000
189,22.084000,22.084000,0.000
190,22.086000,22.086000,0.000
191,22.088000,22.088000,0.000
192,22.090000,22.090000,0.000
193,22.092000,22.092000,0.000
194,22.094000,22.094000,0.000
195,22.096000,22.096000,0.000
196,22.098000,22.098000,0.000
197,22.102000,22.100000,2.000
198,22.104000,22.102000,2.000
199,22.104000,22.104000,0.000
200,22.106000,22.106000,0.000
201,22.108000,22.108000,0.000
202,22.112000,22.110000,2.000
203,22.112000,22.112000,0.000
204,22.116000,22.114000,2.000
205,22.116000,22.116000,0.000
206,22.118000,22.118000,0.000
207,22.120000,22.120000,0.000
208,22.122000,22.122000,0.000
209,22.124000,22.124000,0.000
210,22.126000,22.126000,0.000
211,22.128000,22.128000,0.000
212,22.130000,22.130000,0.000
213,22.132000,22.132000,0.000
214,22.134000,22.134000,0.000
215,22.136000,22.136000,0.000
216,22.138000,22.138000,0.000
217,22.142000,22.140000,2.000
218,22.144000,22.142000,2.000
219,22.144000,22.144000,0.000
220,22.146000,22.146000,0.000
221,22.148000,22.148000,0.000
222,22.150000,22.150000,0.000
223,22.152000,22.152000,0.000
224,22.154000,22.154000,0.000
225,22.156000,22.156000,0.000
226,22.160000,22.158000,2.000
227,22.162000,22.160000,2.000
228,22.162000,22.162000,0.000
229,22.164000,22.164000,0.000
230,22.166000,22.166000,0.000
231,22.168000,22.168000,0.000
232,22.172000,22.170000,2.000
233,22.174000,22.172000,2.000
