index,receive_time_sec,source_stamp_sec,latency_ms
1,22.050000,22.050000,0.000
2,22.052000,22.052000,0.000
3,22.054000,22.054000,0.000
4,22.056000,22.056000,0.000
5,22.058000,22.058000,0.000
6,22.060000,22.060000,0.000
7,22.062000,22.062000,0.000
8,22.064000,22.064000,0.000
9,22.066000,22.066000,0.000
10,22.068000,22.068000,0.000
11,22.070000,22.070000,0.000
12,22.072000,22.072000,0.000
13,22.074000,22.074000,0.000
14,22.076000,22.076000,0.000
15,22.078000,22.078000,0.000
16,22.080000,22.080000,0.000
17,22.082000,22.082000,0.000
18,22.084000,22.084000,0.000
19,22.086000,22.086000,0.000
20,22.088000,22.088000,0.000
21,22.090000,22.090000,0.000
22,22.092000,22.092000,0.000
23,22.096000,22.094000,2.000
24,22.098000,22.096000,2.000
25,22.100000,22.098000,2.000
26,22.100000,22.100000,0.000
27,22.102000,22.102000,0.000
28,22.104000,22.104000,0.000
29,22.106000,22.106000,0.000
30,22.108000,22.108000,0.000
31,22.110000,22.110000,0.000
32,22.112000,22.112000,0.000
33,22.114000,22.114000,0.000
34,22.116000,22.116000,0.000
35,22.118000,22.118000,0.000
36,22.120000,22.120000,0.000
37,22.122000,22.122000,0.000
38,22.124000,22.124000,0.000
39,22.128000,22.126000,2.000
40,22.128000,22.128000,0.000
41,22.130000,22.130000,0.000
42,22.132000,22.132000,0.000
43,22.134000,22.134000,0.000
44,22.136000,22.136000,0.000
45,22.138000,22.138000,0.000
46,22.140000,22.140000,0.000
47,22.142000,22.142000,0.000
48,22.144000,22.144000,0.000
49,22.146000,22.146000,0.000
50,22.148000,22.148000,0.000
51,22.150000,22.150000,0.000
52,22.154000,22.152000,2.000
53,22.154000,22.154000,0.000
54,22.158000,22.156000,2.000
55,22.158000,22.158000,0.000
56,22.162000,22.160000,2.000
57,22.162000,22.162000,0.000
58,22.164000,22.164000,0.000
59,22.166000,22.166000,0.000
60,22.170000,22.168000,2.000
61,22.170000,22.170000,0.000
62,22.172000,22.172000,0.000
63,22.174000,22.174000,0.000
64,22.178000,22.176000,2.000
65,22.180000,22.178000,2.000
66,22.182000,22.180000,2.000
67,22.182000,22.182000,0.000
68,22.184000,22.184000,0.000
69,22.186000,22.186000,0.000
70,22.190000,22.188000,2.000
71,22.192000,22.190000,2.000
72,22.194000,22.192000,2.000
73,22.194000,22.194000,0.000
74,22.196000,22.196000,0.000
75,22.198000,22.198000,0.000
76,22.200000,22.200000,0.000
77,22.202000,22.202000,0.000
78,22.204000,22.204000,0.000
79,22.206000,22.206000,0.000
80,22.208000,22.208000,0.000
81,22.210000,22.210000,0.000
82,22.212000,22.212000,0.000
83,22.214000,22.214000,0.000
84,22.216000,22.216000,0.000
85,22.218000,22.218000,0.000
86,22.220000,22.220000,0.000
87,22.222000,22.222000,0.000
88,22.224000,22.224000,0.000
89,22.226000,22.226000,0.000
90,22.228000,22.228000,0.000
91,22.230000,22.230000,0.000
92,22.232000,22.232000,0.000
93,22.234000,22.234000,0.000
94,22.236000,22.236000,0.000
95,22.238000,22.238000,0.000
96,22.240000,22.240000,0.000
97,22.242000,22.242000,0.000
98,22.244000,22.244000,0.000
99,22.246000,22.246000,0.000
100,22.248000,22.248000,0.000
101,22.250000,22.250000,0.000
102,22.252000,22.252000,0.000
103,22.254000,22.254000,0.000
104,22.256000,22.256000,0.000
105,22.258000,22.258000,0.000
106,22.260000,22.260000,0.000
107,22.262000,22.262000,0.000
108,22.264000,22.264000,0.000
109,22.266000,22.266000,0.000
110,22.268000,22.268000,0.000
111,22.270000,22.270000,0.000
112,22.272000,22.272000,0.000
113,22.274000,22.274000,0.000
114,22.276000,22.276000,0.000
115,22.278000,22.278000,0.000
116,22.280000,22.280000,0.000
117,22.282000,22.282000,0.000
118,22.284000,22.284000,0.000
119,22.286000,22.286000,0.000
120,22.288000,22.288000,0.000
