index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.294000,TRANSPORT,0.018000,0.000,0.000,0.000
2,35.318000,TRANSPORT,0.024000,0.000,0.000,0.000
3,35.338000,TRANSPORT,0.020000,0.693,0.632,0.061
4,35.358000,TRANSPORT,0.020000,0.000,0.000,0.000
5,35.378000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.398000,TRANSPORT,0.020000,0.696,0.606,0.089
7,35.416000,TRANSPORT,0.018000,0.000,0.000,0.000
8,35.438000,TRANSPORT,0.022000,0.000,0.000,0.000
9,35.456000,TRANSPORT,0.018000,0.000,0.000,0.000
10,35.476000,TRANSPORT,0.020000,1.265,1.055,0.210
11,35.496000,TRANSPORT,0.020000,0.000,0.000,0.000
12,35.518000,TRANSPORT,0.022000,0.000,0.000,0.000
13,35.536000,TRANSPORT,0.018000,1.109,0.992,0.117
14,35.558000,TRANSPORT,0.022000,0.000,0.000,0.000
15,35.576000,TRANSPORT,0.018000,0.000,0.000,0.000
16,35.598000,TRANSPORT,0.022000,1.239,1.180,0.059
17,35.618000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.638000,TRANSPORT,0.020000,0.000,0.000,0.000
19,35.656000,TRANSPORT,0.018000,0.000,0.000,0.000
20,35.678000,TRANSPORT,0.022000,1.645,1.573,0.072
21,35.694000,TRANSPORT,0.016000,0.000,0.000,0.000
22,35.712000,TRANSPORT,0.018000,0.000,0.000,0.000
23,35.736000,TRANSPORT,0.024000,2.458,2.408,0.050
24,35.756000,TRANSPORT,0.020000,0.000,0.000,0.000
25,35.778000,TRANSPORT,0.022000,0.000,0.000,0.000
26,35.798000,TRANSPORT,0.020000,3.217,3.194,0.023
27,35.818000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.838000,TRANSPORT,0.020000,0.000,0.000,0.000
29,35.856000,TRANSPORT,0.018000,0.000,0.000,0.000
30,35.876000,TRANSPORT,0.020000,3.930,3.738,0.192
31,35.898000,TRANSPORT,0.022000,0.000,0.000,0.000
32,35.918000,TRANSPORT,0.020000,0.000,0.000,0.000
33,35.938000,TRANSPORT,0.020000,4.820,4.631,0.190
34,35.954000,TRANSPORT,0.016000,0.000,0.000,0.000
35,35.974000,TRANSPORT,0.020000,0.000,0.000,0.000
36,35.998000,TRANSPORT,0.024000,5.344,5.165,0.179
37,36.018000,TRANSPORT,0.020000,0.000,0.000,0.000
38,36.038000,TRANSPORT,0.020000,0.000,0.000,0.000
39,36.056000,TRANSPORT,0.018000,0.000,0.000,0.000
40,36.076000,TRANSPORT,0.020000,5.783,5.636,0.147
41,36.098000,TRANSPORT,0.022000,0.000,0.000,0.000
42,36.116000,TRANSPORT,0.018000,0.000,0.000,0.000
43,36.138000,TRANSPORT,0.022000,6.755,6.673,0.082
44,36.158000,TRANSPORT,0.020000,0.000,0.000,0.000
45,36.178000,TRANSPORT,0.020000,0.000,0.000,0.000
46,36.196000,TRANSPORT,0.018000,7.426,7.390,0.036
47,36.216000,TRANSPORT,0.020000,0.000,0.000,0.000
48,36.238000,TRANSPORT,0.022000,0.000,0.000,0.000
49,36.258000,TRANSPORT,0.020000,0.000,0.000,0.000
50,36.276000,TRANSPORT,0.018000,7.829,7.815,0.014
51,36.294000,TRANSPORT,0.018000,0.000,0.000,0.000
52,36.318000,TRANSPORT,0.024000,0.000,0.000,0.000
53,36.336000,TRANSPORT,0.018000,8.364,8.353,0.012
54,36.358000,TRANSPORT,0.022000,0.000,0.000,0.000
55,36.376000,TRANSPORT,0.018000,0.000,0.000,0.000
56,36.398000,TRANSPORT,0.022000,9.011,8.994,0.018
57,36.416000,TRANSPORT,0.018000,0.000,0.000,0.000
58,36.438000,TRANSPORT,0.022000,0.000,0.000,0.000
59,36.456000,TRANSPORT,0.018000,0.000,0.000,0.000
60,36.478000,TRANSPORT,0.022000,8.650,8.634,0.016
61,36.496000,TRANSPORT,0.018000,0.000,0.000,0.000
62,36.516000,TRANSPORT,0.020000,0.000,0.000,0.000
63,36.536000,TRANSPORT,0.020000,8.900,8.882,0.018
64,36.558000,TRANSPORT,0.022000,0.000,0.000,0.000
65,36.574000,TRANSPORT,0.016000,0.000,0.000,0.000
66,36.594000,TRANSPORT,0.020000,9.306,9.283,0.023
67,36.618000,TRANSPORT,0.024000,0.000,0.000,0.000
68,36.638000,TRANSPORT,0.020000,0.000,0.000,0.000
69,36.656000,TRANSPORT,0.018000,0.000,0.000,0.000
70,36.678000,TRANSPORT,0.022000,8.085,8.062,0.023
71,36.698000,TRANSPORT,0.020000,0.000,0.000,0.000
72,36.714000,TRANSPORT,0.016000,0.000,0.000,0.000
73,36.738000,TRANSPORT,0.024000,8.422,8.398,0.024
74,36.752000,TRANSPORT,0.014000,0.000,0.000,0.000
75,36.776000,TRANSPORT,0.024000,0.000,0.000,0.000
76,36.794000,TRANSPORT,0.018000,8.473,8.447,0.026
77,36.816000,TRANSPORT,0.022000,0.000,0.000,0.000
78,36.838000,TRANSPORT,0.022000,0.000,0.000,0.000
79,36.858000,TRANSPORT,0.020000,0.000,0.000,0.000
80,36.878000,TRANSPORT,0.020000,8.269,8.242,0.027
81,36.896000,TRANSPORT,0.018000,0.000,0.000,0.000
82,36.918000,TRANSPORT,0.022000,0.000,0.000,0.000
83,36.938000,TRANSPORT,0.020000,8.294,8.269,0.025
84,36.956000,TRANSPORT,0.018000,0.000,0.000,0.000
85,36.976000,TRANSPORT,0.020000,0.000,0.000,0.000
86,36.996000,TRANSPORT,0.020000,7.163,7.148,0.015
87,37.018000,TRANSPORT,0.022000,0.000,0.000,0.000
88,37.036000,TRANSPORT,0.018000,0.000,0.000,0.000
89,37.058000,TRANSPORT,0.022000,0.000,0.000,0.000
90,37.076000,TRANSPORT,0.018000,7.843,7.883,0.040
91,37.098000,TRANSPORT,0.022000,0.000,0.000,0.000
92,37.118000,TRANSPORT,0.020000,0.000,0.000,0.000
93,37.138000,TRANSPORT,0.020000,6.713,6.804,0.091
94,37.156000,TRANSPORT,0.018000,0.000,0.000,0.000
95,37.178000,TRANSPORT,0.022000,0.000,0.000,0.000
96,37.198000,TRANSPORT,0.020000,7.319,7.471,0.153
97,37.216000,TRANSPORT,0.018000,0.000,0.000,0.000
98,37.236000,TRANSPORT,0.020000,0.000,0.000,0.000
99,37.256000,TRANSPORT,0.020000,0.000,0.000,0.000
100,37.278000,TRANSPORT,0.022000,6.859,7.047,0.187
101,37.298000,TRANSPORT,0.020000,0.000,0.000,0.000
102,37.318000,TRANSPORT,0.020000,0.000,0.000,0.000
103,37.338000,TRANSPORT,0.020000,6.365,6.666,0.301
104,37.356000,TRANSPORT,0.018000,0.000,0.000,0.000
105,37.378000,TRANSPORT,0.022000,0.000,0.000,0.000
106,37.398000,TRANSPORT,0.020000,5.964,6.248,0.284
107,37.418000,TRANSPORT,0.020000,0.000,0.000,0.000
108,37.438000,TRANSPORT,0.020000,0.000,0.000,0.000
109,37.458000,TRANSPORT,0.020000,0.000,0.000,0.000
110,37.476000,TRANSPORT,0.018000,6.374,6.617,0.243
111,37.498000,TRANSPORT,0.022000,0.000,0.000,0.000
112,37.514000,TRANSPORT,0.016000,0.000,0.000,0.000
113,37.538000,TRANSPORT,0.024000,5.606,5.866,0.260
114,37.558000,TRANSPORT,0.020000,0.000,0.000,0.000
115,37.578000,TRANSPORT,0.020000,0.000,0.000,0.000
116,37.598000,TRANSPORT,0.020000,5.708,5.976,0.268
117,37.616000,TRANSPORT,0.018000,0.000,0.000,0.000
118,37.636000,TRANSPORT,0.020000,0.000,0.000,0.000
119,37.656000,TRANSPORT,0.020000,0.000,0.000,0.000
120,37.674000,TRANSPORT,0.018000,4.857,4.986,0.129
121,37.690000,TRANSPORT,0.016000,0.000,0.000,0.000
122,37.716000,TRANSPORT,0.026000,0.000,0.000,0.000
123,37.736000,TRANSPORT,0.020000,4.259,4.442,0.183
124,37.758000,TRANSPORT,0.022000,0.000,0.000,0.000
125,37.774000,TRANSPORT,0.016000,0.000,0.000,0.000
126,37.796000,TRANSPORT,0.022000,3.418,3.565,0.147
127,37.816000,TRANSPORT,0.020000,0.000,0.000,0.000
128,37.838000,TRANSPORT,0.022000,0.000,0.000,0.000
129,37.856000,TRANSPORT,0.018000,0.000,0.000,0.000
130,37.874000,TRANSPORT,0.018000,2.736,2.835,0.099
131,37.898000,TRANSPORT,0.024000,0.000,0.000,0.000
132,37.918000,TRANSPORT,0.020000,0.000,0.000,0.000
133,37.934000,TRANSPORT,0.016000,2.115,2.177,0.062
134,37.958000,TRANSPORT,0.024000,0.000,0.000,0.000
135,37.978000,TRANSPORT,0.020000,0.000,0.000,0.000
136,37.998000,TRANSPORT,0.020000,1.391,1.422,0.031
137,38.016000,TRANSPORT,0.018000,0.000,0.000,0.000
138,38.038000,TRANSPORT,0.022000,0.000,0.000,0.000
139,38.058000,TRANSPORT,0.020000,0.000,0.000,0.000
140,38.078000,TRANSPORT,0.020000,0.827,0.824,0.003
141,38.098000,TRANSPORT,0.020000,0.000,0.000,0.000
142,38.116000,TRANSPORT,0.018000,0.000,0.000,0.000
143,38.138000,TRANSPORT,0.022000,0.456,0.436,0.020
144,38.158000,TRANSPORT,0.020000,0.000,0.000,0.000
145,38.176000,TRANSPORT,0.018000,0.000,0.000,0.000
146,38.196000,TRANSPORT,0.020000,0.266,0.225,0.041
147,38.218000,TRANSPORT,0.022000,0.000,0.000,0.000
148,38.238000,TRANSPORT,0.020000,0.000,0.000,0.000
149,38.256000,TRANSPORT,0.018000,0.000,0.000,0.000
150,38.278000,DESCEND,0.022000,0.189,0.128,0.061
151,38.298000,DESCEND,0.020000,0.000,0.000,0.000
152,38.316000,DESCEND,0.018000,0.000,0.000,0.000
153,38.336000,DESCEND,0.020000,0.169,0.103,0.067
154,38.354000,DESCEND,0.018000,0.000,0.000,0.000
155,38.378000,DESCEND,0.024000,0.000,0.000,0.000
156,38.398000,DESCEND,0.020000,0.051,0.042,0.009
157,38.416000,DESCEND,0.018000,0.000,0.000,0.000
158,38.436000,DESCEND,0.020000,0.000,0.000,0.000
159,38.456000,DESCEND,0.020000,0.000,0.000,0.000
