index,receive_time_sec,source_stamp_sec,latency_ms
1,23.422000,23.422000,0.000
2,23.426000,23.424000,2.000
3,23.426000,23.426000,0.000
4,23.428000,23.428000,0.000
5,23.430000,23.430000,0.000
6,23.432000,23.432000,0.000
7,23.434000,23.434000,0.000
8,23.436000,23.436000,0.000
9,23.438000,23.438000,0.000
10,23.440000,23.440000,0.000
11,23.442000,23.442000,0.000
12,23.444000,23.444000,0.000
13,23.446000,23.446000,0.000
14,23.448000,23.448000,0.000
15,23.450000,23.450000,0.000
16,23.452000,23.452000,0.000
17,23.454000,23.454000,0.000
18,23.456000,23.456000,0.000
19,23.458000,23.458000,0.000
20,23.460000,23.460000,0.000
21,23.462000,23.462000,0.000
22,23.464000,23.464000,0.000
23,23.466000,23.466000,0.000
24,23.468000,23.468000,0.000
25,23.470000,23.470000,0.000
26,23.472000,23.472000,0.000
27,23.474000,23.474000,0.000
28,23.476000,23.476000,0.000
29,23.478000,23.478000,0.000
30,23.480000,23.480000,0.000
31,23.482000,23.482000,0.000
32,23.484000,23.484000,0.000
33,23.486000,23.486000,0.000
34,23.488000,23.488000,0.000
35,23.490000,23.490000,0.000
36,23.492000,23.492000,0.000
37,23.494000,23.494000,0.000
38,23.496000,23.496000,0.000
39,23.498000,23.498000,0.000
40,23.500000,23.500000,0.000
41,23.502000,23.502000,0.000
42,23.504000,23.504000,0.000
43,23.506000,23.506000,0.000
44,23.508000,23.508000,0.000
45,23.510000,23.510000,0.000
46,23.512000,23.512000,0.000
47,23.514000,23.514000,0.000
48,23.516000,23.516000,0.000
49,23.518000,23.518000,0.000
50,23.520000,23.520000,0.000
51,23.522000,23.522000,0.000
52,23.524000,23.524000,0.000
53,23.526000,23.526000,0.000
54,23.528000,23.528000,0.000
55,23.530000,23.530000,0.000
56,23.532000,23.532000,0.000
57,23.534000,23.534000,0.000
58,23.536000,23.536000,0.000
59,23.538000,23.538000,0.000
60,23.540000,23.540000,0.000
61,23.542000,23.542000,0.000
62,23.544000,23.544000,0.000
63,23.548000,23.546000,2.000
64,23.548000,23.548000,0.000
65,23.552000,23.550000,2.000
66,23.552000,23.552000,0.000
67,23.554000,23.554000,0.000
68,23.556000,23.556000,0.000
69,23.558000,23.558000,0.000
70,23.560000,23.560000,0.000
71,23.562000,23.562000,0.000
72,23.564000,23.564000,0.000
73,23.568000,23.566000,2.000
74,23.568000,23.568000,0.000
75,23.570000,23.570000,0.000
76,23.574000,23.572000,2.000
77,23.574000,23.574000,0.000
78,23.576000,23.576000,0.000
79,23.578000,23.578000,0.000
80,23.580000,23.580000,0.000
81,23.582000,23.582000,0.000
82,23.584000,23.584000,0.000
83,23.586000,23.586000,0.000
84,23.588000,23.588000,0.000
85,23.590000,23.590000,0.000
86,23.592000,23.592000,0.000
87,23.594000,23.594000,0.000
88,23.596000,23.596000,0.000
89,23.598000,23.598000,0.000
90,23.600000,23.600000,0.000
91,23.602000,23.602000,0.000
92,23.604000,23.604000,0.000
93,23.606000,23.606000,0.000
94,23.608000,23.608000,0.000
95,23.610000,23.610000,0.000
96,23.612000,23.612000,0.000
97,23.614000,23.614000,0.000
98,23.616000,23.616000,0.000
99,23.618000,23.618000,0.000
100,23.620000,23.620000,0.000
101,23.622000,23.622000,0.000
102,23.624000,23.624000,0.000
103,23.626000,23.626000,0.000
104,23.628000,23.628000,0.000
105,23.630000,23.630000,0.000
106,23.632000,23.632000,0.000
107,23.634000,23.634000,0.000
108,23.636000,23.636000,0.000
109,23.638000,23.638000,0.000
110,23.640000,23.640000,0.000
111,23.642000,23.642000,0.000
112,23.644000,23.644000,0.000
113,23.646000,23.646000,0.000
114,23.648000,23.648000,0.000
115,23.650000,23.650000,0.000
116,23.652000,23.652000,0.000
117,23.654000,23.654000,0.000
118,23.656000,23.656000,0.000
119,23.658000,23.658000,0.000
120,23.660000,23.660000,0.000
121,23.664000,23.662000,2.000
122,23.664000,23.664000,0.000
123,23.666000,23.666000,0.000
124,23.668000,23.668000,0.000
125,23.670000,23.670000,0.000
126,23.672000,23.672000,0.000
127,23.676000,23.674000,2.000
128,23.676000,23.676000,0.000
129,23.678000,23.678000,0.000
130,23.680000,23.680000,0.000
131,23.682000,23.682000,0.000
132,23.684000,23.684000,0.000
133,23.686000,23.686000,0.000
134,23.688000,23.688000,0.000
135,23.690000,23.690000,0.000
136,23.692000,23.692000,0.000
137,23.694000,23.694000,0.000
138,23.696000,23.696000,0.000
139,23.698000,23.698000,0.000
140,23.700000,23.700000,0.000
141,23.702000,23.702000,0.000
142,23.704000,23.704000,0.000
143,23.706000,23.706000,0.000
144,23.708000,23.708000,0.000
145,23.712000,23.710000,2.000
146,23.712000,23.712000,0.000
147,23.714000,23.714000,0.000
148,23.716000,23.716000,0.000
149,23.718000,23.718000,0.000
150,23.720000,23.720000,0.000
151,23.722000,23.722000,0.000
152,23.724000,23.724000,0.000
153,23.726000,23.726000,0.000
154,23.728000,23.728000,0.000
155,23.732000,23.730000,2.000
156,23.732000,23.732000,0.000
157,23.734000,23.734000,0.000
158,23.736000,23.736000,0.000
159,23.738000,23.738000,0.000
160,23.740000,23.740000,0.000
161,23.742000,23.742000,0.000
162,23.744000,23.744000,0.000
163,23.746000,23.746000,0.000
164,23.748000,23.748000,0.000
165,23.750000,23.750000,0.000
166,23.752000,23.752000,0.000
167,23.754000,23.754000,0.000
168,23.756000,23.756000,0.000
169,23.760000,23.758000,2.000
170,23.760000,23.760000,0.000
171,23.762000,23.762000,0.000
172,23.764000,23.764000,0.000
173,23.768000,23.766000,2.000
174,23.770000,23.768000,2.000
175,23.770000,23.770000,0.000
176,23.772000,23.772000,0.000
177,23.774000,23.774000,0.000
178,23.776000,23.776000,0.000
179,23.778000,23.778000,0.000
180,23.780000,23.780000,0.000
181,23.782000,23.782000,0.000
182,23.784000,23.784000,0.000
183,23.786000,23.786000,0.000
184,23.788000,23.788000,0.000
185,23.790000,23.790000,0.000
186,23.794000,23.792000,2.000
187,23.794000,23.794000,0.000
188,23.796000,23.796000,0.000
189,23.798000,23.798000,0.000
190,23.800000,23.800000,0.000
191,23.802000,23.802000,0.000
192,23.804000,23.804000,0.000
193,23.806000,23.806000,0.000
194,23.808000,23.808000,0.000
195,23.810000,23.810000,0.000
196,23.812000,23.812000,0.000
197,23.814000,23.814000,0.000
198,23.816000,23.816000,0.000
199,23.818000,23.818000,0.000
200,23.820000,23.820000,0.000
201,23.822000,23.822000,0.000
202,23.824000,23.824000,0.000
203,23.826000,23.826000,0.000
204,23.828000,23.828000,0.000
205,23.830000,23.830000,0.000
206,23.832000,23.832000,0.000
207,23.834000,23.834000,0.000
208,23.836000,23.836000,0.000
209,23.838000,23.838000,0.000
210,23.840000,23.840000,0.000
211,23.842000,23.842000,0.000
212,23.844000,23.844000,0.000
213,23.846000,23.846000,0.000
214,23.848000,23.848000,0.000
215,23.850000,23.850000,0.000
216,23.854000,23.852000,2.000
217,23.854000,23.854000,0.000
218,23.856000,23.856000,0.000
219,23.858000,23.858000,0.000
220,23.860000,23.860000,0.000
221,23.862000,23.862000,0.000
222,23.866000,23.864000,2.000
223,23.866000,23.866000,0.000
224,23.868000,23.868000,0.000
225,23.870000,23.870000,0.000
226,23.872000,23.872000,0.000
227,23.874000,23.874000,0.000
228,23.876000,23.876000,0.000
229,23.878000,23.878000,0.000
230,23.880000,23.880000,0.000
231,23.882000,23.882000,0.000
232,23.884000,23.884000,0.000
233,23.888000,23.886000,2.000
234,23.888000,23.888000,0.000
235,23.890000,23.890000,0.000
236,23.892000,23.892000,0.000
237,23.894000,23.894000,0.000
238,23.896000,23.896000,0.000
239,23.900000,23.898000,2.000
240,23.900000,23.900000,0.000
241,23.902000,23.902000,0.000
242,23.906000,23.904000,2.000
243,23.906000,23.906000,0.000
244,23.910000,23.908000,2.000
245,23.912000,23.910000,2.000
246,23.912000,23.912000,0.000
247,23.916000,23.914000,2.000
248,23.916000,23.916000,0.000
249,23.918000,23.918000,0.000
250,23.920000,23.920000,0.000
251,23.922000,23.922000,0.000
252,23.926000,23.924000,2.000
253,23.926000,23.926000,0.000
254,23.928000,23.928000,0.000
255,23.930000,23.930000,0.000
256,23.932000,23.932000,0.000
257,23.934000,23.934000,0.000
258,23.936000,23.936000,0.000
259,23.938000,23.938000,0.000
260,23.940000,23.940000,0.000
261,23.942000,23.942000,0.000
262,23.944000,23.944000,0.000
263,23.946000,23.946000,0.000
264,23.948000,23.948000,0.000
265,23.950000,23.950000,0.000
266,23.952000,23.952000,0.000
267,23.954000,23.954000,0.000
268,23.956000,23.956000,0.000
269,23.960000,23.958000,2.000
270,23.960000,23.960000,0.000
271,23.962000,23.962000,0.000
