index,receive_time_sec,source_stamp_sec,latency_ms
1,26.674000,26.674000,0.000
2,26.676000,26.676000,0.000
3,26.678000,26.678000,0.000
4,26.680000,26.680000,0.000
5,26.682000,26.682000,0.000
6,26.684000,26.684000,0.000
7,26.686000,26.686000,0.000
8,26.688000,26.688000,0.000
9,26.690000,26.690000,0.000
10,26.692000,26.692000,0.000
11,26.694000,26.694000,0.000
12,26.696000,26.696000,0.000
13,26.698000,26.698000,0.000
14,26.700000,26.700000,0.000
15,26.702000,26.702000,0.000
16,26.704000,26.704000,0.000
17,26.706000,26.706000,0.000
18,26.708000,26.708000,0.000
19,26.710000,26.710000,0.000
20,26.712000,26.712000,0.000
21,26.714000,26.714000,0.000
22,26.716000,26.716000,0.000
23,26.718000,26.718000,0.000
24,26.720000,26.720000,0.000
25,26.722000,26.722000,0.000
26,26.724000,26.724000,0.000
27,26.726000,26.726000,0.000
28,26.728000,26.728000,0.000
29,26.730000,26.730000,0.000
30,26.732000,26.732000,0.000
31,26.734000,26.734000,0.000
32,26.736000,26.736000,0.000
33,26.738000,26.738000,0.000
34,26.740000,26.740000,0.000
35,26.742000,26.742000,0.000
36,26.746000,26.744000,2.000
37,26.746000,26.746000,0.000
38,26.748000,26.748000,0.000
39,26.750000,26.750000,0.000
40,26.752000,26.752000,0.000
41,26.754000,26.754000,0.000
42,26.756000,26.756000,0.000
43,26.758000,26.758000,0.000
44,26.760000,26.760000,0.000
45,26.764000,26.762000,2.000
46,26.766000,26.764000,2.000
47,26.766000,26.766000,0.000
48,26.768000,26.768000,0.000
49,26.770000,26.770000,0.000
50,26.772000,26.772000,0.000
51,26.774000,26.774000,0.000
52,26.776000,26.776000,0.000
53,26.778000,26.778000,0.000
54,26.780000,26.780000,0.000
55,26.782000,26.782000,0.000
56,26.784000,26.784000,0.000
57,26.786000,26.786000,0.000
58,26.790000,26.788000,2.000
59,26.792000,26.790000,2.000
60,26.792000,26.792000,0.000
61,26.794000,26.794000,0.000
62,26.796000,26.796000,0.000
63,26.798000,26.798000,0.000
64,26.800000,26.800000,0.000
65,26.802000,26.802000,0.000
66,26.804000,26.804000,0.000
67,26.806000,26.806000,0.000
68,26.808000,26.808000,0.000
69,26.810000,26.810000,0.000
70,26.812000,26.812000,0.000
71,26.814000,26.814000,0.000
72,26.816000,26.816000,0.000
73,26.818000,26.818000,0.000
74,26.820000,26.820000,0.000
75,26.822000,26.822000,0.000
76,26.824000,26.824000,0.000
77,26.826000,26.826000,0.000
78,26.828000,26.828000,0.000
79,26.830000,26.830000,0.000
80,26.832000,26.832000,0.000
81,26.834000,26.834000,0.000
82,26.836000,26.836000,0.000
83,26.838000,26.838000,0.000
84,26.840000,26.840000,0.000
85,26.842000,26.842000,0.000
86,26.844000,26.844000,0.000
87,26.846000,26.846000,0.000
88,26.850000,26.848000,2.000
89,26.850000,26.850000,0.000
90,26.852000,26.852000,0.000
91,26.854000,26.854000,0.000
92,26.856000,26.856000,0.000
93,26.858000,26.858000,0.000
94,26.860000,26.860000,0.000
95,26.862000,26.862000,0.000
96,26.864000,26.864000,0.000
97,26.866000,26.866000,0.000
98,26.868000,26.868000,0.000
99,26.872000,26.870000,2.000
100,26.872000,26.872000,0.000
101,26.874000,26.874000,0.000
102,26.876000,26.876000,0.000
103,26.878000,26.878000,0.000
104,26.882000,26.880000,2.000
105,26.882000,26.882000,0.000
106,26.884000,26.884000,0.000
107,26.886000,26.886000,0.000
108,26.888000,26.888000,0.000
109,26.890000,26.890000,0.000
110,26.892000,26.892000,0.000
111,26.894000,26.894000,0.000
112,26.896000,26.896000,0.000
113,26.898000,26.898000,0.000
114,26.900000,26.900000,0.000
115,26.902000,26.902000,0.000
116,26.904000,26.904000,0.000
117,26.906000,26.906000,0.000
118,26.908000,26.908000,0.000
119,26.910000,26.910000,0.000
120,26.912000,26.912000,0.000
121,26.914000,26.914000,0.000
122,26.916000,26.916000,0.000
123,26.918000,26.918000,0.000
124,26.920000,26.920000,0.000
125,26.922000,26.922000,0.000
126,26.924000,26.924000,0.000
127,26.926000,26.926000,0.000
128,26.928000,26.928000,0.000
129,26.930000,26.930000,0.000
130,26.932000,26.932000,0.000
131,26.934000,26.934000,0.000
132,26.936000,26.936000,0.000
133,26.938000,26.938000,0.000
134,26.940000,26.940000,0.000
135,26.942000,26.942000,0.000
136,26.944000,26.944000,0.000
137,26.946000,26.946000,0.000
138,26.948000,26.948000,0.000
139,26.950000,26.950000,0.000
140,26.952000,26.952000,0.000
141,26.954000,26.954000,0.000
142,26.956000,26.956000,0.000
143,26.958000,26.958000,0.000
144,26.960000,26.960000,0.000
145,26.962000,26.962000,0.000
146,26.964000,26.964000,0.000
147,26.966000,26.966000,0.000
148,26.968000,26.968000,0.000
149,26.970000,26.970000,0.000
150,26.972000,26.972000,0.000
151,26.974000,26.974000,0.000
152,26.976000,26.976000,0.000
153,26.978000,26.978000,0.000
154,26.980000,26.980000,0.000
155,26.982000,26.982000,0.000
156,26.984000,26.984000,0.000
157,26.986000,26.986000,0.000
158,26.988000,26.988000,0.000
159,26.992000,26.990000,2.000
160,26.992000,26.992000,0.000
161,26.994000,26.994000,0.000
162,26.996000,26.996000,0.000
163,26.998000,26.998000,0.000
164,27.000000,27.000000,0.000
165,27.002000,27.002000,0.000
166,27.004000,27.004000,0.000
167,27.006000,27.006000,0.000
168,27.008000,27.008000,0.000
169,27.010000,27.010000,0.000
170,27.012000,27.012000,0.000
171,27.014000,27.014000,0.000
172,27.016000,27.016000,0.000
173,27.018000,27.018000,0.000
174,27.020000,27.020000,0.000
175,27.022000,27.022000,0.000
176,27.024000,27.024000,0.000
177,27.028000,27.026000,2.000
178,27.028000,27.028000,0.000
179,27.030000,27.030000,0.000
180,27.032000,27.032000,0.000
181,27.034000,27.034000,0.000
182,27.036000,27.036000,0.000
183,27.038000,27.038000,0.000
184,27.040000,27.040000,0.000
185,27.042000,27.042000,0.000
186,27.044000,27.044000,0.000
187,27.046000,27.046000,0.000
188,27.048000,27.048000,0.000
189,27.050000,27.050000,0.000
190,27.052000,27.052000,0.000
191,27.054000,27.054000,0.000
192,27.056000,27.056000,0.000
193,27.058000,27.058000,0.000
194,27.060000,27.060000,0.000
195,27.062000,27.062000,0.000
196,27.064000,27.064000,0.000
197,27.066000,27.066000,0.000
198,27.068000,27.068000,0.000
199,27.070000,27.070000,0.000
200,27.072000,27.072000,0.000
201,27.076000,27.074000,2.000
202,27.078000,27.076000,2.000
203,27.080000,27.078000,2.000
204,27.080000,27.080000,0.000
205,27.082000,27.082000,0.000
206,27.084000,27.084000,0.000
207,27.086000,27.086000,0.000
208,27.088000,27.088000,0.000
209,27.090000,27.090000,0.000
210,27.092000,27.092000,0.000
211,27.094000,27.094000,0.000
212,27.096000,27.096000,0.000
213,27.098000,27.098000,0.000
214,27.100000,27.100000,0.000
215,27.102000,27.102000,0.000
216,27.104000,27.104000,0.000
217,27.106000,27.106000,0.000
218,27.108000,27.108000,0.000
219,27.110000,27.110000,0.000
220,27.112000,27.112000,0.000
221,27.114000,27.114000,0.000
222,27.116000,27.116000,0.000
223,27.118000,27.118000,0.000
224,27.120000,27.120000,0.000
225,27.122000,27.122000,0.000
226,27.124000,27.124000,0.000
227,27.126000,27.126000,0.000
