index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,36.010000,TRANSPORT,0.022000,0.000,0.000,0.000
2,36.032000,TRANSPORT,0.022000,0.824,0.814,0.010
3,36.052000,TRANSPORT,0.020000,0.000,0.000,0.000
4,36.072000,TRANSPORT,0.020000,0.000,0.000,0.000
5,36.090000,TRANSPORT,0.018000,0.000,0.000,0.000
6,36.112000,TRANSPORT,0.022000,0.837,0.754,0.083
7,36.132000,TRANSPORT,0.020000,0.000,0.000,0.000
8,36.152000,TRANSPORT,0.020000,0.000,0.000,0.000
9,36.172000,TRANSPORT,0.020000,1.237,1.132,0.105
10,36.192000,TRANSPORT,0.020000,0.000,0.000,0.000
11,36.208000,TRANSPORT,0.016000,0.000,0.000,0.000
12,36.232000,TRANSPORT,0.024000,1.055,0.981,0.074
13,36.250000,TRANSPORT,0.018000,0.000,0.000,0.000
14,36.270000,TRANSPORT,0.020000,0.000,0.000,0.000
15,36.292000,TRANSPORT,0.022000,0.000,0.000,0.000
16,36.308000,TRANSPORT,0.016000,1.197,1.091,0.106
17,36.332000,TRANSPORT,0.024000,0.000,0.000,0.000
18,36.352000,TRANSPORT,0.020000,0.000,0.000,0.000
19,36.372000,TRANSPORT,0.020000,1.674,1.643,0.031
20,36.388000,TRANSPORT,0.016000,0.000,0.000,0.000
21,36.412000,TRANSPORT,0.024000,0.000,0.000,0.000
22,36.432000,TRANSPORT,0.020000,2.278,2.242,0.036
23,36.452000,TRANSPORT,0.020000,0.000,0.000,0.000
24,36.472000,TRANSPORT,0.020000,0.000,0.000,0.000
25,36.492000,TRANSPORT,0.020000,0.000,0.000,0.000
26,36.510000,TRANSPORT,0.018000,3.192,3.133,0.060
27,36.532000,TRANSPORT,0.022000,0.000,0.000,0.000
28,36.552000,TRANSPORT,0.020000,0.000,0.000,0.000
29,36.572000,TRANSPORT,0.020000,3.894,3.749,0.145
30,36.590000,TRANSPORT,0.018000,0.000,0.000,0.000
31,36.612000,TRANSPORT,0.022000,0.000,0.000,0.000
32,36.632000,TRANSPORT,0.020000,4.728,4.615,0.113
33,36.650000,TRANSPORT,0.018000,0.000,0.000,0.000
34,36.672000,TRANSPORT,0.022000,0.000,0.000,0.000
35,36.692000,TRANSPORT,0.020000,0.000,0.000,0.000
36,36.712000,TRANSPORT,0.020000,5.127,5.148,0.020
37,36.732000,TRANSPORT,0.020000,0.000,0.000,0.000
38,36.752000,TRANSPORT,0.020000,0.000,0.000,0.000
39,36.772000,TRANSPORT,0.020000,5.790,5.742,0.048
40,36.792000,TRANSPORT,0.020000,0.000,0.000,0.000
41,36.810000,TRANSPORT,0.018000,0.000,0.000,0.000
42,36.830000,TRANSPORT,0.020000,6.676,6.646,0.030
43,36.852000,TRANSPORT,0.022000,0.000,0.000,0.000
44,36.872000,TRANSPORT,0.020000,0.000,0.000,0.000
45,36.892000,TRANSPORT,0.020000,0.000,0.000,0.000
46,36.912000,TRANSPORT,0.020000,7.171,7.137,0.034
47,36.932000,TRANSPORT,0.020000,0.000,0.000,0.000
48,36.952000,TRANSPORT,0.020000,0.000,0.000,0.000
49,36.968000,TRANSPORT,0.016000,8.154,8.030,0.124
50,36.992000,TRANSPORT,0.024000,0.000,0.000,0.000
51,37.012000,TRANSPORT,0.020000,0.000,0.000,0.000
52,37.032000,TRANSPORT,0.020000,8.484,8.382,0.103
53,37.052000,TRANSPORT,0.020000,0.000,0.000,0.000
54,37.072000,TRANSPORT,0.020000,0.000,0.000,0.000
55,37.090000,TRANSPORT,0.018000,0.000,0.000,0.000
56,37.102000,TRANSPORT,0.012000,8.836,8.761,0.074
57,37.132000,TRANSPORT,0.030000,0.000,0.000,0.000
58,37.152000,TRANSPORT,0.020000,0.000,0.000,0.000
59,37.174000,TRANSPORT,0.022000,8.980,8.928,0.052
60,37.192000,TRANSPORT,0.018000,0.000,0.000,0.000
61,37.212000,TRANSPORT,0.020000,0.000,0.000,0.000
62,37.232000,TRANSPORT,0.020000,9.087,9.190,0.104
63,37.252000,TRANSPORT,0.020000,0.000,0.000,0.000
64,37.272000,TRANSPORT,0.020000,0.000,0.000,0.000
65,37.292000,TRANSPORT,0.020000,0.000,0.000,0.000
66,37.310000,TRANSPORT,0.018000,8.998,8.939,0.059
67,37.332000,TRANSPORT,0.022000,0.000,0.000,0.000
68,37.350000,TRANSPORT,0.018000,0.000,0.000,0.000
69,37.372000,TRANSPORT,0.022000,8.655,8.539,0.115
70,37.392000,TRANSPORT,0.020000,0.000,0.000,0.000
71,37.412000,TRANSPORT,0.020000,0.000,0.000,0.000
72,37.432000,TRANSPORT,0.020000,8.474,8.390,0.084
73,37.452000,TRANSPORT,0.020000,0.000,0.000,0.000
74,37.472000,TRANSPORT,0.020000,0.000,0.000,0.000
75,37.490000,TRANSPORT,0.018000,0.000,0.000,0.000
76,37.512000,TRANSPORT,0.022000,8.016,7.958,0.058
77,37.532000,TRANSPORT,0.020000,0.000,0.000,0.000
78,37.552000,TRANSPORT,0.020000,0.000,0.000,0.000
79,37.570000,TRANSPORT,0.018000,8.541,8.494,0.047
80,37.592000,TRANSPORT,0.022000,0.000,0.000,0.000
81,37.612000,TRANSPORT,0.020000,0.000,0.000,0.000
82,37.632000,TRANSPORT,0.020000,8.070,8.036,0.034
83,37.652000,TRANSPORT,0.020000,0.000,0.000,0.000
84,37.672000,TRANSPORT,0.020000,0.000,0.000,0.000
85,37.692000,TRANSPORT,0.020000,0.000,0.000,0.000
86,37.712000,TRANSPORT,0.020000,7.393,7.382,0.011
87,37.730000,TRANSPORT,0.018000,0.000,0.000,0.000
88,37.750000,TRANSPORT,0.020000,0.000,0.000,0.000
89,37.772000,TRANSPORT,0.022000,7.398,7.433,0.035
90,37.792000,TRANSPORT,0.020000,0.000,0.000,0.000
91,37.812000,TRANSPORT,0.020000,0.000,0.000,0.000
92,37.832000,TRANSPORT,0.020000,7.366,7.461,0.095
93,37.852000,TRANSPORT,0.020000,0.000,0.000,0.000
94,37.872000,TRANSPORT,0.020000,0.000,0.000,0.000
95,37.890000,TRANSPORT,0.018000,0.000,0.000,0.000
96,37.912000,TRANSPORT,0.022000,6.899,7.042,0.143
97,37.932000,TRANSPORT,0.020000,0.000,0.000,0.000
98,37.950000,TRANSPORT,0.018000,0.000,0.000,0.000
99,37.972000,TRANSPORT,0.022000,6.838,7.068,0.231
100,37.986000,TRANSPORT,0.014000,0.000,0.000,0.000
101,38.012000,TRANSPORT,0.026000,0.000,0.000,0.000
102,38.032000,TRANSPORT,0.020000,6.385,6.656,0.271
103,38.052000,TRANSPORT,0.020000,0.000,0.000,0.000
104,38.072000,TRANSPORT,0.020000,0.000,0.000,0.000
105,38.092000,TRANSPORT,0.020000,0.000,0.000,0.000
106,38.112000,TRANSPORT,0.020000,6.173,6.441,0.268
107,38.130000,TRANSPORT,0.018000,0.000,0.000,0.000
108,38.152000,TRANSPORT,0.022000,0.000,0.000,0.000
109,38.172000,TRANSPORT,0.020000,6.213,6.432,0.219
