index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.388000,TRANSPORT,0.018000,0.371,0.432,0.062
2,35.412000,TRANSPORT,0.024000,0.406,0.425,0.020
3,35.432000,TRANSPORT,0.020000,0.000,0.000,0.000
4,35.452000,TRANSPORT,0.020000,0.418,0.397,0.021
5,35.472000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.492000,TRANSPORT,0.020000,0.591,0.543,0.047
7,35.514000,TRANSPORT,0.022000,0.606,0.558,0.049
8,35.532000,TRANSPORT,0.018000,0.000,0.000,0.000
9,35.552000,TRANSPORT,0.020000,0.619,0.563,0.056
10,35.572000,TRANSPORT,0.020000,0.000,0.000,0.000
11,35.588000,TRANSPORT,0.016000,0.559,0.520,0.039
12,35.614000,TRANSPORT,0.026000,0.495,0.478,0.017
13,35.632000,TRANSPORT,0.018000,0.000,0.000,0.000
14,35.652000,TRANSPORT,0.020000,0.534,0.514,0.020
15,35.674000,TRANSPORT,0.022000,0.000,0.000,0.000
16,35.690000,TRANSPORT,0.016000,0.568,0.557,0.010
17,35.712000,TRANSPORT,0.022000,0.595,0.602,0.007
18,35.732000,TRANSPORT,0.020000,0.000,0.000,0.000
19,35.752000,TRANSPORT,0.020000,0.743,0.749,0.007
20,35.770000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.792000,TRANSPORT,0.022000,0.890,0.897,0.007
22,35.812000,TRANSPORT,0.020000,0.926,0.930,0.004
23,35.832000,TRANSPORT,0.020000,0.000,0.000,0.000
24,35.854000,TRANSPORT,0.022000,1.290,1.290,0.000
25,35.868000,TRANSPORT,0.014000,0.000,0.000,0.000
26,35.892000,TRANSPORT,0.024000,1.389,1.392,0.002
27,35.912000,TRANSPORT,0.020000,1.354,1.355,0.000
28,35.934000,TRANSPORT,0.022000,0.000,0.000,0.000
29,35.952000,TRANSPORT,0.018000,1.578,1.573,0.005
30,35.966000,TRANSPORT,0.014000,0.000,0.000,0.000
31,35.992000,TRANSPORT,0.026000,1.944,1.938,0.006
32,36.012000,TRANSPORT,0.020000,2.027,1.967,0.060
33,36.030000,TRANSPORT,0.018000,0.000,0.000,0.000
34,36.054000,TRANSPORT,0.024000,2.222,2.105,0.118
35,36.070000,TRANSPORT,0.016000,0.000,0.000,0.000
36,36.092000,TRANSPORT,0.022000,2.346,2.281,0.065
37,36.112000,TRANSPORT,0.020000,2.345,2.286,0.060
38,36.132000,TRANSPORT,0.020000,0.000,0.000,0.000
39,36.154000,TRANSPORT,0.022000,2.588,2.592,0.004
40,36.170000,TRANSPORT,0.016000,0.000,0.000,0.000
41,36.192000,TRANSPORT,0.022000,2.733,2.714,0.019
42,36.212000,TRANSPORT,0.020000,2.854,2.856,0.002
43,36.232000,TRANSPORT,0.020000,0.000,0.000,0.000
44,36.252000,TRANSPORT,0.020000,2.804,2.798,0.005
45,36.274000,TRANSPORT,0.022000,0.000,0.000,0.000
46,36.286000,TRANSPORT,0.012000,2.978,2.901,0.077
47,36.312000,TRANSPORT,0.026000,3.343,3.251,0.092
48,36.332000,TRANSPORT,0.020000,0.000,0.000,0.000
49,36.352000,TRANSPORT,0.020000,3.521,3.436,0.085
50,36.372000,TRANSPORT,0.020000,0.000,0.000,0.000
51,36.394000,TRANSPORT,0.022000,3.463,3.390,0.073
52,36.412000,TRANSPORT,0.018000,3.815,3.739,0.076
53,36.432000,TRANSPORT,0.020000,0.000,0.000,0.000
54,36.452000,TRANSPORT,0.020000,3.929,3.865,0.064
55,36.472000,TRANSPORT,0.020000,0.000,0.000,0.000
56,36.492000,TRANSPORT,0.020000,4.029,3.978,0.051
57,36.514000,TRANSPORT,0.022000,4.112,4.070,0.042
58,36.532000,TRANSPORT,0.018000,0.000,0.000,0.000
59,36.552000,TRANSPORT,0.020000,3.921,3.884,0.036
60,36.570000,TRANSPORT,0.018000,0.000,0.000,0.000
61,36.586000,TRANSPORT,0.016000,3.940,3.912,0.029
62,36.612000,TRANSPORT,0.026000,4.185,4.155,0.030
63,36.632000,TRANSPORT,0.020000,0.000,0.000,0.000
64,36.652000,TRANSPORT,0.020000,3.909,3.885,0.024
65,36.672000,TRANSPORT,0.020000,0.000,0.000,0.000
66,36.690000,TRANSPORT,0.018000,4.048,4.097,0.050
67,36.712000,TRANSPORT,0.022000,3.897,4.010,0.114
68,36.734000,TRANSPORT,0.022000,0.000,0.000,0.000
69,36.754000,TRANSPORT,0.020000,3.792,3.885,0.092
70,36.774000,TRANSPORT,0.020000,0.000,0.000,0.000
71,36.790000,TRANSPORT,0.016000,3.675,3.767,0.091
72,36.812000,TRANSPORT,0.022000,3.637,3.590,0.047
73,36.832000,TRANSPORT,0.020000,0.000,0.000,0.000
74,36.850000,TRANSPORT,0.018000,2.721,2.667,0.053
75,36.872000,TRANSPORT,0.022000,0.000,0.000,0.000
76,36.894000,TRANSPORT,0.022000,3.982,4.020,0.038
77,36.912000,TRANSPORT,0.018000,2.835,2.893,0.058
78,36.932000,TRANSPORT,0.020000,0.000,0.000,0.000
79,36.954000,TRANSPORT,0.022000,3.237,3.315,0.078
80,36.972000,TRANSPORT,0.018000,0.000,0.000,0.000
81,36.992000,TRANSPORT,0.020000,2.922,2.939,0.017
82,37.012000,TRANSPORT,0.020000,2.599,2.627,0.029
83,37.032000,TRANSPORT,0.020000,0.000,0.000,0.000
84,37.052000,TRANSPORT,0.020000,2.638,2.603,0.036
85,37.072000,TRANSPORT,0.020000,0.000,0.000,0.000
86,37.094000,TRANSPORT,0.022000,2.291,2.318,0.027
87,37.112000,TRANSPORT,0.018000,2.138,2.153,0.015
88,37.130000,TRANSPORT,0.018000,0.000,0.000,0.000
89,37.154000,TRANSPORT,0.024000,2.191,2.232,0.041
90,37.172000,TRANSPORT,0.018000,0.000,0.000,0.000
91,37.194000,TRANSPORT,0.022000,1.775,1.799,0.023
92,37.212000,TRANSPORT,0.018000,1.689,1.741,0.051
93,37.232000,TRANSPORT,0.020000,0.000,0.000,0.000
94,37.252000,TRANSPORT,0.020000,1.508,1.537,0.029
95,37.272000,TRANSPORT,0.020000,0.000,0.000,0.000
96,37.294000,TRANSPORT,0.022000,1.268,1.252,0.015
97,37.312000,TRANSPORT,0.018000,1.186,1.231,0.045
98,37.328000,TRANSPORT,0.016000,0.000,0.000,0.000
99,37.352000,TRANSPORT,0.024000,0.882,0.896,0.014
100,37.372000,TRANSPORT,0.020000,0.000,0.000,0.000
101,37.392000,TRANSPORT,0.020000,0.733,0.768,0.035
102,37.412000,TRANSPORT,0.020000,0.541,0.592,0.051
103,37.434000,TRANSPORT,0.022000,0.000,0.000,0.000
104,37.452000,TRANSPORT,0.018000,0.354,0.417,0.063
105,37.472000,TRANSPORT,0.020000,0.000,0.000,0.000
