index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.720000,TRANSPORT,0.022000,0.825,0.861,0.036
2,35.738000,TRANSPORT,0.018000,0.000,0.000,0.000
3,35.760000,TRANSPORT,0.022000,0.000,0.000,0.000
4,35.778000,TRANSPORT,0.018000,0.687,0.679,0.007
5,35.798000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.820000,TRANSPORT,0.022000,0.000,0.000,0.000
7,35.838000,TRANSPORT,0.018000,1.146,1.032,0.114
8,35.860000,TRANSPORT,0.022000,0.000,0.000,0.000
9,35.878000,TRANSPORT,0.018000,0.000,0.000,0.000
10,35.898000,TRANSPORT,0.020000,1.093,0.934,0.158
11,35.920000,TRANSPORT,0.022000,0.000,0.000,0.000
12,35.940000,TRANSPORT,0.020000,0.000,0.000,0.000
13,35.960000,TRANSPORT,0.020000,0.000,0.000,0.000
14,35.980000,TRANSPORT,0.020000,1.032,0.917,0.116
15,36.000000,TRANSPORT,0.020000,0.000,0.000,0.000
16,36.020000,TRANSPORT,0.020000,0.000,0.000,0.000
17,36.040000,TRANSPORT,0.020000,1.194,1.141,0.053
18,36.060000,TRANSPORT,0.020000,0.000,0.000,0.000
19,36.080000,TRANSPORT,0.020000,0.000,0.000,0.000
20,36.098000,TRANSPORT,0.018000,1.624,1.585,0.039
21,36.120000,TRANSPORT,0.022000,0.000,0.000,0.000
22,36.140000,TRANSPORT,0.020000,0.000,0.000,0.000
23,36.160000,TRANSPORT,0.020000,0.000,0.000,0.000
24,36.180000,TRANSPORT,0.020000,2.272,2.285,0.013
25,36.200000,TRANSPORT,0.020000,0.000,0.000,0.000
26,36.220000,TRANSPORT,0.020000,0.000,0.000,0.000
27,36.240000,TRANSPORT,0.020000,2.796,2.845,0.049
28,36.258000,TRANSPORT,0.018000,0.000,0.000,0.000
29,36.278000,TRANSPORT,0.020000,0.000,0.000,0.000
30,36.298000,TRANSPORT,0.020000,0.000,0.000,0.000
31,36.318000,TRANSPORT,0.020000,3.438,3.379,0.059
32,36.340000,TRANSPORT,0.022000,0.000,0.000,0.000
33,36.356000,TRANSPORT,0.016000,0.000,0.000,0.000
34,36.378000,TRANSPORT,0.022000,4.050,3.965,0.085
35,36.398000,TRANSPORT,0.020000,0.000,0.000,0.000
36,36.420000,TRANSPORT,0.022000,0.000,0.000,0.000
37,36.440000,TRANSPORT,0.020000,4.783,4.663,0.119
38,36.460000,TRANSPORT,0.020000,0.000,0.000,0.000
39,36.480000,TRANSPORT,0.020000,0.000,0.000,0.000
40,36.498000,TRANSPORT,0.018000,0.000,0.000,0.000
41,36.520000,TRANSPORT,0.022000,5.155,5.096,0.059
42,36.538000,TRANSPORT,0.018000,0.000,0.000,0.000
43,36.560000,TRANSPORT,0.022000,0.000,0.000,0.000
44,36.580000,TRANSPORT,0.020000,5.762,5.799,0.037
45,36.600000,TRANSPORT,0.020000,0.000,0.000,0.000
46,36.616000,TRANSPORT,0.016000,0.000,0.000,0.000
47,36.638000,TRANSPORT,0.022000,6.150,6.166,0.016
48,36.654000,TRANSPORT,0.016000,0.000,0.000,0.000
49,36.680000,TRANSPORT,0.026000,0.000,0.000,0.000
50,36.700000,TRANSPORT,0.020000,0.000,0.000,0.000
51,36.716000,TRANSPORT,0.016000,6.847,6.742,0.105
52,36.740000,TRANSPORT,0.024000,0.000,0.000,0.000
53,36.760000,TRANSPORT,0.020000,0.000,0.000,0.000
54,36.780000,TRANSPORT,0.020000,7.161,7.111,0.050
55,36.794000,TRANSPORT,0.014000,0.000,0.000,0.000
56,36.820000,TRANSPORT,0.026000,0.000,0.000,0.000
57,36.836000,TRANSPORT,0.016000,8.234,8.245,0.011
58,36.858000,TRANSPORT,0.022000,0.000,0.000,0.000
59,36.878000,TRANSPORT,0.020000,0.000,0.000,0.000
60,36.900000,TRANSPORT,0.022000,0.000,0.000,0.000
61,36.920000,TRANSPORT,0.020000,8.257,8.254,0.003
62,36.940000,TRANSPORT,0.020000,0.000,0.000,0.000
63,36.960000,TRANSPORT,0.020000,0.000,0.000,0.000
64,36.978000,TRANSPORT,0.018000,8.115,7.999,0.117
65,36.994000,TRANSPORT,0.016000,0.000,0.000,0.000
66,37.018000,TRANSPORT,0.024000,0.000,0.000,0.000
67,37.040000,TRANSPORT,0.022000,7.855,7.826,0.029
68,37.060000,TRANSPORT,0.020000,0.000,0.000,0.000
69,37.076000,TRANSPORT,0.016000,0.000,0.000,0.000
70,37.098000,TRANSPORT,0.022000,0.000,0.000,0.000
71,37.118000,TRANSPORT,0.020000,7.444,7.494,0.050
72,37.138000,TRANSPORT,0.020000,0.000,0.000,0.000
73,37.160000,TRANSPORT,0.022000,0.000,0.000,0.000
74,37.180000,TRANSPORT,0.020000,7.191,7.202,0.011
75,37.196000,TRANSPORT,0.016000,0.000,0.000,0.000
76,37.218000,TRANSPORT,0.022000,0.000,0.000,0.000
77,37.240000,TRANSPORT,0.022000,6.444,6.481,0.037
78,37.260000,TRANSPORT,0.020000,0.000,0.000,0.000
79,37.280000,TRANSPORT,0.020000,0.000,0.000,0.000
80,37.300000,TRANSPORT,0.020000,0.000,0.000,0.000
81,37.318000,TRANSPORT,0.018000,6.033,6.075,0.042
82,37.340000,TRANSPORT,0.022000,0.000,0.000,0.000
83,37.354000,TRANSPORT,0.014000,0.000,0.000,0.000
84,37.380000,TRANSPORT,0.026000,5.212,5.257,0.045
85,37.396000,TRANSPORT,0.016000,0.000,0.000,0.000
86,37.420000,TRANSPORT,0.024000,0.000,0.000,0.000
87,37.440000,TRANSPORT,0.020000,4.618,4.585,0.033
88,37.460000,TRANSPORT,0.020000,0.000,0.000,0.000
89,37.480000,TRANSPORT,0.020000,0.000,0.000,0.000
90,37.500000,TRANSPORT,0.020000,0.000,0.000,0.000
91,37.520000,TRANSPORT,0.020000,4.012,4.029,0.016
92,37.538000,TRANSPORT,0.018000,0.000,0.000,0.000
93,37.560000,TRANSPORT,0.022000,0.000,0.000,0.000
94,37.580000,TRANSPORT,0.020000,2.997,3.024,0.027
95,37.600000,TRANSPORT,0.020000,0.000,0.000,0.000
96,37.620000,TRANSPORT,0.020000,0.000,0.000,0.000
97,37.636000,TRANSPORT,0.016000,2.505,2.654,0.149
98,37.660000,TRANSPORT,0.024000,0.000,0.000,0.000
99,37.676000,TRANSPORT,0.016000,0.000,0.000,0.000
100,37.700000,TRANSPORT,0.024000,0.000,0.000,0.000
101,37.720000,TRANSPORT,0.020000,1.600,1.705,0.105
102,37.738000,TRANSPORT,0.018000,0.000,0.000,0.000
103,37.760000,TRANSPORT,0.022000,0.000,0.000,0.000
