index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,35.176000,TRANSPORT,0.016000,0.858,0.763,0.094
2,35.200000,TRANSPORT,0.024000,0.000,0.000,0.000
3,35.222000,TRANSPORT,0.022000,0.000,0.000,0.000
4,35.240000,TRANSPORT,0.018000,0.724,0.650,0.074
5,35.260000,TRANSPORT,0.020000,0.000,0.000,0.000
6,35.280000,TRANSPORT,0.020000,0.000,0.000,0.000
7,35.300000,TRANSPORT,0.020000,0.000,0.000,0.000
8,35.320000,TRANSPORT,0.020000,1.116,1.014,0.103
9,35.340000,TRANSPORT,0.020000,0.000,0.000,0.000
10,35.356000,TRANSPORT,0.016000,0.000,0.000,0.000
11,35.380000,TRANSPORT,0.024000,1.122,1.019,0.104
12,35.400000,TRANSPORT,0.020000,0.000,0.000,0.000
13,35.420000,TRANSPORT,0.020000,0.000,0.000,0.000
14,35.440000,TRANSPORT,0.020000,1.095,1.000,0.095
15,35.462000,TRANSPORT,0.022000,0.000,0.000,0.000
16,35.480000,TRANSPORT,0.018000,0.000,0.000,0.000
17,35.500000,TRANSPORT,0.020000,0.000,0.000,0.000
18,35.520000,TRANSPORT,0.020000,1.404,1.368,0.036
19,35.540000,TRANSPORT,0.020000,0.000,0.000,0.000
20,35.560000,TRANSPORT,0.020000,0.000,0.000,0.000
21,35.580000,TRANSPORT,0.020000,1.912,1.874,0.038
22,35.600000,TRANSPORT,0.020000,0.000,0.000,0.000
23,35.620000,TRANSPORT,0.020000,0.000,0.000,0.000
24,35.640000,TRANSPORT,0.020000,2.662,2.667,0.005
25,35.660000,TRANSPORT,0.020000,0.000,0.000,0.000
26,35.680000,TRANSPORT,0.020000,0.000,0.000,0.000
27,35.700000,TRANSPORT,0.020000,0.000,0.000,0.000
28,35.718000,TRANSPORT,0.018000,3.512,3.468,0.043
29,35.738000,TRANSPORT,0.020000,0.000,0.000,0.000
30,35.760000,TRANSPORT,0.022000,0.000,0.000,0.000
31,35.780000,TRANSPORT,0.020000,4.078,3.936,0.142
32,35.800000,TRANSPORT,0.020000,0.000,0.000,0.000
33,35.820000,TRANSPORT,0.020000,0.000,0.000,0.000
34,35.840000,TRANSPORT,0.020000,5.261,5.066,0.195
35,35.860000,TRANSPORT,0.020000,0.000,0.000,0.000
36,35.878000,TRANSPORT,0.018000,0.000,0.000,0.000
37,35.896000,TRANSPORT,0.018000,0.000,0.000,0.000
38,35.920000,TRANSPORT,0.024000,5.212,5.098,0.115
39,35.940000,TRANSPORT,0.020000,0.000,0.000,0.000
40,35.960000,TRANSPORT,0.020000,0.000,0.000,0.000
41,35.980000,TRANSPORT,0.020000,6.741,6.658,0.083
42,36.000000,TRANSPORT,0.020000,0.000,0.000,0.000
43,36.018000,TRANSPORT,0.018000,0.000,0.000,0.000
44,36.040000,TRANSPORT,0.022000,6.806,6.816,0.010
45,36.060000,TRANSPORT,0.020000,0.000,0.000,0.000
46,36.080000,TRANSPORT,0.020000,0.000,0.000,0.000
47,36.100000,TRANSPORT,0.020000,0.000,0.000,0.000
48,36.118000,TRANSPORT,0.018000,7.501,7.443,0.059
49,36.140000,TRANSPORT,0.022000,0.000,0.000,0.000
50,36.158000,TRANSPORT,0.018000,0.000,0.000,0.000
51,36.178000,TRANSPORT,0.020000,8.086,8.084,0.002
52,36.202000,TRANSPORT,0.024000,0.000,0.000,0.000
53,36.220000,TRANSPORT,0.018000,0.000,0.000,0.000
54,36.240000,TRANSPORT,0.020000,8.608,8.592,0.016
55,36.260000,TRANSPORT,0.020000,0.000,0.000,0.000
56,36.282000,TRANSPORT,0.022000,0.000,0.000,0.000
57,36.300000,TRANSPORT,0.018000,0.000,0.000,0.000
58,36.320000,TRANSPORT,0.020000,9.364,9.420,0.057
59,36.338000,TRANSPORT,0.018000,0.000,0.000,0.000
60,36.358000,TRANSPORT,0.020000,0.000,0.000,0.000
61,36.380000,TRANSPORT,0.022000,8.897,8.876,0.020
62,36.400000,TRANSPORT,0.020000,0.000,0.000,0.000
63,36.420000,TRANSPORT,0.020000,0.000,0.000,0.000
64,36.440000,TRANSPORT,0.020000,8.800,8.812,0.012
65,36.462000,TRANSPORT,0.022000,0.000,0.000,0.000
66,36.480000,TRANSPORT,0.018000,0.000,0.000,0.000
67,36.502000,TRANSPORT,0.022000,0.000,0.000,0.000
68,36.514000,TRANSPORT,0.012000,8.922,8.929,0.007
69,36.532000,TRANSPORT,0.018000,0.000,0.000,0.000
70,36.556000,TRANSPORT,0.024000,0.000,0.000,0.000
71,36.580000,TRANSPORT,0.024000,8.376,8.518,0.142
72,36.600000,TRANSPORT,0.020000,0.000,0.000,0.000
73,36.620000,TRANSPORT,0.020000,0.000,0.000,0.000
74,36.640000,TRANSPORT,0.020000,7.990,8.023,0.033
75,36.658000,TRANSPORT,0.018000,0.000,0.000,0.000
76,36.680000,TRANSPORT,0.022000,0.000,0.000,0.000
77,36.698000,TRANSPORT,0.018000,0.000,0.000,0.000
78,36.716000,TRANSPORT,0.018000,8.293,8.338,0.045
79,36.740000,TRANSPORT,0.024000,0.000,0.000,0.000
80,36.760000,TRANSPORT,0.020000,0.000,0.000,0.000
81,36.780000,TRANSPORT,0.020000,8.030,8.153,0.124
82,36.798000,TRANSPORT,0.018000,0.000,0.000,0.000
83,36.820000,TRANSPORT,0.022000,0.000,0.000,0.000
84,36.842000,TRANSPORT,0.022000,7.607,7.693,0.086
85,36.856000,TRANSPORT,0.014000,0.000,0.000,0.000
86,36.880000,TRANSPORT,0.024000,0.000,0.000,0.000
87,36.900000,TRANSPORT,0.020000,0.000,0.000,0.000
88,36.918000,TRANSPORT,0.018000,7.429,7.508,0.078
89,36.940000,TRANSPORT,0.022000,0.000,0.000,0.000
90,36.960000,TRANSPORT,0.020000,0.000,0.000,0.000
91,36.980000,TRANSPORT,0.020000,7.489,7.542,0.053
92,37.000000,TRANSPORT,0.020000,0.000,0.000,0.000
93,37.020000,TRANSPORT,0.020000,0.000,0.000,0.000
94,37.040000,TRANSPORT,0.020000,7.056,7.153,0.097
95,37.060000,TRANSPORT,0.020000,0.000,0.000,0.000
96,37.078000,TRANSPORT,0.018000,0.000,0.000,0.000
97,37.100000,TRANSPORT,0.022000,0.000,0.000,0.000
98,37.120000,TRANSPORT,0.020000,6.820,6.955,0.135
99,37.140000,TRANSPORT,0.020000,0.000,0.000,0.000
100,37.158000,TRANSPORT,0.018000,0.000,0.000,0.000
101,37.180000,TRANSPORT,0.022000,6.610,6.755,0.145
102,37.200000,TRANSPORT,0.020000,0.000,0.000,0.000
103,37.220000,TRANSPORT,0.020000,0.000,0.000,0.000
104,37.238000,TRANSPORT,0.018000,6.389,6.554,0.165
105,37.260000,TRANSPORT,0.022000,0.000,0.000,0.000
106,37.280000,TRANSPORT,0.020000,0.000,0.000,0.000
107,37.300000,TRANSPORT,0.020000,0.000,0.000,0.000
108,37.320000,TRANSPORT,0.020000,6.569,6.728,0.159
109,37.340000,TRANSPORT,0.020000,0.000,0.000,0.000
110,37.362000,TRANSPORT,0.022000,0.000,0.000,0.000
111,37.380000,TRANSPORT,0.018000,5.782,5.986,0.204
112,37.400000,TRANSPORT,0.020000,0.000,0.000,0.000
113,37.420000,TRANSPORT,0.020000,0.000,0.000,0.000
114,37.440000,TRANSPORT,0.020000,5.851,6.049,0.198
