index,time_sec,stage,dt_sec,left_step_mm,right_step_mm,sync_error_mm
1,34.896000,TRANSPORT,0.020000,0.806,0.757,0.048
2,34.916000,TRANSPORT,0.020000,0.000,0.000,0.000
3,34.932000,TRANSPORT,0.016000,0.000,0.000,0.000
4,34.954000,TRANSPORT,0.022000,0.658,0.673,0.016
5,34.976000,TRANSPORT,0.022000,0.000,0.000,0.000
6,34.994000,TRANSPORT,0.018000,0.000,0.000,0.000
7,35.016000,TRANSPORT,0.022000,1.147,1.044,0.103
8,35.036000,TRANSPORT,0.020000,0.000,0.000,0.000
9,35.054000,TRANSPORT,0.018000,0.000,0.000,0.000
10,35.076000,TRANSPORT,0.022000,0.000,0.000,0.000
11,35.096000,TRANSPORT,0.020000,1.109,0.997,0.112
12,35.116000,TRANSPORT,0.020000,0.000,0.000,0.000
13,35.136000,TRANSPORT,0.020000,0.000,0.000,0.000
14,35.154000,TRANSPORT,0.018000,1.035,0.915,0.120
15,35.174000,TRANSPORT,0.020000,0.000,0.000,0.000
16,35.192000,TRANSPORT,0.018000,0.000,0.000,0.000
17,35.214000,TRANSPORT,0.022000,1.231,1.187,0.044
18,35.234000,TRANSPORT,0.020000,0.000,0.000,0.000
19,35.256000,TRANSPORT,0.022000,0.000,0.000,0.000
20,35.274000,TRANSPORT,0.018000,0.000,0.000,0.000
21,35.296000,TRANSPORT,0.022000,1.757,1.679,0.078
22,35.316000,TRANSPORT,0.020000,0.000,0.000,0.000
23,35.332000,TRANSPORT,0.016000,0.000,0.000,0.000
24,35.354000,TRANSPORT,0.022000,2.068,2.036,0.032
25,35.376000,TRANSPORT,0.022000,0.000,0.000,0.000
26,35.396000,TRANSPORT,0.020000,0.000,0.000,0.000
27,35.414000,TRANSPORT,0.018000,3.221,3.093,0.128
28,35.432000,TRANSPORT,0.018000,0.000,0.000,0.000
29,35.454000,TRANSPORT,0.022000,0.000,0.000,0.000
30,35.474000,TRANSPORT,0.020000,0.000,0.000,0.000
31,35.494000,TRANSPORT,0.020000,3.702,3.571,0.131
32,35.512000,TRANSPORT,0.018000,0.000,0.000,0.000
33,35.536000,TRANSPORT,0.024000,0.000,0.000,0.000
34,35.556000,TRANSPORT,0.020000,4.037,3.901,0.135
35,35.576000,TRANSPORT,0.020000,0.000,0.000,0.000
36,35.596000,TRANSPORT,0.020000,0.000,0.000,0.000
37,35.616000,TRANSPORT,0.020000,4.826,4.672,0.153
38,35.634000,TRANSPORT,0.018000,0.000,0.000,0.000
39,35.656000,TRANSPORT,0.022000,0.000,0.000,0.000
40,35.672000,TRANSPORT,0.016000,0.000,0.000,0.000
41,35.696000,TRANSPORT,0.024000,5.211,5.092,0.119
42,35.716000,TRANSPORT,0.020000,0.000,0.000,0.000
43,35.734000,TRANSPORT,0.018000,0.000,0.000,0.000
44,35.756000,TRANSPORT,0.022000,5.879,5.811,0.068
45,35.776000,TRANSPORT,0.020000,0.000,0.000,0.000
46,35.794000,TRANSPORT,0.018000,0.000,0.000,0.000
47,35.816000,TRANSPORT,0.022000,6.425,6.395,0.031
48,35.836000,TRANSPORT,0.020000,0.000,0.000,0.000
49,35.856000,TRANSPORT,0.020000,0.000,0.000,0.000
50,35.876000,TRANSPORT,0.020000,0.000,0.000,0.000
51,35.896000,TRANSPORT,0.020000,6.839,6.823,0.015
52,35.916000,TRANSPORT,0.020000,0.000,0.000,0.000
53,35.936000,TRANSPORT,0.020000,0.000,0.000,0.000
54,35.956000,TRANSPORT,0.020000,6.896,6.884,0.012
55,35.976000,TRANSPORT,0.020000,0.000,0.000,0.000
56,35.996000,TRANSPORT,0.020000,0.000,0.000,0.000
57,36.016000,TRANSPORT,0.020000,8.235,8.217,0.018
58,36.036000,TRANSPORT,0.020000,0.000,0.000,0.000
59,36.056000,TRANSPORT,0.020000,0.000,0.000,0.000
60,36.076000,TRANSPORT,0.020000,0.000,0.000,0.000
61,36.096000,TRANSPORT,0.020000,7.775,7.754,0.020
62,36.116000,TRANSPORT,0.020000,0.000,0.000,0.000
63,36.136000,TRANSPORT,0.020000,0.000,0.000,0.000
64,36.156000,TRANSPORT,0.020000,8.519,8.495,0.024
65,36.176000,TRANSPORT,0.020000,0.000,0.000,0.000
66,36.194000,TRANSPORT,0.018000,0.000,0.000,0.000
67,36.216000,TRANSPORT,0.022000,7.589,7.565,0.023
68,36.234000,TRANSPORT,0.018000,0.000,0.000,0.000
69,36.256000,TRANSPORT,0.022000,0.000,0.000,0.000
70,36.276000,TRANSPORT,0.020000,0.000,0.000,0.000
71,36.294000,TRANSPORT,0.018000,7.699,7.674,0.025
72,36.316000,TRANSPORT,0.022000,0.000,0.000,0.000
73,36.332000,TRANSPORT,0.016000,0.000,0.000,0.000
74,36.356000,TRANSPORT,0.024000,7.223,7.198,0.025
75,36.374000,TRANSPORT,0.018000,0.000,0.000,0.000
76,36.396000,TRANSPORT,0.022000,0.000,0.000,0.000
77,36.416000,TRANSPORT,0.020000,6.297,6.274,0.024
78,36.436000,TRANSPORT,0.020000,0.000,0.000,0.000
79,36.454000,TRANSPORT,0.018000,0.000,0.000,0.000
80,36.474000,TRANSPORT,0.020000,0.000,0.000,0.000
81,36.494000,TRANSPORT,0.020000,6.093,6.071,0.022
82,36.516000,TRANSPORT,0.022000,0.000,0.000,0.000
83,36.534000,TRANSPORT,0.018000,0.000,0.000,0.000
84,36.556000,TRANSPORT,0.022000,5.129,5.111,0.018
85,36.576000,TRANSPORT,0.020000,0.000,0.000,0.000
86,36.596000,TRANSPORT,0.020000,0.000,0.000,0.000
87,36.614000,TRANSPORT,0.018000,5.020,5.006,0.014
88,36.634000,TRANSPORT,0.020000,0.000,0.000,0.000
89,36.654000,TRANSPORT,0.020000,0.000,0.000,0.000
90,36.674000,TRANSPORT,0.020000,0.000,0.000,0.000
91,36.694000,TRANSPORT,0.020000,3.755,3.759,0.003
92,36.716000,TRANSPORT,0.022000,0.000,0.000,0.000
93,36.732000,TRANSPORT,0.016000,0.000,0.000,0.000
94,36.756000,TRANSPORT,0.024000,3.059,3.355,0.296
95,36.770000,TRANSPORT,0.014000,0.000,0.000,0.000
96,36.796000,TRANSPORT,0.026000,0.000,0.000,0.000
97,36.816000,TRANSPORT,0.020000,2.191,2.421,0.231
98,36.836000,TRANSPORT,0.020000,0.000,0.000,0.000
99,36.856000,TRANSPORT,0.020000,0.000,0.000,0.000
100,36.874000,TRANSPORT,0.018000,0.000,0.000,0.000
101,36.896000,TRANSPORT,0.022000,1.459,1.695,0.236
102,36.910000,TRANSPORT,0.014000,0.000,0.000,0.000
103,36.934000,TRANSPORT,0.024000,0.000,0.000,0.000
104,36.956000,TRANSPORT,0.022000,0.820,1.013,0.193
105,36.976000,TRANSPORT,0.020000,0.000,0.000,0.000
106,36.994000,TRANSPORT,0.018000,0.000,0.000,0.000
107,37.016000,TRANSPORT,0.022000,0.461,0.557,0.096
108,37.036000,TRANSPORT,0.020000,0.000,0.000,0.000
109,37.056000,TRANSPORT,0.020000,0.000,0.000,0.000
110,37.076000,TRANSPORT,0.020000,0.000,0.000,0.000
111,37.096000,TRANSPORT,0.020000,0.272,0.327,0.055
112,37.116000,TRANSPORT,0.020000,0.000,0.000,0.000
113,37.136000,TRANSPORT,0.020000,0.000,0.000,0.000
114,37.154000,ROTATE,0.018000,0.175,0.206,0.031
115,37.176000,ROTATE,0.022000,0.000,0.000,0.000
116,37.196000,ROTATE,0.020000,0.000,0.000,0.000
117,37.214000,ROTATE,0.018000,0.108,0.234,0.125
118,37.236000,ROTATE,0.022000,0.000,0.000,0.000
119,37.256000,ROTATE,0.020000,0.000,0.000,0.000
120,37.276000,ROTATE,0.020000,0.000,0.000,0.000
121,37.296000,ROTATE,0.020000,0.120,0.090,0.030
122,37.316000,ROTATE,0.020000,0.000,0.000,0.000
123,37.336000,ROTATE,0.020000,0.000,0.000,0.000
124,37.356000,ROTATE,0.020000,0.714,0.672,0.042
125,37.376000,ROTATE,0.020000,0.000,0.000,0.000
126,37.396000,ROTATE,0.020000,0.000,0.000,0.000
127,37.416000,ROTATE,0.020000,1.569,1.374,0.194
128,37.432000,ROTATE,0.016000,0.000,0.000,0.000
129,37.454000,ROTATE,0.022000,0.000,0.000,0.000
130,37.470000,ROTATE,0.016000,0.000,0.000,0.000
131,37.492000,ROTATE,0.022000,1.610,1.416,0.194
132,37.516000,ROTATE,0.024000,0.000,0.000,0.000
133,37.536000,ROTATE,0.020000,0.000,0.000,0.000
134,37.556000,ROTATE,0.020000,1.619,1.346,0.273
135,37.576000,ROTATE,0.020000,0.000,0.000,0.000
136,37.590000,ROTATE,0.014000,0.000,0.000,0.000
137,37.614000,ROTATE,0.024000,1.398,1.092,0.305
138,37.636000,ROTATE,0.022000,0.000,0.000,0.000
139,37.656000,ROTATE,0.020000,0.000,0.000,0.000
140,37.674000,ROTATE,0.018000,0.000,0.000,0.000
141,37.694000,ROTATE,0.020000,1.291,1.036,0.255
142,37.716000,ROTATE,0.022000,0.000,0.000,0.000
143,37.734000,ROTATE,0.018000,0.000,0.000,0.000
144,37.756000,ROTATE,0.022000,1.195,1.088,0.107
145,37.776000,ROTATE,0.020000,0.000,0.000,0.000
146,37.796000,ROTATE,0.020000,0.000,0.000,0.000
147,37.816000,ROTATE,0.020000,1.402,1.368,0.034
148,37.836000,ROTATE,0.020000,0.000,0.000,0.000
149,37.856000,ROTATE,0.020000,0.000,0.000,0.000
150,37.876000,ROTATE,0.020000,0.000,0.000,0.000
151,37.896000,ROTATE,0.020000,1.335,1.331,0.004
152,37.914000,ROTATE,0.018000,0.000,0.000,0.000
153,37.934000,ROTATE,0.020000,0.000,0.000,0.000
154,37.956000,ROTATE,0.022000,1.508,1.533,0.025
155,37.976000,ROTATE,0.020000,0.000,0.000,0.000
156,37.994000,ROTATE,0.018000,0.000,0.000,0.000
157,38.016000,ROTATE,0.022000,1.477,1.451,0.025
158,38.034000,ROTATE,0.018000,0.000,0.000,0.000
159,38.056000,ROTATE,0.022000,0.000,0.000,0.000
160,38.076000,ROTATE,0.020000,0.000,0.000,0.000
161,38.094000,ROTATE,0.018000,1.578,1.558,0.020
162,38.114000,ROTATE,0.020000,0.000,0.000,0.000
163,38.136000,ROTATE,0.022000,0.000,0.000,0.000
164,38.156000,ROTATE,0.020000,1.505,1.485,0.020
165,38.176000,ROTATE,0.020000,0.000,0.000,0.000
166,38.194000,ROTATE,0.018000,0.000,0.000,0.000
167,38.216000,ROTATE,0.022000,1.569,1.544,0.025
168,38.228000,ROTATE,0.012000,0.000,0.000,0.000
169,38.254000,ROTATE,0.026000,0.000,0.000,0.000
170,38.276000,ROTATE,0.022000,0.000,0.000,0.000
171,38.296000,ROTATE,0.020000,1.519,1.511,0.008
172,38.316000,ROTATE,0.020000,0.000,0.000,0.000
173,38.330000,ROTATE,0.014000,0.000,0.000,0.000
174,38.356000,ROTATE,0.026000,1.579,1.545,0.034
175,38.376000,ROTATE,0.020000,0.000,0.000,0.000
176,38.396000,ROTATE,0.020000,0.000,0.000,0.000
177,38.416000,ROTATE,0.020000,1.636,1.624,0.012
178,38.436000,ROTATE,0.020000,0.000,0.000,0.000
179,38.452000,ROTATE,0.016000,0.000,0.000,0.000
180,38.474000,ROTATE,0.022000,0.000,0.000,0.000
181,38.496000,ROTATE,0.022000,1.501,1.461,0.040
182,38.516000,ROTATE,0.020000,0.000,0.000,0.000
183,38.536000,ROTATE,0.020000,0.000,0.000,0.000
184,38.556000,ROTATE,0.020000,1.563,1.558,0.005
185,38.574000,ROTATE,0.018000,0.000,0.000,0.000
186,38.594000,ROTATE,0.020000,0.000,0.000,0.000
187,38.614000,ROTATE,0.020000,1.635,1.626,0.009
188,38.634000,ROTATE,0.020000,0.000,0.000,0.000
189,38.656000,ROTATE,0.022000,0.000,0.000,0.000
190,38.676000,ROTATE,0.020000,0.000,0.000,0.000
191,38.696000,ROTATE,0.020000,1.641,1.622,0.018
192,38.714000,ROTATE,0.018000,0.000,0.000,0.000
193,38.734000,ROTATE,0.020000,0.000,0.000,0.000
194,38.756000,ROTATE,0.022000,1.557,1.546,0.011
195,38.776000,ROTATE,0.020000,0.000,0.000,0.000
196,38.796000,ROTATE,0.020000,0.000,0.000,0.000
197,38.814000,ROTATE,0.018000,1.594,1.573,0.021
198,38.836000,ROTATE,0.022000,0.000,0.000,0.000
199,38.854000,ROTATE,0.018000,0.000,0.000,0.000
200,38.874000,ROTATE,0.020000,0.000,0.000,0.000
201,38.894000,ROTATE,0.020000,1.664,1.668,0.004
202,38.914000,ROTATE,0.020000,0.000,0.000,0.000
203,38.934000,ROTATE,0.020000,0.000,0.000,0.000
204,38.954000,ROTATE,0.020000,1.584,1.606,0.022
205,38.976000,ROTATE,0.022000,0.000,0.000,0.000
206,38.996000,ROTATE,0.020000,0.000,0.000,0.000
207,39.016000,ROTATE,0.020000,1.586,1.602,0.016
208,39.036000,ROTATE,0.020000,0.000,0.000,0.000
209,39.056000,ROTATE,0.020000,0.000,0.000,0.000
210,39.076000,ROTATE,0.020000,0.000,0.000,0.000
211,39.096000,ROTATE,0.020000,1.497,1.491,0.006
212,39.116000,ROTATE,0.020000,0.000,0.000,0.000
213,39.134000,ROTATE,0.018000,0.000,0.000,0.000
214,39.156000,ROTATE,0.022000,1.312,1.291,0.022
215,39.172000,ROTATE,0.016000,0.000,0.000,0.000
216,39.194000,ROTATE,0.022000,0.000,0.000,0.000
217,39.216000,ROTATE,0.022000,1.067,1.039,0.028
218,39.236000,ROTATE,0.020000,0.000,0.000,0.000
219,39.256000,ROTATE,0.020000,0.000,0.000,0.000
220,39.274000,ROTATE,0.018000,0.000,0.000,0.000
221,39.296000,ROTATE,0.022000,0.840,0.819,0.020
222,39.316000,ROTATE,0.020000,0.000,0.000,0.000
223,39.334000,ROTATE,0.018000,0.000,0.000,0.000
224,39.356000,ROTATE,0.022000,0.495,0.485,0.010
225,39.374000,ROTATE,0.018000,0.000,0.000,0.000
226,39.390000,ROTATE,0.016000,0.000,0.000,0.000
227,39.416000,ROTATE,0.026000,0.273,0.299,0.026
228,39.436000,ROTATE,0.020000,0.000,0.000,0.000
229,39.454000,ROTATE,0.018000,0.000,0.000,0.000
230,39.474000,ROTATE,0.020000,0.000,0.000,0.000
231,39.496000,ROTATE,0.022000,0.165,0.175,0.010
232,39.516000,ROTATE,0.020000,0.000,0.000,0.000
233,39.536000,ROTATE,0.020000,0.000,0.000,0.000
234,39.556000,ROTATE,0.020000,0.216,0.176,0.039
235,39.576000,ROTATE,0.020000,0.000,0.000,0.000
236,39.594000,ROTATE,0.018000,0.000,0.000,0.000
237,39.614000,ROTATE,0.020000,0.245,0.190,0.055
238,39.630000,ROTATE,0.016000,0.000,0.000,0.000
239,39.656000,ROTATE,0.026000,0.000,0.000,0.000
240,39.674000,ROTATE,0.018000,0.000,0.000,0.000
241,39.696000,ROTATE,0.022000,0.360,0.391,0.031
242,39.716000,ROTATE,0.020000,0.000,0.000,0.000
243,39.736000,ROTATE,0.020000,0.000,0.000,0.000
244,39.754000,ROTATE,0.018000,0.229,0.162,0.068
245,39.772000,ROTATE,0.018000,0.000,0.000,0.000
246,39.794000,ROTATE,0.022000,0.000,0.000,0.000
247,39.814000,ROTATE,0.020000,0.205,0.147,0.058
248,39.834000,ROTATE,0.020000,0.000,0.000,0.000
249,39.854000,ROTATE,0.020000,0.000,0.000,0.000
250,39.874000,ROTATE,0.020000,0.000,0.000,0.000
251,39.896000,ROTATE,0.022000,1.180,1.215,0.035
252,39.916000,ROTATE,0.020000,0.000,0.000,0.000
253,39.936000,ROTATE,0.020000,0.000,0.000,0.000
254,39.956000,ROTATE,0.020000,1.316,1.375,0.060
255,39.972000,ROTATE,0.016000,0.000,0.000,0.000
256,39.994000,ROTATE,0.022000,0.000,0.000,0.000
257,40.016000,ROTATE,0.022000,1.163,1.155,0.008
258,40.036000,ROTATE,0.020000,0.000,0.000,0.000
259,40.054000,ROTATE,0.018000,0.000,0.000,0.000
260,40.072000,ROTATE,0.018000,0.000,0.000,0.000
261,40.096000,ROTATE,0.024000,0.599,0.553,0.046
262,40.116000,ROTATE,0.020000,0.000,0.000,0.000
263,40.134000,ROTATE,0.018000,0.000,0.000,0.000
264,40.154000,ROTATE,0.020000,0.750,0.972,0.221
265,40.176000,ROTATE,0.022000,0.000,0.000,0.000
266,40.192000,ROTATE,0.016000,0.000,0.000,0.000
267,40.214000,ROTATE,0.022000,1.217,1.493,0.276
268,40.236000,ROTATE,0.022000,0.000,0.000,0.000
269,40.254000,ROTATE,0.018000,0.000,0.000,0.000
270,40.276000,ROTATE,0.022000,0.000,0.000,0.000
271,40.294000,ROTATE,0.018000,1.337,1.754,0.417
272,40.316000,ROTATE,0.022000,0.000,0.000,0.000
273,40.334000,ROTATE,0.018000,0.000,0.000,0.000
274,40.356000,ROTATE,0.022000,1.308,1.684,0.376
275,40.374000,ROTATE,0.018000,0.000,0.000,0.000
276,40.392000,ROTATE,0.018000,0.000,0.000,0.000
277,40.416000,ROTATE,0.024000,1.340,1.551,0.211
278,40.436000,ROTATE,0.020000,0.000,0.000,0.000
279,40.456000,ROTATE,0.020000,0.000,0.000,0.000
280,40.476000,ROTATE,0.020000,0.000,0.000,0.000
281,40.496000,ROTATE,0.020000,1.471,1.583,0.112
282,40.516000,ROTATE,0.020000,0.000,0.000,0.000
283,40.536000,ROTATE,0.020000,0.000,0.000,0.000
284,40.554000,ROTATE,0.018000,1.581,1.611,0.030
285,40.576000,ROTATE,0.022000,0.000,0.000,0.000
286,40.596000,ROTATE,0.020000,0.000,0.000,0.000
287,40.616000,ROTATE,0.020000,1.615,1.628,0.013
288,40.634000,ROTATE,0.018000,0.000,0.000,0.000
289,40.656000,ROTATE,0.022000,0.000,0.000,0.000
290,40.676000,ROTATE,0.020000,0.000,0.000,0.000
291,40.694000,ROTATE,0.018000,1.574,1.585,0.010
292,40.714000,ROTATE,0.020000,0.000,0.000,0.000
293,40.734000,ROTATE,0.020000,0.000,0.000,0.000
294,40.756000,ROTATE,0.022000,1.629,1.624,0.006
295,40.774000,ROTATE,0.018000,0.000,0.000,0.000
296,40.796000,ROTATE,0.022000,0.000,0.000,0.000
297,40.816000,ROTATE,0.020000,1.728,1.654,0.074
298,40.836000,ROTATE,0.020000,0.000,0.000,0.000
299,40.856000,ROTATE,0.020000,0.000,0.000,0.000
300,40.874000,ROTATE,0.018000,0.000,0.000,0.000
301,40.896000,ROTATE,0.022000,1.593,1.498,0.095
302,40.912000,ROTATE,0.016000,0.000,0.000,0.000
303,40.930000,ROTATE,0.018000,0.000,0.000,0.000
304,40.956000,ROTATE,0.026000,1.492,1.469,0.023
305,40.976000,ROTATE,0.020000,0.000,0.000,0.000
306,40.994000,ROTATE,0.018000,0.000,0.000,0.000
307,41.012000,ROTATE,0.018000,1.666,1.688,0.021
308,41.036000,ROTATE,0.024000,0.000,0.000,0.000
309,41.056000,ROTATE,0.020000,0.000,0.000,0.000
310,41.074000,ROTATE,0.018000,0.000,0.000,0.000
311,41.096000,ROTATE,0.022000,1.464,1.529,0.065
312,41.110000,ROTATE,0.014000,0.000,0.000,0.000
313,41.136000,ROTATE,0.026000,0.000,0.000,0.000
314,41.154000,ROTATE,0.018000,1.475,1.557,0.083
315,41.176000,ROTATE,0.022000,0.000,0.000,0.000
316,41.194000,ROTATE,0.018000,0.000,0.000,0.000
317,41.212000,ROTATE,0.018000,1.588,1.605,0.017
318,41.234000,ROTATE,0.022000,0.000,0.000,0.000
319,41.256000,ROTATE,0.022000,0.000,0.000,0.000
320,41.276000,ROTATE,0.020000,0.000,0.000,0.000
321,41.292000,ROTATE,0.016000,1.479,1.460,0.019
322,41.312000,ROTATE,0.020000,0.000,0.000,0.000
323,41.336000,ROTATE,0.024000,0.000,0.000,0.000
324,41.356000,ROTATE,0.020000,1.428,1.484,0.056
325,41.374000,ROTATE,0.018000,0.000,0.000,0.000
326,41.396000,ROTATE,0.022000,0.000,0.000,0.000
327,41.416000,ROTATE,0.020000,1.463,1.537,0.075
328,41.436000,ROTATE,0.020000,0.000,0.000,0.000
329,41.456000,ROTATE,0.020000,0.000,0.000,0.000
330,41.474000,ROTATE,0.018000,0.000,0.000,0.000
331,41.496000,ROTATE,0.022000,1.399,1.450,0.051
332,41.514000,ROTATE,0.018000,0.000,0.000,0.000
333,41.534000,ROTATE,0.020000,0.000,0.000,0.000
334,41.554000,ROTATE,0.020000,1.625,1.594,0.032
335,41.572000,ROTATE,0.018000,0.000,0.000,0.000
336,41.592000,ROTATE,0.020000,0.000,0.000,0.000
337,41.616000,ROTATE,0.024000,1.492,1.436,0.056
338,41.636000,ROTATE,0.020000,0.000,0.000,0.000
339,41.654000,ROTATE,0.018000,0.000,0.000,0.000
340,41.674000,ROTATE,0.020000,0.000,0.000,0.000
341,41.696000,ROTATE,0.022000,1.509,1.407,0.102
342,41.714000,ROTATE,0.018000,0.000,0.000,0.000
343,41.736000,ROTATE,0.022000,0.000,0.000,0.000
344,41.754000,ROTATE,0.018000,1.357,1.214,0.143
345,41.772000,ROTATE,0.018000,0.000,0.000,0.000
346,41.794000,ROTATE,0.022000,0.000,0.000,0.000
347,41.812000,ROTATE,0.018000,0.856,0.874,0.018
348,41.832000,ROTATE,0.020000,0.000,0.000,0.000
349,41.856000,ROTATE,0.024000,0.000,0.000,0.000
350,41.876000,ROTATE,0.020000,0.000,0.000,0.000
351,41.894000,ROTATE,0.018000,0.610,0.713,0.103
352,41.916000,ROTATE,0.022000,0.000,0.000,0.000
353,41.932000,ROTATE,0.016000,0.000,0.000,0.000
354,41.950000,ROTATE,0.018000,0.324,0.394,0.069
355,41.974000,ROTATE,0.024000,0.000,0.000,0.000
356,41.996000,ROTATE,0.022000,0.000,0.000,0.000
357,42.014000,ROTATE,0.018000,0.199,0.243,0.044
358,42.034000,ROTATE,0.020000,0.000,0.000,0.000
359,42.056000,ROTATE,0.022000,0.000,0.000,0.000
360,42.074000,ROTATE,0.018000,0.000,0.000,0.000
361,42.094000,ROTATE,0.020000,0.130,0.142,0.012
362,42.108000,ROTATE,0.014000,0.000,0.000,0.000
363,42.136000,ROTATE,0.028000,0.000,0.000,0.000
364,42.154000,ROTATE,0.018000,0.124,0.102,0.022
365,42.174000,ROTATE,0.020000,0.000,0.000,0.000
366,42.192000,ROTATE,0.018000,0.000,0.000,0.000
367,42.216000,ROTATE,0.024000,0.230,0.147,0.083
368,42.236000,ROTATE,0.020000,0.000,0.000,0.000
369,42.254000,ROTATE,0.018000,0.000,0.000,0.000
370,42.274000,ROTATE,0.020000,0.000,0.000,0.000
371,42.294000,ROTATE,0.020000,0.485,0.300,0.186
372,42.316000,ROTATE,0.022000,0.000,0.000,0.000
373,42.336000,ROTATE,0.020000,0.000,0.000,0.000
374,42.354000,ROTATE,0.018000,0.431,0.270,0.161
375,42.374000,ROTATE,0.020000,0.000,0.000,0.000
376,42.396000,ROTATE,0.022000,0.000,0.000,0.000
377,42.416000,ROTATE,0.020000,0.559,0.600,0.041
